pair,case_type,direction,entry_time,exit_time,exit_reason,propagation,pnl_pct
EURJPY,B,SHORT,2022-11-17 08:00:00,2022-11-17 08:35:00,spread_reduced,Pseudo,-0.3789141750063507
GBPJPY,B,SHORT,2022-11-17 08:00:00,2022-11-17 08:35:00,spread_reduced,Both,-0.24330456795455352
USDJPY,B,LONG,2022-11-17 13:00:00,2022-11-17 13:20:00,stop,Pseudo,-0.6332772717188758
EURJPY,B,LONG,2022-11-17 13:00:00,2022-11-17 13:20:00,spread_reduced,Pseudo,-0.4021523540544229
GBPJPY,B,LONG,2022-11-17 13:00:00,2022-11-17 13:20:00,stop,Pseudo,-0.675154975854686
USDJPY,B,LONG,2022-11-21 08:10:00,2022-11-21 08:50:00,spread_reduced,Real,0.4968180643673363
EURJPY,B,LONG,2022-11-21 08:10:00,2022-11-21 08:50:00,spread_reduced,Real,0.0025634650559306733
GBPJPY,B,LONG,2022-11-21 08:10:00,2022-11-21 08:50:00,spread_reduced,Pseudo,-0.16642179783055155
USDJPY,B,LONG,2022-11-21 09:25:00,2022-11-21 10:15:00,spread_reduced,Pseudo,0.14383725485715243
EURJPY,B,LONG,2022-11-21 09:25:00,2022-11-21 10:15:00,spread_reduced,Both,0.33250625751768403
GBPJPY,B,LONG,2022-11-21 09:25:00,2022-11-21 10:15:00,spread_reduced,Pseudo,0.31752698498777043
USDJPY,B,SHORT,2022-11-21 14:30:00,2022-11-21 14:50:00,spread_reduced,Pseudo,-0.3333392553092433
EURJPY,B,SHORT,2022-11-21 14:30:00,2022-11-21 14:50:00,spread_reduced,Pseudo,-0.4079970007353495
GBPJPY,B,SHORT,2022-11-21 14:30:00,2022-11-21 14:50:00,spread_reduced,Pseudo,-0.3966689137905692
USDJPY,B,LONG,2022-11-21 15:00:00,2022-11-21 15:25:00,spread_reduced,Pseudo,0.11444567694529617
EURJPY,B,LONG,2022-11-21 15:00:00,2022-11-21 15:25:00,spread_reduced,Pseudo,-0.15239548639104744
GBPJPY,B,LONG,2022-11-21 15:00:00,2022-11-21 15:25:00,spread_reduced,Pseudo,-0.12710994539932852
USDJPY,B,SHORT,2022-11-23 14:50:00,2022-11-23 15:05:00,stop,Pseudo,-0.5721652603278837
EURJPY,B,SHORT,2022-11-23 14:50:00,2022-11-23 15:20:00,spread_reduced,Real,0.13109434220444824
GBPJPY,B,SHORT,2022-11-23 14:50:00,2022-11-23 15:20:00,spread_reduced,Real,-0.24917180443047768
USDJPY,B,SHORT,2022-11-23 16:05:00,2022-11-23 17:10:00,spread_reduced,Pseudo,0.019406992503985997
EURJPY,B,SHORT,2022-11-23 16:05:00,2022-11-23 17:10:00,spread_reduced,Pseudo,-0.05957672372243946
GBPJPY,B,SHORT,2022-11-23 16:05:00,2022-11-23 17:10:00,spread_reduced,Real,0.26451563485315377
USDJPY,B,SHORT,2022-11-23 19:25:00,2022-11-23 19:45:00,spread_reduced,Pseudo,-0.2915519941704877
EURJPY,B,SHORT,2022-11-23 19:25:00,2022-11-23 19:45:00,spread_reduced,Real,-0.2148930609315129
USDJPY,B,SHORT,2022-11-24 01:05:00,2022-11-24 02:05:00,spread_reduced,Pseudo,0.17188787963721514
EURJPY,B,SHORT,2022-11-24 01:05:00,2022-11-24 02:05:00,spread_reduced,Pseudo,0.05436893515712675
GBPJPY,B,SHORT,2022-11-24 01:05:00,2022-11-24 02:05:00,spread_reduced,Pseudo,-0.10494070230393504
USDJPY,B,SHORT,2022-11-24 10:05:00,2022-11-24 10:40:00,spread_reduced,Both,0.1353207741081238
EURJPY,B,SHORT,2022-11-24 10:05:00,2022-11-24 10:40:00,spread_reduced,Pseudo,0.7333649183185095
GBPJPY,B,SHORT,2022-11-24 10:05:00,2022-11-24 10:40:00,spread_reduced,Pseudo,0.18450233898907137
USDJPY,B,LONG,2022-11-24 11:55:00,2022-11-24 12:25:00,spread_reduced,Pseudo,0.09556066736315927
EURJPY,B,LONG,2022-11-24 11:55:00,2022-11-24 12:25:00,spread_reduced,Pseudo,0.031588439710776114
GBPJPY,B,LONG,2022-11-24 11:55:00,2022-11-24 12:25:00,spread_reduced,Pseudo,-0.15962424299742484
USDJPY,B,SHORT,2022-11-24 12:45:00,2022-11-24 13:05:00,spread_reduced,Both,-0.05994329039834175
EURJPY,B,SHORT,2022-11-24 12:45:00,2022-11-24 13:05:00,spread_reduced,Pseudo,-0.3903061565900442
GBPJPY,B,SHORT,2022-11-24 12:45:00,2022-11-24 13:05:00,spread_reduced,Pseudo,-0.09617419340261317
USDJPY,B,LONG,2022-11-25 00:45:00,2022-11-25 01:20:00,spread_reduced,Pseudo,-0.14009130158247157
EURJPY,B,LONG,2022-11-25 00:45:00,2022-11-25 01:20:00,spread_reduced,Both,0.22067981887345195
GBPJPY,B,LONG,2022-11-25 00:45:00,2022-11-25 01:20:00,spread_reduced,Pseudo,0.1639994505137447
USDJPY,B,LONG,2022-11-25 09:30:00,2022-11-25 11:00:00,spread_reduced,Both,0.640301615972024
EURJPY,B,LONG,2022-11-25 09:30:00,2022-11-25 11:00:00,spread_reduced,Pseudo,0.3476520986081718
GBPJPY,B,LONG,2022-11-25 09:30:00,2022-11-25 11:00:00,spread_reduced,Pseudo,0.4375753766566367
USDJPY,B,SHORT,2022-11-27 22:05:00,2022-11-27 22:35:00,spread_reduced,Pseudo,-0.1193349164871164
EURJPY,B,SHORT,2022-11-27 22:05:00,2022-11-27 22:35:00,spread_reduced,Pseudo,-0.1692382458569804
GBPJPY,B,SHORT,2022-11-27 22:05:00,2022-11-27 22:35:00,spread_reduced,Real,-0.049270957261186396
USDJPY,B,SHORT,2022-11-28 00:35:00,2022-11-28 02:45:00,spread_reduced,Pseudo,1.1491352353378468
EURJPY,B,SHORT,2022-11-28 00:35:00,2022-11-28 02:45:00,spread_reduced,Pseudo,1.7078958185983522
GBPJPY,B,SHORT,2022-11-28 00:35:00,2022-11-28 02:45:00,spread_reduced,Pseudo,1.6191684174495422
USDJPY,B,SHORT,2022-11-28 05:15:00,2022-11-28 06:25:00,spread_reduced,Pseudo,0.20867475001655017
EURJPY,B,SHORT,2022-11-28 05:15:00,2022-11-28 06:25:00,spread_reduced,Pseudo,-0.02056794232352388
GBPJPY,B,SHORT,2022-11-28 05:15:00,2022-11-28 06:25:00,spread_reduced,Pseudo,0.08632462199290962
USDJPY,B,SHORT,2022-11-28 07:05:00,2022-11-28 07:35:00,spread_reduced,Pseudo,-0.39442198277413654
EURJPY,B,SHORT,2022-11-28 07:05:00,2022-11-28 07:35:00,spread_reduced,Pseudo,-0.18228764988899768
GBPJPY,B,SHORT,2022-11-28 07:05:00,2022-11-28 07:35:00,stop,Pseudo,-0.5079962857942693
USDJPY,B,LONG,2022-11-28 07:50:00,2022-11-28 08:25:00,stop,Pseudo,-0.7148609273428901
EURJPY,B,LONG,2022-11-28 07:50:00,2022-11-28 08:25:00,spread_reduced,Pseudo,0.13631029565419617
GBPJPY,B,LONG,2022-11-28 07:50:00,2022-11-28 08:25:00,spread_reduced,Pseudo,-0.3552954760721964
EURJPY,B,SHORT,2022-11-28 08:30:00,2022-11-28 08:40:00,stop,Pseudo,-0.5156866235446571
USDJPY,B,SHORT,2022-11-28 08:30:00,2022-11-28 08:55:00,spread_reduced,Pseudo,-0.19578825991980095
GBPJPY,B,SHORT,2022-11-28 08:30:00,2022-11-28 08:55:00,stop,Pseudo,-0.623766640345913
EURJPY,B,SHORT,2022-11-28 08:50:00,2022-11-28 08:55:00,stop,Pseudo,-0.5256975781876191
USDJPY,B,LONG,2022-11-28 09:20:00,2022-11-28 09:35:00,spread_reduced,Pseudo,-0.028642753149917453
EURJPY,B,LONG,2022-11-28 09:20:00,2022-11-28 09:35:00,spread_reduced,Pseudo,-0.0031537442890898033
GBPJPY,B,LONG,2022-11-28 09:20:00,2022-11-28 09:35:00,spread_reduced,Pseudo,-0.11849956017976708
USDJPY,B,LONG,2022-11-28 11:05:00,2022-11-28 12:15:00,spread_reduced,Real,1.0308286436796859
EURJPY,B,LONG,2022-11-28 11:05:00,2022-11-28 12:15:00,spread_reduced,Pseudo,0.28517365876797507
GBPJPY,B,LONG,2022-11-28 11:05:00,2022-11-28 12:15:00,spread_reduced,Pseudo,0.42439314361038727
USDJPY,B,SHORT,2022-11-28 14:30:00,2022-11-28 14:50:00,stop,Pseudo,-0.5404018654473486
EURJPY,B,SHORT,2022-11-28 14:30:00,2022-11-28 14:50:00,spread_reduced,Pseudo,-0.08275681634306586
GBPJPY,B,SHORT,2022-11-28 14:30:00,2022-11-28 14:50:00,spread_reduced,Pseudo,-0.3442682700762016
EURJPY,B,LONG,2022-11-28 15:15:00,2022-11-28 15:40:00,stop,Pseudo,-0.5322329505735487
USDJPY,B,LONG,2022-11-28 15:15:00,2022-11-28 15:45:00,spread_reduced,Pseudo,0.04003071944998678
GBPJPY,B,LONG,2022-11-28 15:15:00,2022-11-28 15:45:00,spread_reduced,Pseudo,-0.06440148034114745
USDJPY,B,SHORT,2022-11-28 19:10:00,2022-11-28 23:00:00,spread_reduced,Pseudo,-0.13883554444515944
GBPJPY,B,SHORT,2022-11-28 19:10:00,2022-11-28 23:00:00,spread_reduced,Pseudo,-0.09779439712653826
EURJPY,B,SHORT,2022-11-28 19:10:00,2022-11-28 23:45:00,spread_reduced,Real,0.6539432814002637
USDJPY,B,LONG,2022-11-29 00:50:00,2022-11-29 01:40:00,spread_reduced,Pseudo,-0.04765139634492026
EURJPY,B,LONG,2022-11-29 00:50:00,2022-11-29 01:40:00,spread_reduced,Pseudo,0.22533883161897825
GBPJPY,B,LONG,2022-11-29 00:50:00,2022-11-29 01:40:00,spread_reduced,Pseudo,0.34833828784071785
USDJPY,B,SHORT,2022-11-29 09:30:00,2022-11-29 10:05:00,spread_reduced,Both,-0.009270362887855063
EURJPY,B,SHORT,2022-11-29 09:30:00,2022-11-29 10:05:00,spread_reduced,Pseudo,-0.30107847633553675
GBPJPY,B,SHORT,2022-11-29 09:30:00,2022-11-29 10:05:00,spread_reduced,Pseudo,0.3761035856106136
USDJPY,B,LONG,2022-11-29 10:15:00,2022-11-29 10:30:00,spread_reduced,Pseudo,-0.4340012520295996
EURJPY,B,LONG,2022-11-29 10:15:00,2022-11-29 10:30:00,spread_reduced,Pseudo,-0.41122988289018136
GBPJPY,B,LONG,2022-11-29 10:15:00,2022-11-29 10:30:00,spread_reduced,Pseudo,-0.2626073982819518
USDJPY,B,LONG,2022-11-30 00:15:00,2022-11-30 00:55:00,spread_reduced,Pseudo,-0.43066699008894227
EURJPY,B,LONG,2022-11-30 00:15:00,2022-11-30 00:55:00,spread_reduced,Pseudo,-0.18783468253102953
GBPJPY,B,LONG,2022-11-30 00:15:00,2022-11-30 00:55:00,spread_reduced,Pseudo,0.12907985787236065
USDJPY,B,LONG,2022-11-30 09:00:00,2022-11-30 09:45:00,spread_reduced,Real,0.42705943577366534
EURJPY,B,LONG,2022-11-30 09:00:00,2022-11-30 09:45:00,spread_reduced,Pseudo,-0.036753769158200576
GBPJPY,B,LONG,2022-11-30 09:00:00,2022-11-30 09:45:00,spread_reduced,Pseudo,0.13373609303187392
USDJPY,B,LONG,2022-11-30 10:10:00,2022-11-30 10:40:00,spread_reduced,Real,0.40970034659622756
EURJPY,B,LONG,2022-11-30 10:10:00,2022-11-30 10:40:00,spread_reduced,Real,-0.010100704019041137
GBPJPY,B,LONG,2022-11-30 10:10:00,2022-11-30 10:40:00,spread_reduced,Neither,-0.22219161203451687
USDJPY,B,SHORT,2022-11-30 12:05:00,2022-11-30 12:30:00,spread_reduced,Pseudo,-0.4832622807654138
EURJPY,B,SHORT,2022-11-30 12:05:00,2022-11-30 12:30:00,stop,Pseudo,-0.5453456462320982
GBPJPY,B,SHORT,2022-11-30 12:05:00,2022-11-30 12:30:00,spread_reduced,Pseudo,-0.15679034839566341
USDJPY,B,LONG,2022-11-30 13:00:00,2022-11-30 14:55:00,spread_reduced,Pseudo,0.7510336230499941
EURJPY,B,LONG,2022-11-30 13:00:00,2022-11-30 14:55:00,spread_reduced,Pseudo,1.2759283459113184
GBPJPY,B,LONG,2022-11-30 13:00:00,2022-11-30 14:55:00,spread_reduced,Both,0.867742044378117
USDJPY,B,SHORT,2022-11-30 15:35:00,2022-11-30 16:25:00,spread_reduced,Real,1.0221457124048503
EURJPY,B,SHORT,2022-11-30 15:35:00,2022-11-30 16:25:00,spread_reduced,Real,1.308863139949305
GBPJPY,B,SHORT,2022-11-30 15:35:00,2022-11-30 16:25:00,spread_reduced,Neither,0.9866986942194493
USDJPY,B,SHORT,2022-11-30 18:50:00,2022-11-30 19:25:00,spread_reduced,Pseudo,0.9598456084569292
EURJPY,B,SHORT,2022-11-30 18:50:00,2022-11-30 19:25:00,spread_reduced,Both,0.05373178817195494
GBPJPY,B,SHORT,2022-11-30 18:50:00,2022-11-30 19:25:00,spread_reduced,Pseudo,-0.25617321000378135
USDJPY,B,SHORT,2022-11-30 23:40:00,2022-12-01 00:10:00,spread_reduced,Real,-0.20960159046823357
EURJPY,B,SHORT,2022-11-30 23:40:00,2022-12-01 00:10:00,spread_reduced,Real,-0.23714277535854164
GBPJPY,B,SHORT,2022-11-30 23:40:00,2022-12-01 00:10:00,spread_reduced,Real,-0.05572124961624366
USDJPY,B,SHORT,2022-12-01 00:50:00,2022-12-01 01:30:00,spread_reduced,Pseudo,0.5295206435674087
EURJPY,B,SHORT,2022-12-01 00:50:00,2022-12-01 01:30:00,spread_reduced,Pseudo,0.582227321094253
AUDJPY,B,SHORT,2022-12-01 00:50:00,2022-12-01 01:30:00,spread_reduced,Pseudo,0.32307137983271045
USDJPY,B,SHORT,2022-12-01 02:30:00,2022-12-01 02:55:00,spread_reduced,Real,-0.27648826114345937
EURJPY,B,SHORT,2022-12-01 02:30:00,2022-12-01 02:55:00,spread_reduced,Real,-0.17385701244950388
AUDJPY,B,SHORT,2022-12-01 02:30:00,2022-12-01 02:55:00,spread_reduced,Real,0.0335395939915865
USDJPY,B,SHORT,2022-12-01 04:30:00,2022-12-01 05:00:00,spread_reduced,Pseudo,-0.40111681328432647
EURJPY,B,SHORT,2022-12-01 04:30:00,2022-12-01 05:00:00,stop,Pseudo,-0.5176282171347099
AUDJPY,B,SHORT,2022-12-01 04:30:00,2022-12-01 05:00:00,spread_reduced,Pseudo,-0.3051922275293754
USDJPY,B,SHORT,2022-12-01 05:15:00,2022-12-01 05:45:00,spread_reduced,Pseudo,-0.07046578429189174
EURJPY,B,SHORT,2022-12-01 05:15:00,2022-12-01 05:45:00,spread_reduced,Pseudo,-0.08852652757969834
AUDJPY,B,SHORT,2022-12-01 05:15:00,2022-12-01 05:45:00,stop,Pseudo,-0.5351051089664457
USDJPY,B,SHORT,2022-12-01 07:00:00,2022-12-01 07:30:00,spread_reduced,Pseudo,-0.3855560192728517
EURJPY,B,SHORT,2022-12-01 07:00:00,2022-12-01 07:30:00,spread_reduced,Pseudo,-0.11209785128903546
AUDJPY,B,SHORT,2022-12-01 07:00:00,2022-12-01 07:30:00,spread_reduced,Real,0.16444640280810496
EURJPY,B,SHORT,2022-12-01 19:00:00,2022-12-01 19:35:00,spread_reduced,Pseudo,-0.04759302109265858
AUDJPY,B,SHORT,2022-12-01 19:00:00,2022-12-01 19:35:00,spread_reduced,Pseudo,-0.4384233112610936
USDJPY,B,SHORT,2022-12-01 19:25:00,2022-12-01 19:35:00,spread_reduced,Pseudo,-0.0660172813576517
USDJPY,B,SHORT,2022-12-02 07:05:00,2022-12-02 07:40:00,spread_reduced,Real,0.7123896693473538
EURJPY,B,SHORT,2022-12-02 07:05:00,2022-12-02 07:40:00,spread_reduced,Real,0.46512129608167196
AUDJPY,B,SHORT,2022-12-02 07:05:00,2022-12-02 07:40:00,spread_reduced,Pseudo,0.2913356530735989
USDJPY,B,SHORT,2022-12-02 08:30:00,2022-12-02 09:40:00,spread_reduced,Pseudo,1.0565321776444907
EURJPY,B,SHORT,2022-12-02 08:30:00,2022-12-02 09:40:00,spread_reduced,Pseudo,1.3035778387604502
AUDJPY,B,SHORT,2022-12-02 08:30:00,2022-12-02 09:40:00,spread_reduced,Pseudo,1.2964429463118896
USDJPY,B,LONG,2022-12-02 09:50:00,2022-12-02 10:30:00,spread_reduced,Pseudo,-0.24678043649069745
EURJPY,B,LONG,2022-12-02 09:50:00,2022-12-02 10:30:00,spread_reduced,Pseudo,-0.20490781569944735
AUDJPY,B,LONG,2022-12-02 09:50:00,2022-12-02 10:30:00,spread_reduced,Pseudo,-0.17524137145141783
USDJPY,B,LONG,2022-12-02 13:30:00,2022-12-02 13:50:00,stop,Pseudo,-0.6873896711615535
EURJPY,B,LONG,2022-12-02 13:30:00,2022-12-02 13:50:00,stop,Pseudo,-0.7270512396463369
AUDJPY,B,LONG,2022-12-02 13:30:00,2022-12-02 14:05:00,spread_reduced,Pseudo,0.017894923011333812
USDJPY,B,LONG,2022-12-02 13:55:00,2022-12-02 14:05:00,spread_reduced,Pseudo,0.4005066857229641
EURJPY,B,LONG,2022-12-02 13:55:00,2022-12-02 14:05:00,spread_reduced,Pseudo,0.40636069395986557
EURJPY,B,LONG,2022-12-02 14:50:00,2022-12-02 15:05:00,stop,Pseudo,-0.5350450722709787
USDJPY,B,LONG,2022-12-02 14:50:00,2022-12-02 15:10:00,stop,Pseudo,-0.509913013826487
AUDJPY,B,LONG,2022-12-02 14:50:00,2022-12-02 15:15:00,spread_reduced,Real,-0.1492998962003833
USDJPY,B,SHORT,2022-12-02 15:20:00,2022-12-02 15:35:00,spread_reduced,Pseudo,-0.14236752564770566
EURJPY,B,SHORT,2022-12-02 15:20:00,2022-12-02 15:35:00,spread_reduced,Pseudo,-0.23959401063478047
AUDJPY,B,SHORT,2022-12-02 15:20:00,2022-12-02 15:35:00,spread_reduced,Pseudo,-0.12032450007167425
USDJPY,B,SHORT,2022-12-02 17:05:00,2022-12-02 18:05:00,spread_reduced,Pseudo,0.27001543561773944
EURJPY,B,SHORT,2022-12-02 17:05:00,2022-12-02 18:05:00,spread_reduced,Pseudo,0.05099987700444657
AUDJPY,B,SHORT,2022-12-02 17:05:00,2022-12-02 18:05:00,spread_reduced,Pseudo,0.6140437883398464
USDJPY,B,LONG,2022-12-04 23:00:00,2022-12-04 23:30:00,spread_reduced,Real,-0.11717477223149864
EURJPY,B,LONG,2022-12-04 23:00:00,2022-12-04 23:30:00,spread_reduced,Real,-0.17582848542367174
AUDJPY,B,LONG,2022-12-04 23:00:00,2022-12-04 23:30:00,spread_reduced,Real,0.2349393243235761
USDJPY,B,LONG,2022-12-05 00:30:00,2022-12-05 00:50:00,spread_reduced,Pseudo,-0.056416814691299486
EURJPY,B,LONG,2022-12-05 00:30:00,2022-12-05 00:50:00,spread_reduced,Pseudo,-0.04530916902034665
AUDJPY,B,LONG,2022-12-05 00:30:00,2022-12-05 00:50:00,spread_reduced,Pseudo,-0.18367543187836066
USDJPY,B,LONG,2022-12-05 05:50:00,2022-12-05 06:20:00,spread_reduced,Pseudo,-0.04530003777195961
EURJPY,B,LONG,2022-12-05 05:50:00,2022-12-05 06:20:00,spread_reduced,Pseudo,-0.22777545041696712
AUDJPY,B,LONG,2022-12-05 05:50:00,2022-12-05 06:20:00,spread_reduced,Pseudo,-0.24307917669367612
USDJPY,B,LONG,2022-12-05 07:05:00,2022-12-05 07:30:00,spread_reduced,Pseudo,-0.1785974097148572
EURJPY,B,LONG,2022-12-05 07:05:00,2022-12-05 07:30:00,spread_reduced,Real,-0.22871164484043288
AUDJPY,B,LONG,2022-12-05 07:05:00,2022-12-05 07:30:00,spread_reduced,Real,-0.13437518569218526
AUDJPY,B,SHORT,2022-12-05 08:10:00,2022-12-05 08:15:00,stop,Pseudo,-0.5069334845010006
EURJPY,B,SHORT,2022-12-05 08:10:00,2022-12-05 08:20:00,stop,Pseudo,-0.5702695083866043
USDJPY,B,SHORT,2022-12-05 08:10:00,2022-12-05 08:25:00,stop,Pseudo,-0.5638707599337305
USDJPY,B,LONG,2022-12-05 08:35:00,2022-12-05 09:15:00,spread_reduced,Pseudo,-0.21030796775700633
EURJPY,B,LONG,2022-12-05 08:35:00,2022-12-05 09:15:00,spread_reduced,Pseudo,0.3592636013709516
AUDJPY,B,LONG,2022-12-05 08:35:00,2022-12-05 09:15:00,spread_reduced,Real,0.09926220823068081
EURJPY,B,SHORT,2022-12-05 15:00:00,2022-12-05 15:20:00,stop,Pseudo,-0.5129537431542985
AUDJPY,B,SHORT,2022-12-05 15:00:00,2022-12-05 15:30:00,spread_reduced,Real,-0.011223836407910545
USDJPY,B,SHORT,2022-12-06 00:20:00,2022-12-06 00:40:00,spread_reduced,Pseudo,-0.30514194138545986
EURJPY,B,SHORT,2022-12-06 00:20:00,2022-12-06 00:40:00,spread_reduced,Pseudo,-0.24160273830512818
USDJPY,B,LONG,2022-12-06 02:25:00,2022-12-06 02:55:00,spread_reduced,Real,-0.1904985970319073
EURJPY,B,LONG,2022-12-06 02:25:00,2022-12-06 02:55:00,spread_reduced,Real,-0.10974267033717992
AUDJPY,B,LONG,2022-12-06 02:25:00,2022-12-06 02:55:00,spread_reduced,Neither,-0.12177588755472406
USDJPY,B,SHORT,2022-12-06 07:50:00,2022-12-06 09:05:00,spread_reduced,Pseudo,0.7605742770476025
EURJPY,B,SHORT,2022-12-06 07:50:00,2022-12-06 09:05:00,spread_reduced,Pseudo,0.6506802525515869
AUDJPY,B,SHORT,2022-12-06 07:50:00,2022-12-06 09:05:00,spread_reduced,Pseudo,0.8114548916751119
USDJPY,B,SHORT,2022-12-06 12:20:00,2022-12-06 12:35:00,spread_reduced,Both,0.054354301726067256
EURJPY,B,SHORT,2022-12-06 12:20:00,2022-12-06 12:35:00,spread_reduced,Pseudo,-0.29768214209850247
AUDJPY,B,SHORT,2022-12-06 12:20:00,2022-12-06 12:35:00,spread_reduced,Pseudo,-0.4368795065492481
USDJPY,B,LONG,2022-12-06 14:15:00,2022-12-06 14:35:00,spread_reduced,Pseudo,-0.4461885086877171
EURJPY,B,LONG,2022-12-06 14:15:00,2022-12-06 14:35:00,spread_reduced,Pseudo,-0.4616968516112374
AUDJPY,B,LONG,2022-12-06 14:15:00,2022-12-06 14:35:00,spread_reduced,Pseudo,-0.03300746689830862
USDJPY,B,LONG,2022-12-07 00:50:00,2022-12-07 01:20:00,spread_reduced,Pseudo,-0.22544047564702446
EURJPY,B,LONG,2022-12-07 00:50:00,2022-12-07 01:20:00,spread_reduced,Pseudo,-0.28294056423224434
AUDJPY,B,LONG,2022-12-07 00:50:00,2022-12-07 01:20:00,spread_reduced,Pseudo,-0.14001231858629115
USDJPY,B,LONG,2022-12-07 06:30:00,2022-12-07 06:55:00,spread_reduced,Pseudo,-0.3830224207416929
EURJPY,B,LONG,2022-12-07 06:30:00,2022-12-07 06:55:00,spread_reduced,Pseudo,-0.4752933118046254
AUDJPY,B,LONG,2022-12-07 06:30:00,2022-12-07 06:55:00,spread_reduced,Pseudo,-0.3260428696254536
USDJPY,B,SHORT,2022-12-07 08:45:00,2022-12-07 09:10:00,spread_reduced,Real,-0.08812245220601866
AUDJPY,B,SHORT,2022-12-07 13:40:00,2022-12-07 14:35:00,stop,Pseudo,-0.5851894002675273
USDJPY,B,SHORT,2022-12-07 13:40:00,2022-12-07 14:40:00,spread_reduced,Pseudo,0.5886052088102112
EURJPY,B,SHORT,2022-12-07 13:40:00,2022-12-07 14:40:00,spread_reduced,Neither,0.8101409145809813
USDJPY,B,SHORT,2022-12-07 16:30:00,2022-12-07 17:15:00,spread_reduced,Real,0.655058198184159
EURJPY,B,SHORT,2022-12-07 16:30:00,2022-12-07 17:15:00,spread_reduced,Pseudo,0.051477906098940096
AUDJPY,B,SHORT,2022-12-07 16:30:00,2022-12-07 17:15:00,spread_reduced,Pseudo,-0.4893084138835787
USDJPY,B,LONG,2022-12-08 13:50:00,2022-12-08 14:00:00,stop,Pseudo,-0.5734958276547946
EURJPY,B,LONG,2022-12-08 13:50:00,2022-12-08 14:20:00,spread_reduced,Real,0.22173439546150736
AUDJPY,B,LONG,2022-12-08 13:50:00,2022-12-08 14:20:00,spread_reduced,Pseudo,-0.3754566487678505
USDJPY,B,LONG,2022-12-09 00:10:00,2022-12-09 00:35:00,spread_reduced,Pseudo,-0.1615612403015702
EURJPY,B,LONG,2022-12-09 00:10:00,2022-12-09 00:35:00,spread_reduced,Pseudo,-0.2212597655138667
AUDJPY,B,LONG,2022-12-09 00:10:00,2022-12-09 00:35:00,spread_reduced,Pseudo,-0.45356311532004
AUDJPY,B,SHORT,2022-12-09 01:05:00,2022-12-09 01:25:00,stop,Pseudo,-0.5597738240317914
USDJPY,B,SHORT,2022-12-09 01:05:00,2022-12-09 01:35:00,spread_reduced,Pseudo,0.5724505387520636
EURJPY,B,SHORT,2022-12-09 01:05:00,2022-12-09 01:35:00,spread_reduced,Pseudo,0.3632962305184506
USDJPY,B,SHORT,2022-12-09 03:15:00,2022-12-09 03:45:00,spread_reduced,Real,-0.04738933465494218
EURJPY,B,SHORT,2022-12-09 03:15:00,2022-12-09 03:45:00,spread_reduced,Real,-0.04025638732193156
AUDJPY,B,SHORT,2022-12-09 03:15:00,2022-12-09 03:45:00,spread_reduced,Real,-0.09257962007991338
USDJPY,B,SHORT,2022-12-09 08:55:00,2022-12-09 09:20:00,spread_reduced,Pseudo,-0.06438106151070619
EURJPY,B,SHORT,2022-12-09 08:55:00,2022-12-09 09:20:00,spread_reduced,Real,0.010746909229419899
AUDJPY,B,SHORT,2022-12-09 09:00:00,2022-12-09 09:20:00,spread_reduced,Neither,-0.27551474681845417
USDJPY,B,LONG,2022-12-09 13:30:00,2022-12-09 14:00:00,spread_reduced,Real,-0.3605166236030725
EURJPY,B,LONG,2022-12-09 13:30:00,2022-12-09 14:00:00,spread_reduced,Real,-0.0971757386662997
AUDJPY,B,LONG,2022-12-09 13:30:00,2022-12-09 14:00:00,spread_reduced,Real,-0.18834347935348106
USDJPY,B,LONG,2022-12-09 15:00:00,2022-12-09 16:00:00,spread_reduced,Pseudo,-0.03495358648245943
EURJPY,B,LONG,2022-12-09 15:00:00,2022-12-09 16:00:00,spread_reduced,Pseudo,0.12890125914951275
AUDJPY,B,LONG,2022-12-09 15:00:00,2022-12-09 16:00:00,spread_reduced,Pseudo,0.9795353541677265
USDJPY,B,LONG,2022-12-12 01:10:00,2022-12-12 01:30:00,stop,Pseudo,-0.6234158250784105
EURJPY,B,LONG,2022-12-12 01:10:00,2022-12-12 01:35:00,spread_reduced,Real,-0.28669828608396397
AUDJPY,B,LONG,2022-12-12 01:10:00,2022-12-12 01:35:00,spread_reduced,Real,-0.16057484990557777
EURJPY,B,LONG,2022-12-12 08:30:00,2022-12-12 09:30:00,spread_reduced,Pseudo,0.15858280365462404
AUDJPY,B,LONG,2022-12-12 08:30:00,2022-12-12 09:30:00,spread_reduced,Pseudo,0.11633946406841567
USDJPY,B,LONG,2022-12-12 13:05:00,2022-12-12 13:40:00,spread_reduced,Both,-0.14661532799945903
EURJPY,B,LONG,2022-12-12 13:05:00,2022-12-12 13:40:00,spread_reduced,Pseudo,0.08309922916138746
AUDJPY,B,LONG,2022-12-12 13:05:00,2022-12-12 13:40:00,spread_reduced,Pseudo,-0.00408058650758214
EURJPY,B,LONG,2022-12-12 15:05:00,2022-12-12 15:25:00,stop,Pseudo,-0.5272782588094568
AUDJPY,B,LONG,2022-12-12 15:05:00,2022-12-12 15:30:00,spread_reduced,Pseudo,-0.28065698719529725
USDJPY,B,LONG,2022-12-12 16:40:00,2022-12-12 17:10:00,spread_reduced,Real,-0.2503202094192858
EURJPY,B,LONG,2022-12-12 16:40:00,2022-12-12 17:10:00,spread_reduced,Pseudo,-0.18479540322928018
