ticker,entry_date,exit_date,entry_px,exit_px,stop_px,ret_pct,reason,hold_days
4516.T,2020-01-14,2020-02-25,8873.8,7576.0,7777.7,-14.62,stop_base,42
4519.T,2020-01-07,2020-02-27,3015.5,3492.9,3015.5,15.83,ma200_breach,51
4519.T,2020-05-28,2020-06-15,4455.1,4744.2,4455.1,6.49,ma200_breach,18
4519.T,2021-01-15,2021-02-26,5290.0,4274.9,4384.7,-19.19,stop_base,42
4519.T,2023-08-28,2023-10-24,4168.4,4155.1,4168.4,-0.32,stop_breakeven,57
4519.T,2023-11-09,2024-03-14,4504.6,5811.6,4504.6,29.01,time,126
4519.T,2024-08-16,2024-09-04,6574.6,6654.1,6574.6,1.21,ma200_breach,19
4519.T,2024-10-15,2024-10-23,7146.8,6603.3,6210.4,-7.6,ma200_breach,8
4519.T,2024-10-28,2024-11-01,7528.2,6912.9,6210.4,-8.17,ma200_breach,4
4519.T,2024-12-27,2025-01-14,6865.7,6571.0,6009.1,-4.29,ma200_breach,18
4521.T,2020-02-07,2020-02-25,4751.6,4333.7,4442.1,-8.79,stop_base,18
4521.T,2024-10-29,2024-11-01,3680.8,3644.2,3554.2,-0.99,ma200_breach,3
4521.T,2024-11-11,2024-11-18,3791.5,4278.3,3791.5,12.84,ma200_breach,7
4523.T,2020-07-09,2020-07-31,7689.9,7293.7,6918.1,-5.15,ma200_breach,22
4523.T,2020-08-11,2020-10-30,8431.5,7009.8,7171.7,-16.86,stop_base,80
4523.T,2022-11-22,2022-12-19,8351.0,8516.0,8351.0,1.98,ma200_breach,27
4526.T,2020-05-28,2020-06-15,1855.3,1842.9,1635.1,-0.67,ma200_breach,18
4526.T,2020-06-17,2020-07-31,1900.0,1827.2,1701.3,-3.83,ma200_breach,44
4526.T,2023-02-13,2023-02-22,1778.7,1825.4,1602.3,2.63,ma200_breach,9
4526.T,2023-02-27,2023-03-14,1842.2,1701.1,1602.3,-7.66,ma200_breach,15
4526.T,2023-04-20,2023-08-24,1802.9,2103.8,1802.9,16.69,time,126
4526.T,2023-09-07,2024-01-11,2132.5,2093.3,1832.5,-1.84,time,126
4526.T,2024-04-03,2024-05-08,2438.3,2394.7,2438.3,-1.79,stop_breakeven,35
4526.T,2024-06-21,2024-08-01,2510.7,2507.9,2510.7,-0.11,stop_breakeven,41
4526.T,2024-10-02,2024-10-23,2495.8,2460.0,2330.7,-1.44,ma200_breach,21
4527.T,2020-02-13,2020-02-27,1620.4,1499.2,1410.6,-7.48,ma200_breach,14
4527.T,2020-06-19,2020-07-31,1615.2,1523.9,1428.0,-5.65,ma200_breach,42
4527.T,2021-12-28,2021-12-30,1656.9,1647.4,1512.3,-0.57,ma200_breach,2
4527.T,2022-08-10,2022-09-07,2087.7,1997.2,1794.6,-4.34,ma200_breach,28
4527.T,2022-09-09,2022-09-21,2102.0,2056.7,1794.6,-2.15,ma200_breach,12
4527.T,2022-12-16,2022-12-19,2202.5,2161.8,1915.2,-1.85,ma200_breach,3
4527.T,2023-02-14,2023-02-21,2399.7,2397.8,2399.7,-0.08,stop_breakeven,7
4527.T,2023-03-29,2023-08-02,2567.3,2882.3,2567.3,12.27,time,126
4527.T,2023-08-10,2023-10-04,3561.0,3525.4,3561.0,-1.0,stop_breakeven,55
4528.T,2020-01-24,2020-02-26,2196.8,2022.6,2026.0,-7.93,stop_base,33
4528.T,2020-05-28,2020-06-15,2554.9,2530.5,2105.6,-0.96,ma200_breach,18
4528.T,2020-08-12,2020-10-26,2683.1,2679.0,2683.1,-0.15,stop_breakeven,75
4528.T,2022-10-31,2022-12-19,3079.3,2986.0,2844.0,-3.03,ma200_breach,49
4530.T,2020-06-26,2020-07-22,5273.0,4354.0,4380.8,-17.43,stop_base,26
4530.T,2020-12-17,2021-04-22,5704.2,5957.0,5704.2,4.43,time,126
4530.T,2023-08-29,2023-10-16,4706.0,4675.0,4706.0,-0.66,stop_breakeven,48
4536.T,2020-01-10,2020-02-18,1863.9,1705.4,1713.2,-8.5,stop_base,39
4536.T,2023-05-12,2023-06-14,1141.2,1131.4,1141.2,-0.86,stop_breakeven,33
4536.T,2023-08-04,2023-10-24,1214.1,1205.7,1214.1,-0.69,stop_breakeven,81
4536.T,2023-11-08,2024-02-06,1357.9,1337.6,1357.9,-1.5,stop_breakeven,90
4536.T,2024-02-09,2024-06-14,1440.2,1522.6,1440.2,5.72,time,126
4536.T,2024-06-26,2024-08-02,1586.2,1628.7,1586.2,2.68,ma200_breach,37
4536.T,2024-08-16,2024-09-04,1758.7,1731.0,1478.1,-1.58,ma200_breach,19
4538.T,2020-08-11,2020-10-16,2147.8,2078.4,2147.8,-3.23,stop_breakeven,66
4538.T,2024-06-19,2024-08-02,2183.9,1961.8,2050.1,-10.17,ma200_breach,44
4538.T,2024-10-29,2024-11-01,2320.6,2412.3,2017.5,3.95,ma200_breach,3
4538.T,2024-11-05,2024-11-18,2552.2,2513.5,2047.3,-1.52,ma200_breach,13
4540.T,2020-11-06,2020-11-30,2916.4,2639.0,2656.4,-9.51,stop_base,24
4540.T,2021-03-10,2021-05-12,3120.1,2965.4,3120.1,-4.96,stop_breakeven,63
4540.T,2024-05-10,2024-08-02,4100.0,3413.8,3446.5,-16.73,ma200_breach,84
4540.T,2024-09-24,2024-10-23,3959.0,4640.2,3959.0,17.21,ma200_breach,29
4543.T,2020-01-20,2020-02-25,1869.3,1708.0,1767.7,-8.63,stop_base,36
4543.T,2020-08-13,2020-10-26,2016.7,1837.2,1841.1,-8.9,stop_base,74
4543.T,2020-11-11,2021-02-22,2064.6,2026.7,2064.6,-1.84,stop_breakeven,103
4543.T,2024-01-09,2024-05-14,2350.3,2604.9,2350.3,10.83,time,126
4543.T,2024-05-16,2024-08-02,2732.5,2409.4,2481.7,-11.82,ma200_breach,78
4543.T,2024-10-30,2024-11-01,2934.8,2835.6,2530.1,-3.38,ma200_breach,2
4544.T,2020-11-24,2021-03-30,2276.6,2959.8,2276.6,30.01,time,126
4544.T,2021-03-31,2021-05-18,2983.9,2425.7,2539.6,-18.71,stop_base,48
4547.T,2023-05-09,2023-09-12,2670.3,3155.3,2670.3,18.16,time,126
4547.T,2023-12-20,2024-04-24,2979.4,3362.1,2979.4,12.84,time,126
4547.T,2024-12-25,2025-01-14,3809.2,3899.7,3280.7,2.38,ma200_breach,20
4549.T,2021-01-28,2021-06-03,2112.8,1827.6,1705.9,-13.5,time,126
4549.T,2021-07-27,2021-07-28,1971.3,2032.7,1844.3,3.11,ma200_breach,1
4549.T,2022-11-15,2022-12-19,1753.3,1683.0,1620.1,-4.01,ma200_breach,34
4549.T,2024-04-25,2024-06-04,1938.5,1914.6,1938.5,-1.23,stop_breakeven,40
4549.T,2024-06-24,2024-08-01,2093.6,2063.0,2093.6,-1.46,stop_breakeven,38
4549.T,2024-09-26,2024-10-23,2316.6,2425.0,2316.6,4.68,ma200_breach,27
4552.T,2020-01-10,2020-02-27,2131.1,2213.6,2131.1,3.87,ma200_breach,48
4552.T,2020-05-29,2020-06-15,2765.5,2512.9,2305.0,-9.13,ma200_breach,17
