signal_bar,entry_bar,entry_price,exit_price,pnl_yen,r_mult,hold_bars,direction,session,jst_hour,month,strategy
2024-07-26 02:00:00,2024-07-26 02:05:00,153.663,153.70139285714285,2457.704618197364,0.4915409236394728,3,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-26 04:35:00,2024-07-26 04:40:00,153.60750000000002,153.63057142857141,1614.9999999979061,0.32299999999958123,3,long,東京 09-15JST,13,2024-07,戦略B 逆張りロング
2024-07-26 04:40:00,2024-07-26 04:45:00,153.668,153.62803571428572,-2701.593433124551,-0.5403186866249102,2,long,東京 09-15JST,13,2024-07,戦略B 逆張りロング
2024-07-26 13:00:00,2024-07-26 13:05:00,154.04500000000002,154.01292857142857,1002.6797677538805,0.20053595355077608,2,short,NY   21-03JST,22,2024-07,戦略A 順張りショート
2024-07-26 13:05:00,2024-07-26 13:10:00,153.853,153.9761428571429,-3437.0015948970167,-0.6874003189794033,3,short,NY   21-03JST,22,2024-07,戦略A 順張りショート
2024-07-29 01:55:00,2024-07-29 02:00:00,153.4405,153.3750357142857,-2027.206370271973,-0.40544127405439456,2,long,東京 09-15JST,10,2024-07,戦略B 逆張りロング
2024-07-29 02:00:00,2024-07-29 02:05:00,153.5115,153.36425,-5000.0000000002065,-1.0000000000000413,1,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-29 02:10:00,2024-07-29 02:15:00,153.33800000000002,153.20164285714287,-5000.0,-1.0,1,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-29 02:25:00,2024-07-29 02:30:00,153.119,153.5533214285714,15273.800552623341,3.054760110524668,17,long,東京 09-15JST,11,2024-07,戦略B 逆張りロング
2024-07-31 00:00:00,2024-07-31 00:05:00,152.70999999999998,152.55146428571427,-4085.219952144024,-0.8170439904288048,2,long,東京 09-15JST,9,2024-07,戦略B 逆張りロング
2024-07-31 00:50:00,2024-07-31 00:55:00,152.3965,152.24475,-4967.2667757771915,-0.9934533551554383,2,long,東京 09-15JST,9,2024-07,戦略B 逆張りロング
2024-07-31 01:00:00,2024-07-31 01:05:00,152.303,152.22175,-2625.201938611013,-0.5250403877222025,5,long,東京 09-15JST,10,2024-07,戦略B 逆張りロング
2024-07-31 01:05:00,2024-07-31 01:10:00,152.25400000000002,152.22449999999998,-970.39473684346,-0.194078947368692,4,long,東京 09-15JST,10,2024-07,戦略B 逆張りロング
2024-07-31 01:10:00,2024-07-31 01:15:00,152.172,152.2285,1908.7837837837737,0.38175675675675474,3,long,東京 09-15JST,10,2024-07,戦略B 逆張りロング
2024-07-31 01:30:00,2024-07-31 01:35:00,152.26749999999998,152.38732142857143,4198.99874843593,0.839799749687186,5,long,東京 09-15JST,10,2024-07,戦略B 逆張りロング
2024-07-31 04:55:00,2024-07-31 05:00:00,152.553,152.72839285714284,1997.1533143552094,0.3994306628710419,15,long,東京 09-15JST,13,2024-07,戦略B 逆張りロング
2024-07-31 13:05:00,2024-07-31 13:10:00,150.26999999999998,150.18614285714287,2137.6547705745,0.42753095411490005,6,short,NY   21-03JST,22,2024-07,戦略A 順張りショート
