pair,direction,signal_bar,entry_bar,pnl_yen,r_mult,held,session
NZDUSD,short,2022-07-22 18:50:00,2022-07-22 18:55:00,-965.732087227485,-0.193146417445497,2,"深夜
03-09JST"
NZDUSD,short,2022-07-22 19:35:00,2022-07-22 19:40:00,-2400.000000000829,-0.4800000000001658,2,"深夜
03-09JST"
NZDUSD,short,2022-08-02 19:55:00,2022-08-02 20:00:00,824.5877061463009,0.16491754122926017,19,"深夜
03-09JST"
NZDUSD,short,2022-08-02 22:45:00,2022-08-02 22:50:00,7272.727272726705,1.4545454545453411,2,"深夜
03-09JST"
NZDUSD,short,2022-08-10 19:50:00,2022-08-10 19:55:00,-786.1635220134865,-0.1572327044026973,3,"深夜
03-09JST"
NZDUSD,short,2022-08-11 19:10:00,2022-08-11 19:15:00,-5000.000000000296,-1.000000000000059,1,"深夜
03-09JST"
NZDUSD,short,2022-08-18 22:45:00,2022-08-18 22:50:00,2728.237791931423,0.5456475583862846,2,"深夜
03-09JST"
NZDUSD,short,2022-08-19 18:10:00,2022-08-19 18:15:00,-4999.999999999084,-0.9999999999998168,1,"深夜
03-09JST"
NZDUSD,short,2022-08-19 18:15:00,2022-08-19 18:20:00,-4999.999999999701,-0.9999999999999402,2,"深夜
03-09JST"
NZDUSD,short,2022-08-23 20:20:00,2022-08-23 20:25:00,-376.48612945728706,-0.07529722589145742,7,"深夜
03-09JST"
NZDUSD,short,2022-08-28 22:00:00,2022-08-28 22:05:00,6787.564766838446,1.3575129533676893,13,"深夜
03-09JST"
NZDUSD,short,2022-08-28 23:20:00,2022-08-28 23:25:00,5555.555555554936,1.1111111111109873,5,"深夜
03-09JST"
NZDUSD,short,2022-08-28 23:25:00,2022-08-28 23:30:00,3896.0205391512236,0.7792041078302447,4,"深夜
03-09JST"
NZDUSD,short,2022-09-02 18:45:00,2022-09-02 18:50:00,-5000.000000000623,-1.0000000000001246,1,"深夜
03-09JST"
NZDUSD,short,2022-09-04 22:00:00,2022-09-04 22:05:00,5031.612223392783,1.0063224446785566,3,"深夜
03-09JST"
NZDUSD,short,2022-09-04 22:10:00,2022-09-04 22:15:00,-357.51295336973527,-0.07150259067394706,2,"深夜
03-09JST"
NZDUSD,short,2022-09-04 22:15:00,2022-09-04 22:20:00,-5000.000000000222,-1.0000000000000444,1,"深夜
03-09JST"
NZDUSD,short,2022-09-04 22:30:00,2022-09-04 22:35:00,-2686.9565217398163,-0.5373913043479632,6,"深夜
03-09JST"
NZDUSD,short,2022-09-04 22:40:00,2022-09-04 22:45:00,-2164.5569620257925,-0.43291139240515847,8,"深夜
03-09JST"
NZDUSD,short,2022-09-04 22:45:00,2022-09-04 22:50:00,-1598.0230642504796,-0.3196046128500959,12,"深夜
03-09JST"
NZDUSD,short,2022-09-08 19:35:00,2022-09-08 19:40:00,-2391.7421953658454,-0.4783484390731691,3,"深夜
03-09JST"
NZDUSD,short,2022-09-12 19:50:00,2022-09-12 19:55:00,-3703.7037037032196,-0.7407407407406439,4,"深夜
03-09JST"
NZDUSD,short,2022-09-13 18:45:00,2022-09-13 18:50:00,-57.955742887864766,-0.011591148577572954,2,"深夜
03-09JST"
NZDUSD,short,2022-09-13 18:50:00,2022-09-13 18:55:00,3800.000000001883,0.7600000000003766,4,"深夜
03-09JST"
NZDUSD,short,2022-09-13 18:55:00,2022-09-13 19:00:00,5967.74193548371,1.193548387096742,3,"深夜
03-09JST"
NZDUSD,short,2022-09-13 20:15:00,2022-09-13 20:20:00,-121.55591572022854,-0.02431118314404571,2,"深夜
03-09JST"
NZDUSD,short,2022-11-02 19:20:00,2022-11-02 19:25:00,-4999.999999999911,-0.9999999999999821,2,"深夜
03-09JST"
NZDUSD,short,2022-11-02 19:50:00,2022-11-02 19:55:00,5889.48787061989,1.1778975741239779,48,"深夜
03-09JST"
NZDUSD,short,2022-11-02 20:00:00,2022-11-02 20:05:00,4080.5687203793377,0.8161137440758676,48,"深夜
03-09JST"
NZDUSD,short,2022-11-02 20:10:00,2022-11-02 20:15:00,6519.515477792307,1.3039030955584614,48,"深夜
03-09JST"
NZDUSD,short,2022-11-02 20:20:00,2022-11-02 20:25:00,-1878.6726581405737,-0.37573453162811477,21,"深夜
03-09JST"
NZDUSD,short,2022-11-02 20:30:00,2022-11-02 20:35:00,-909.3198992449036,-0.18186397984898073,5,"深夜
03-09JST"
NZDUSD,short,2022-11-02 20:40:00,2022-11-02 20:45:00,-1179.9410029500098,-0.23598820059000195,3,"深夜
03-09JST"
NZDUSD,short,2022-11-02 20:55:00,2022-11-02 21:05:00,-4999.999999999661,-0.9999999999999322,1,"深夜
03-09JST"
NZDUSD,short,2022-11-02 23:35:00,2022-11-02 23:40:00,-5000.000000000113,-1.0000000000000226,1,"深夜
03-09JST"
NZDUSD,short,2022-11-03 21:10:00,2022-11-03 21:15:00,-4999.99999999985,-0.99999999999997,1,"深夜
03-09JST"
NZDUSD,short,2022-11-06 22:10:00,2022-11-06 22:15:00,-4999.999999999949,-0.9999999999999898,1,"深夜
03-09JST"
NZDUSD,short,2022-11-06 22:15:00,2022-11-06 22:30:00,-4999.999999999718,-0.9999999999999436,1,"深夜
03-09JST"
NZDUSD,short,2022-11-06 22:40:00,2022-11-06 22:45:00,679.9999999997093,0.13599999999994186,3,"深夜
03-09JST"
NZDUSD,short,2022-11-06 22:50:00,2022-11-06 22:55:00,-2353.8581449724365,-0.4707716289944873,3,"深夜
03-09JST"
NZDUSD,short,2022-11-06 22:55:00,2022-11-06 23:00:00,-5000.0,-1.0,2,"深夜
03-09JST"
NZDUSD,short,2022-11-08 20:10:00,2022-11-08 20:15:00,-3074.162679426177,-0.6148325358852353,3,"深夜
03-09JST"
NZDUSD,short,2022-11-10 18:30:00,2022-11-10 18:35:00,-2022.1445221443557,-0.40442890442887114,2,"深夜
03-09JST"
NZDUSD,short,2022-11-10 18:35:00,2022-11-10 18:40:00,-4999.999999999676,-0.9999999999999353,1,"深夜
03-09JST"
NZDUSD,short,2022-11-10 18:50:00,2022-11-10 18:55:00,-3898.971566848385,-0.779794313369677,4,"深夜
03-09JST"
NZDUSD,short,2022-11-10 18:55:00,2022-11-10 19:00:00,-3514.469453376386,-0.7028938906752772,3,"深夜
03-09JST"
NZDUSD,short,2022-11-16 18:00:00,2022-11-16 18:05:00,12965.492451473712,2.5930984902947425,7,"深夜
03-09JST"
NZDUSD,short,2022-11-27 22:00:00,2022-11-27 22:05:00,-3340.8577878097235,-0.6681715575619447,2,"深夜
03-09JST"
NZDUSD,short,2022-11-27 22:05:00,2022-11-27 22:10:00,-5000.0000000003965,-1.0000000000000793,1,"深夜
03-09JST"
NZDUSD,short,2022-11-27 22:35:00,2022-11-27 22:40:00,653.7102473494022,0.13074204946988044,20,"深夜
03-09JST"
NZDUSD,short,2022-11-28 19:05:00,2022-11-28 19:10:00,3213.6015325676117,0.6427203065135223,12,"深夜
03-09JST"
NZDUSD,short,2022-11-28 19:15:00,2022-11-28 19:20:00,4450.549450548626,0.8901098901097252,10,"深夜
03-09JST"
NZDUSD,short,2022-11-28 19:20:00,2022-11-28 19:25:00,3423.5417761427857,0.6847083552285571,9,"深夜
03-09JST"
NZDUSD,short,2022-11-28 19:25:00,2022-11-28 19:30:00,1940.2985074621763,0.38805970149243524,8,"深夜
03-09JST"
NZDUSD,short,2022-11-28 19:40:00,2022-11-28 19:45:00,2612.393681651407,0.5224787363302814,4,"深夜
03-09JST"
NZDUSD,short,2022-11-28 19:45:00,2022-11-28 19:50:00,1252.34228607025,0.25046845721405003,3,"深夜
03-09JST"
NZDUSD,short,2022-11-28 19:50:00,2022-11-28 19:55:00,-276.8936982810414,-0.05537873965620828,2,"深夜
03-09JST"
NZDUSD,short,2022-11-28 19:55:00,2022-11-28 23:00:00,-4999.9999999995225,-0.9999999999999045,2,"深夜
03-09JST"
NZDUSD,short,2022-11-28 23:35:00,2022-11-28 23:40:00,-3105.548037888462,-0.6211096075776924,5,"深夜
03-09JST"
NZDUSD,short,2022-11-28 23:40:00,2022-11-28 23:45:00,-2199.999999998763,-0.43999999999975264,4,"深夜
03-09JST"
NZDUSD,short,2022-11-28 23:55:00,2022-11-29 00:00:00,-5000.000000000871,-1.0000000000001743,1,"深夜
03-09JST"
NZDUSD,short,2022-12-06 18:50:00,2022-12-06 18:55:00,-3489.208633093695,-0.697841726618739,3,"深夜
03-09JST"
NZDUSD,short,2022-12-06 18:55:00,2022-12-06 19:00:00,-4045.120671563961,-0.8090241343127922,2,"深夜
03-09JST"
NZDUSD,short,2022-12-06 19:05:00,2022-12-06 19:10:00,-5000.0,-1.0,1,"深夜
03-09JST"
NZDUSD,short,2022-12-06 19:30:00,2022-12-06 19:35:00,-5000.000000000603,-1.0000000000001206,1,"深夜
03-09JST"
NZDUSD,short,2022-12-07 19:50:00,2022-12-07 19:55:00,13214.285714288186,2.642857142857637,6,"深夜
03-09JST"
NZDUSD,short,2022-12-07 20:05:00,2022-12-07 20:10:00,12255.11302475871,2.451022604951742,3,"深夜
03-09JST"
NZDUSD,short,2022-12-07 20:10:00,2022-12-07 20:15:00,12689.53068592021,2.537906137184042,2,"深夜
03-09JST"
NZDUSD,short,2022-12-07 20:15:00,2022-12-07 20:20:00,3970.059880238263,0.7940119760476526,2,"深夜
03-09JST"
NZDUSD,short,2022-12-07 20:20:00,2022-12-07 20:25:00,-4999.999999999272,-0.9999999999998544,1,"深夜
03-09JST"
NZDUSD,short,2022-12-11 22:35:00,2022-12-11 22:40:00,-5000.000000001008,-1.0000000000002016,1,"深夜
03-09JST"
NZDUSD,short,2022-12-11 23:45:00,2022-12-11 23:50:00,-2292.0696324958876,-0.4584139264991775,2,"深夜
03-09JST"
NZDUSD,short,2022-12-11 23:50:00,2022-12-11 23:55:00,-4999.999999999277,-0.9999999999998553,1,"深夜
03-09JST"
NZDUSD,short,2022-12-13 18:30:00,2022-12-13 18:35:00,5595.150624538626,1.1190301249077252,5,"深夜
03-09JST"
NZDUSD,short,2022-12-13 18:35:00,2022-12-13 18:40:00,2320.2614379073634,0.46405228758147266,4,"深夜
03-09JST"
NZDUSD,short,2022-12-13 18:40:00,2022-12-13 18:45:00,3223.2011747422503,0.64464023494845,3,"深夜
03-09JST"
NZDUSD,short,2022-12-13 18:50:00,2022-12-13 18:55:00,-5000.000000000076,-1.0000000000000153,1,"深夜
03-09JST"
NZDUSD,short,2022-12-15 18:00:00,2022-12-15 18:05:00,-2119.341563785193,-0.4238683127570386,2,"深夜
03-09JST"
NZDUSD,short,2022-12-15 18:05:00,2022-12-15 18:10:00,-5000.0,-1.0,1,"深夜
03-09JST"
NZDUSD,short,2022-12-15 18:10:00,2022-12-15 18:15:00,-2429.620563035003,-0.48592411260700064,3,"深夜
03-09JST"
NZDUSD,short,2022-12-19 21:15:00,2022-12-19 21:20:00,-4025.316455698392,-0.8050632911396784,7,"深夜
03-09JST"
NZDUSD,short,2022-12-19 21:35:00,2022-12-19 21:40:00,-14.836795253640558,-0.0029673590507281115,5,"深夜
03-09JST"
NZDUSD,short,2022-12-19 21:50:00,2022-12-19 21:55:00,2679.856115106189,0.5359712230212378,2,"深夜
03-09JST"
NZDUSD,short,2022-12-22 18:45:00,2022-12-22 18:50:00,1029.609690444072,0.2059219380888144,2,"深夜
03-09JST"
NZDUSD,short,2022-12-22 18:50:00,2022-12-22 18:55:00,723.8605898126508,0.14477211796253017,2,"深夜
03-09JST"
NZDUSD,short,2022-12-22 18:55:00,2022-12-22 19:00:00,-4999.999999999,-0.9999999999997999,1,"深夜
03-09JST"
NZDUSD,short,2022-12-22 19:15:00,2022-12-22 19:20:00,-2750.730282376538,-0.5501460564753076,2,"深夜
03-09JST"
NZDUSD,short,2023-01-04 19:00:00,2023-01-04 19:05:00,-5000.0,-1.0,1,"深夜
03-09JST"
NZDUSD,short,2023-01-04 19:25:00,2023-01-04 19:30:00,-4999.999999999693,-0.9999999999999385,1,"深夜
03-09JST"
NZDUSD,short,2023-01-04 19:45:00,2023-01-04 19:50:00,-291.313559322652,-0.0582627118645304,14,"深夜
03-09JST"
NZDUSD,short,2023-01-09 20:30:00,2023-01-09 20:35:00,737.7049180323776,0.14754098360647552,16,"深夜
03-09JST"
NZDUSD,short,2023-01-12 20:10:00,2023-01-12 20:15:00,-4206.349206348755,-0.8412698412697509,2,"深夜
03-09JST"
NZDUSD,short,2023-01-18 18:05:00,2023-01-18 18:10:00,2706.0518731979173,0.5412103746395834,7,"深夜
03-09JST"
NZDUSD,short,2023-01-18 18:10:00,2023-01-18 18:15:00,2159.5810227972315,0.4319162045594463,6,"深夜
03-09JST"
NZDUSD,short,2023-01-18 18:15:00,2023-01-18 18:20:00,-1243.902439024486,-0.2487804878048972,5,"深夜
03-09JST"
NZDUSD,short,2023-01-18 18:20:00,2023-01-18 18:25:00,624.9999999990885,0.12499999999981769,4,"深夜
03-09JST"
NZDUSD,short,2023-01-18 19:00:00,2023-01-18 19:05:00,-5000.000000000312,-1.0000000000000624,3,"深夜
03-09JST"
NZDUSD,short,2023-01-18 19:05:00,2023-01-18 19:10:00,263.52775825611326,0.05270555165122265,9,"深夜
03-09JST"
NZDUSD,short,2023-01-30 19:10:00,2023-01-30 19:15:00,3576.158940398257,0.7152317880796514,3,"深夜
03-09JST"
NZDUSD,short,2023-01-30 19:20:00,2023-01-30 19:25:00,-5000.000000000124,-1.0000000000000246,1,"深夜
03-09JST"
NZDUSD,short,2023-01-30 19:25:00,2023-01-30 19:30:00,-5000.000000000832,-1.0000000000001665,1,"深夜
03-09JST"
NZDUSD,short,2023-01-30 19:30:00,2023-01-30 19:35:00,479.60308710147194,0.09592061742029438,4,"深夜
03-09JST"
NZDUSD,short,2023-01-30 19:45:00,2023-01-30 19:50:00,-2006.1099796346618,-0.40122199592693236,2,"深夜
03-09JST"
NZDUSD,short,2023-01-31 21:45:00,2023-01-31 21:50:00,2205.882352940241,0.4411764705880482,2,"深夜
03-09JST"
NZDUSD,short,2023-01-31 21:55:00,2023-01-31 22:05:00,7702.5275437458295,1.540505508749166,3,"深夜
03-09JST"
NZDUSD,short,2023-01-31 22:15:00,2023-01-31 22:20:00,4342.915811087431,0.8685831622174863,2,"深夜
03-09JST"
NZDUSD,short,2023-02-03 18:00:00,2023-02-03 18:05:00,3169.761273210929,0.6339522546421859,3,"深夜
03-09JST"
NZDUSD,short,2023-02-03 18:05:00,2023-02-03 18:10:00,-3471.211118463442,-0.6942422236926884,2,"深夜
03-09JST"
NZDUSD,short,2023-02-03 18:10:00,2023-02-03 18:15:00,-2485.91549295738,-0.497183098591476,4,"深夜
03-09JST"
NZDUSD,short,2023-02-03 18:15:00,2023-02-03 18:20:00,449.999999999617,0.08999999999992339,3,"深夜
03-09JST"
NZDUSD,short,2023-02-03 18:25:00,2023-02-03 18:30:00,41.26031507804036,0.00825206301560807,3,"深夜
03-09JST"
NZDUSD,short,2023-02-03 18:30:00,2023-02-03 18:35:00,-2032.5510976541104,-0.4065102195308221,2,"深夜
03-09JST"
NZDUSD,short,2023-02-07 20:05:00,2023-02-07 20:10:00,-5000.000000000122,-1.0000000000000244,1,"深夜
03-09JST"
NZDUSD,short,2023-02-16 18:25:00,2023-02-16 18:30:00,-4999.99999999983,-0.999999999999966,1,"深夜
03-09JST"
NZDUSD,short,2023-02-16 18:30:00,2023-02-16 18:35:00,-4157.30337078604,-0.831460674157208,5,"深夜
03-09JST"
NZDUSD,short,2023-02-16 21:20:00,2023-02-16 21:25:00,-5000.000000000701,-1.0000000000001403,4,"深夜
03-09JST"
NZDUSD,short,2023-02-16 21:40:00,2023-02-16 21:45:00,-5000.000000000492,-1.0000000000000984,2,"深夜
03-09JST"
NZDUSD,short,2023-02-16 21:45:00,2023-02-16 21:50:00,-3255.4517133960544,-0.6510903426792108,2,"深夜
03-09JST"
NZDUSD,short,2023-02-28 20:05:00,2023-02-28 20:10:00,12036.569987389003,2.4073139974778006,5,"深夜
03-09JST"
NZDUSD,short,2023-02-28 20:10:00,2023-02-28 20:15:00,5847.457627119365,1.169491525423873,4,"深夜
03-09JST"
NZDUSD,short,2023-02-28 20:20:00,2023-02-28 20:25:00,6527.224435590249,1.30544488711805,2,"深夜
03-09JST"
NZDUSD,short,2023-02-28 20:25:00,2023-02-28 20:30:00,1381.2154696140867,0.2762430939228173,3,"深夜
03-09JST"
NZDUSD,short,2023-02-28 20:30:00,2023-02-28 20:35:00,-4999.999999999572,-0.9999999999999143,2,"深夜
03-09JST"
NZDUSD,short,2023-03-07 18:10:00,2023-03-07 18:15:00,-3303.3240997227426,-0.6606648199445485,3,"深夜
03-09JST"
NZDUSD,short,2023-03-09 20:00:00,2023-03-09 20:05:00,4572.649572648484,0.9145299145296967,2,"深夜
03-09JST"
NZDUSD,short,2023-03-09 20:05:00,2023-03-09 20:10:00,389.27335640083817,0.07785467128016764,3,"深夜
03-09JST"
NZDUSD,short,2023-03-09 21:20:00,2023-03-09 21:25:00,-4470.1986754976715,-0.8940397350995343,2,"深夜
03-09JST"
NZDUSD,short,2023-03-10 18:05:00,2023-03-10 18:10:00,19955.15695067086,3.9910313901341716,6,"深夜
03-09JST"
NZDUSD,short,2023-03-10 18:15:00,2023-03-10 18:20:00,7087.087087085821,1.417417417417164,4,"深夜
03-09JST"
NZDUSD,short,2023-03-10 18:20:00,2023-03-10 18:25:00,4644.208932625911,0.9288417865251822,3,"深夜
03-09JST"
NZDUSD,short,2023-03-10 18:25:00,2023-03-10 18:30:00,2678.4372652125335,0.5356874530425066,2,"深夜
03-09JST"
NZDUSD,short,2023-03-10 18:30:00,2023-03-10 18:35:00,1736.6136034723172,0.34732272069446346,5,"深夜
03-09JST"
NZDUSD,short,2023-03-10 18:55:00,2023-03-10 19:00:00,-4999.99999999953,-0.999999999999906,1,"深夜
03-09JST"
NZDUSD,short,2023-03-10 19:15:00,2023-03-10 19:20:00,-2772.925764192816,-0.5545851528385632,2,"深夜
03-09JST"
NZDUSD,short,2023-03-10 19:20:00,2023-03-10 19:25:00,-5000.000000000427,-1.0000000000000853,1,"深夜
03-09JST"
NZDUSD,short,2023-03-10 19:25:00,2023-03-10 19:30:00,-1541.9901199707215,-0.3083980239941443,3,"深夜
03-09JST"
NZDUSD,short,2023-03-10 19:35:00,2023-03-10 19:40:00,-4999.999999999459,-0.9999999999998918,1,"深夜
03-09JST"
NZDUSD,short,2023-03-10 19:40:00,2023-03-10 19:45:00,-4999.9999999998445,-0.9999999999999689,1,"深夜
03-09JST"
NZDUSD,short,2023-03-13 20:20:00,2023-03-13 20:25:00,-4999.999999999752,-0.9999999999999504,2,"深夜
03-09JST"
NZDUSD,short,2023-03-15 21:45:00,2023-03-15 21:50:00,15908.346972176052,3.1816693944352106,3,"深夜
03-09JST"
NZDUSD,short,2023-03-15 21:55:00,2023-03-15 22:00:00,18632.253202712494,3.726450640542499,2,"深夜
03-09JST"
NZDUSD,short,2023-03-15 22:00:00,2023-03-15 22:05:00,-4999.99999999993,-0.999999999999986,1,"深夜
03-09JST"
NZDUSD,short,2023-03-15 22:05:00,2023-03-15 22:10:00,-5000.000000000241,-1.0000000000000482,1,"深夜
03-09JST"
NZDUSD,short,2023-03-15 22:40:00,2023-03-15 22:45:00,720.3589985833222,0.14407179971666445,4,"深夜
03-09JST"
NZDUSD,short,2023-03-15 22:45:00,2023-03-15 22:50:00,-1382.5929283772407,-0.2765185856754481,3,"深夜
03-09JST"
NZDUSD,short,2023-03-15 22:50:00,2023-03-15 22:55:00,-2464.7224835367974,-0.49294449670735946,2,"深夜
03-09JST"
NZDUSD,short,2023-03-15 22:55:00,2023-03-15 23:00:00,-5000.000000000308,-1.0000000000000617,1,"深夜
03-09JST"
NZDUSD,short,2023-03-15 23:25:00,2023-03-15 23:30:00,3167.7301731983575,0.6335460346396715,6,"深夜
03-09JST"
NZDUSD,short,2023-03-15 23:30:00,2023-03-15 23:35:00,5536.218250236474,1.1072436500472949,5,"深夜
03-09JST"
NZDUSD,short,2023-03-22 20:05:00,2023-03-22 20:10:00,-1751.1602998928672,-0.35023205997857343,24,"深夜
03-09JST"
NZDUSD,short,2023-03-22 20:45:00,2023-03-22 20:50:00,-4742.6470588228685,-0.9485294117645737,6,"深夜
03-09JST"
NZDUSD,short,2023-03-23 18:15:00,2023-03-23 18:20:00,16933.33333333148,3.386666666666296,5,"深夜
03-09JST"
NZDUSD,short,2023-03-23 18:20:00,2023-03-23 18:25:00,55489.83364140329,11.097966728280658,10,"深夜
03-09JST"
NZDUSD,short,2023-03-23 18:25:00,2023-03-23 18:30:00,53779.12395153514,10.755824790307027,9,"深夜
03-09JST"
NZDUSD,short,2023-03-23 18:30:00,2023-03-23 18:35:00,53629.10798122106,10.725821596244211,8,"深夜
03-09JST"
NZDUSD,short,2023-03-23 18:35:00,2023-03-23 18:40:00,49526.31578947272,9.905263157894543,5,"深夜
03-09JST"
NZDUSD,short,2023-03-23 18:40:00,2023-03-23 18:45:00,44602.64900662223,8.920529801324447,6,"深夜
03-09JST"
NZDUSD,short,2023-03-23 18:50:00,2023-03-23 18:55:00,41157.49525616483,8.231499051232966,4,"深夜
03-09JST"
NZDUSD,short,2023-04-02 22:15:00,2023-04-02 22:20:00,-5000.0,-1.0,1,"深夜
03-09JST"
NZDUSD,short,2023-04-02 23:55:00,2023-04-03 00:00:00,-1018.9573459714343,-0.20379146919428687,2,"深夜
03-09JST"
NZDUSD,short,2023-04-19 22:45:00,2023-04-19 22:50:00,7477.514309075805,1.495502861815161,3,"深夜
03-09JST"
NZDUSD,short,2023-04-19 22:50:00,2023-04-19 22:55:00,-391.16963593989016,-0.07823392718797803,2,"深夜
03-09JST"
NZDUSD,short,2023-04-19 22:55:00,2023-04-19 23:00:00,-4999.999999999524,-0.9999999999999049,1,"深夜
03-09JST"
NZDUSD,short,2023-04-19 23:00:00,2023-04-19 23:05:00,5381.150381149554,1.0762300762299108,3,"深夜
03-09JST"
NZDUSD,short,2023-04-19 23:10:00,2023-04-19 23:15:00,7814.960629921972,1.5629921259843944,7,"深夜
03-09JST"
NZDUSD,short,2023-04-19 23:15:00,2023-04-19 23:20:00,1363.636363637275,0.272727272727455,7,"深夜
03-09JST"
NZDUSD,short,2023-04-19 23:30:00,2023-04-19 23:35:00,-2433.3333333322794,-0.48666666666645586,4,"深夜
03-09JST"
NZDUSD,short,2023-04-19 23:40:00,2023-04-19 23:45:00,-4999.999999999941,-0.9999999999999882,3,"深夜
03-09JST"
NZDUSD,short,2023-04-20 18:40:00,2023-04-20 18:45:00,-3487.6543209867173,-0.6975308641973434,2,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:05:00,2023-04-20 19:10:00,8131.170662904604,1.6262341325809209,8,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:10:00,2023-04-20 19:15:00,3308.3219645287645,0.6616643929057529,7,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:15:00,2023-04-20 19:20:00,3626.0623229460807,0.7252124645892162,6,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:20:00,2023-04-20 19:25:00,2745.098039216028,0.5490196078432056,5,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:25:00,2023-04-20 19:30:00,700.0000000000666,0.14000000000001334,4,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:30:00,2023-04-20 19:35:00,111.77347242827312,0.022354694485654625,3,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:35:00,2023-04-20 19:40:00,-2078.8253477599446,-0.41576506955198894,2,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:40:00,2023-04-20 19:45:00,-5000.000000000353,-1.0000000000000706,1,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:45:00,2023-04-20 19:50:00,-4999.999999999638,-0.9999999999999276,1,"深夜
03-09JST"
NZDUSD,short,2023-04-20 19:50:00,2023-04-20 19:55:00,-381.9444444430483,-0.07638888888860966,2,"深夜
03-09JST"
NZDUSD,short,2023-04-26 18:00:00,2023-04-26 18:05:00,8848.531684695985,1.769706336939197,4,"深夜
03-09JST"
NZDUSD,short,2023-04-26 18:05:00,2023-04-26 18:10:00,6058.82352941147,1.211764705882294,3,"深夜
03-09JST"
NZDUSD,short,2023-05-03 22:10:00,2023-05-03 22:15:00,5823.529411766601,1.16470588235332,2,"深夜
03-09JST"
NZDUSD,short,2023-05-03 22:15:00,2023-05-03 22:20:00,-4999.999999999125,-0.999999999999825,1,"深夜
03-09JST"
NZDUSD,short,2023-05-03 22:20:00,2023-05-03 22:25:00,4353.023909986024,0.8706047819972047,2,"深夜
03-09JST"
NZDUSD,short,2023-05-03 23:00:00,2023-05-03 23:05:00,-1186.2917398944219,-0.23725834797888437,2,"深夜
03-09JST"
NZDUSD,short,2023-06-14 18:05:00,2023-06-14 18:10:00,-4999.999999999736,-0.9999999999999473,1,"深夜
03-09JST"
NZDUSD,short,2023-06-14 19:15:00,2023-06-14 19:20:00,-1565.741519484415,-0.313148303896883,9,"深夜
03-09JST"
NZDUSD,short,2023-06-14 19:25:00,2023-06-14 19:30:00,-2658.2102035126504,-0.5316420407025301,34,"深夜
03-09JST"
NZDUSD,short,2023-06-14 20:50:00,2023-06-14 20:55:00,-561.959654178521,-0.11239193083570419,3,"深夜
03-09JST"
NZDUSD,short,2023-06-14 22:45:00,2023-06-14 22:50:00,-5000.000000000241,-1.0000000000000482,1,"深夜
03-09JST"
NZDUSD,short,2023-07-27 18:10:00,2023-07-27 18:15:00,8714.103382259516,1.7428206764519032,16,"深夜
03-09JST"
NZDUSD,short,2023-07-27 18:30:00,2023-07-27 18:35:00,3799.2495309559977,0.7598499061911995,4,"深夜
03-09JST"
NZDUSD,short,2023-07-27 19:50:00,2023-07-27 19:55:00,-5000.0000000004375,-1.0000000000000875,6,"深夜
03-09JST"
NZDUSD,short,2023-08-02 19:25:00,2023-08-02 19:30:00,-5000.000000001153,-1.0000000000002307,1,"深夜
03-09JST"
NZDUSD,short,2023-08-02 19:30:00,2023-08-02 19:35:00,-5000.000000000159,-1.0000000000000318,1,"深夜
03-09JST"
NZDUSD,short,2023-08-03 18:35:00,2023-08-03 18:40:00,12845.394736846882,2.5690789473693765,8,"深夜
03-09JST"
NZDUSD,short,2023-08-03 18:40:00,2023-08-03 18:45:00,15567.010309282115,3.113402061856423,7,"深夜
03-09JST"
NZDUSD,short,2023-08-03 18:50:00,2023-08-03 18:55:00,14340.46345811365,2.86809269162273,5,"深夜
03-09JST"
NZDUSD,short,2023-08-03 18:55:00,2023-08-03 19:00:00,5654.664484457344,1.1309328968914687,4,"深夜
03-09JST"
NZDUSD,short,2023-08-03 19:00:00,2023-08-03 19:05:00,7781.569965873321,1.5563139931746641,3,"深夜
03-09JST"
NZDUSD,short,2023-08-04 18:00:00,2023-08-04 18:05:00,-5000.0,-1.0,1,"深夜
03-09JST"
NZDUSD,short,2023-08-04 18:20:00,2023-08-04 18:25:00,8458.563535913414,1.6917127071826827,5,"深夜
03-09JST"
NZDUSD,short,2023-08-04 18:25:00,2023-08-04 18:30:00,11064.382139150466,2.212876427830093,4,"深夜
03-09JST"
NZDUSD,short,2023-08-04 18:30:00,2023-08-04 18:35:00,9238.4769539079,1.84769539078158,3,"深夜
03-09JST"
NZDUSD,short,2023-08-14 18:45:00,2023-08-14 18:50:00,5268.33631485011,1.0536672629700221,2,"深夜
03-09JST"
NZDUSD,short,2023-08-14 18:50:00,2023-08-14 18:55:00,2207.6788830706814,0.4415357766141363,2,"深夜
03-09JST"
NZDUSD,short,2023-08-14 18:55:00,2023-08-14 19:00:00,-4999.999999999605,-0.9999999999999211,1,"深夜
03-09JST"
NZDUSD,short,2023-08-15 20:30:00,2023-08-15 20:35:00,-3958.677685952641,-0.7917355371905281,4,"深夜
03-09JST"
