signal_dt,entry_dt,exit_dt,session,direction,filter,entry_price,exit_price,sl_price,lot_size,held_bars,exit_reason,pnl_pips,pnl_yen,r_mult,atr_val,eur_jpy_diff,ac_val,period
2023-07-18 08:00:00,2023-07-18 08:05:00,2023-07-18 08:15:00,欧州 15-21JST,SHORT,Q10+ac>0,155.474,155.45675,155.60025,3.96,2,stop,1.72,683.0,0.137,0.12625,-0.005718,0.3208,IS
2023-07-18 08:05:00,2023-07-18 08:10:00,2023-07-18 08:25:00,欧州 15-21JST,SHORT,Q10+ac>0,155.3965,155.50429,155.52479,3.9,3,stop,-10.78,-4201.0,-0.84,0.12829,-0.006327,0.359,IS
2023-07-18 08:10:00,2023-07-18 08:15:00,2023-07-18 08:20:00,欧州 15-21JST,SHORT,Q10+ac>0,155.382,155.47871,155.47621,5.31,1,stop,-9.67,-5133.0,-1.027,0.09421,-0.006425,0.3198,IS
2023-07-18 08:15:00,2023-07-18 08:20:00,2023-07-18 08:35:00,欧州 15-21JST,SHORT,Q10+ac>0,155.4205,155.38521,155.51621,5.22,3,stop,3.53,1843.0,0.369,0.09571,-0.005391,0.3115,IS
2023-07-18 08:20:00,2023-07-18 08:25:00,2023-07-18 08:35:00,欧州 15-21JST,SHORT,Q10+ac>0,155.449,155.38454,155.54404,5.26,2,stop,6.45,3392.0,0.678,0.09504,-0.00617,0.3209,IS
2023-07-18 08:25:00,2023-07-18 08:30:00,2023-07-18 08:40:00,欧州 15-21JST,SHORT,Q10+ac>0,155.487,155.40754,155.58054,5.35,2,stop,7.95,4248.0,0.85,0.09354,-0.005731,0.3383,IS
2023-07-18 08:30:00,2023-07-18 08:35:00,2023-07-18 08:45:00,欧州 15-21JST,SHORT,Q10+ac>0,155.3225,155.42625,155.42375,4.94,2,stop,-10.37,-5123.0,-1.025,0.10125,-0.006617,0.1184,IS
2023-07-24 08:25:00,2023-07-24 08:30:00,2023-07-24 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,156.794,156.56211,156.94061,3.41,8,stop,23.19,7909.0,1.582,0.14661,-0.005256,0.6302,IS
2023-07-24 08:30:00,2023-07-24 08:35:00,2023-07-24 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,156.7395,156.56343,156.88743,3.38,7,stop,17.61,5951.0,1.19,0.14793,-0.005033,0.1523,IS
2023-07-24 08:35:00,2023-07-24 08:40:00,2023-07-24 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,156.623,156.56957,156.77707,3.25,6,stop,5.34,1734.0,0.347,0.15407,-0.006081,0.627,IS
2023-07-24 08:40:00,2023-07-24 08:45:00,2023-07-24 09:05:00,欧州 15-21JST,SHORT,Q10+ac>0,156.598,156.67993,156.71293,4.35,4,stop,-8.19,-3564.0,-0.713,0.11493,-0.006323,0.5259,IS
2023-07-24 08:45:00,2023-07-24 08:50:00,2023-07-24 09:05:00,欧州 15-21JST,SHORT,Q10+ac>0,156.6625,156.67589,156.77339,4.51,3,stop,-1.34,-604.0,-0.121,0.11089,-0.006498,0.3747,IS
2023-07-24 08:50:00,2023-07-24 08:55:00,2023-07-24 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,156.5815,156.52339,156.68939,4.63,3,stop,5.81,2693.0,0.539,0.10789,-0.007375,0.1923,IS
2023-07-24 08:55:00,2023-07-24 09:00:00,2023-07-24 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,156.592,156.51929,156.69579,4.82,2,stop,7.27,3503.0,0.701,0.10379,-0.006483,0.1288,IS
2023-07-24 09:00:00,2023-07-24 09:05:00,2023-07-24 09:15:00,欧州 15-21JST,SHORT,Q10+ac>0,156.6365,156.65179,156.73479,5.09,2,stop,-1.53,-778.0,-0.156,0.09829,-0.005706,0.1508,IS
2023-07-27 13:00:00,2023-07-27 13:05:00,2023-07-27 13:15:00,NY   21-03JST,LONG,Q10+ac<0,155.3465,155.16971,155.17221,2.87,2,stop,-17.68,-5072.0,-1.014,0.17429,-0.005711,-0.5382,IS
2023-07-27 13:05:00,2023-07-27 13:10:00,2023-07-27 13:25:00,NY   21-03JST,LONG,Q10+ac<0,155.294,155.11043,155.11293,2.76,3,stop,-18.36,-5069.0,-1.014,0.18107,-0.006177,-0.4918,IS
2023-07-27 13:10:00,2023-07-27 13:15:00,2023-07-27 13:30:00,NY   21-03JST,LONG,Q10+ac<0,155.246,155.05639,155.05889,2.67,3,stop,-18.96,-5067.0,-1.013,0.18711,-0.006126,-0.302,IS
2023-07-27 13:15:00,2023-07-27 13:20:00,2023-07-27 13:30:00,NY   21-03JST,LONG,Q10+ac<0,155.201,155.00889,155.01139,2.64,2,stop,-19.21,-5066.0,-1.013,0.18961,-0.006306,-0.238,IS
2023-07-27 13:20:00,2023-07-27 13:25:00,2023-07-27 13:30:00,NY   21-03JST,LONG,Q10+ac<0,155.1605,154.97393,154.97643,2.72,1,stop,-18.66,-5068.0,-1.014,0.18407,-0.006487,-0.2193,IS
2023-07-27 13:25:00,2023-07-27 13:30:00,2023-07-27 13:35:00,NY   21-03JST,LONG,Q10+ac<0,155.1295,154.96504,154.96754,3.09,1,stop,-16.45,-5077.0,-1.015,0.16196,-0.00701,-0.1931,IS
2023-07-27 13:30:00,2023-07-27 13:35:00,2023-07-27 13:45:00,NY   21-03JST,LONG,Q10+ac<0,154.969,154.80204,154.80454,3.04,2,stop,-16.7,-5076.0,-1.015,0.16446,-0.008162,-0.2809,IS
2023-07-27 13:35:00,2023-07-27 13:40:00,2023-07-27 13:55:00,NY   21-03JST,LONG,Q10+ac<0,154.96,154.918,154.7995,3.12,3,stop,-4.2,-1308.0,-0.262,0.1605,-0.008512,-0.3953,IS
2023-07-27 13:40:00,2023-07-27 13:45:00,2023-07-27 13:55:00,NY   21-03JST,LONG,Q10+ac<0,154.842,154.92,154.6835,3.15,2,stop,7.8,2461.0,0.492,0.1585,-0.009315,-0.397,IS
2023-07-27 13:45:00,2023-07-27 13:50:00,2023-07-27 14:05:00,NY   21-03JST,LONG,Q10+ac<0,154.9205,154.92525,154.76175,3.15,3,stop,0.48,150.0,0.03,0.15875,-0.008583,-0.4095,IS
2023-07-27 13:50:00,2023-07-27 13:55:00,2023-07-27 15:15:00,NY   21-03JST,LONG,Q10+ac<0,155.0395,155.1335,154.875,3.04,16,stop,9.4,2857.0,0.571,0.1645,-0.007562,-0.1926,IS
2023-07-27 14:00:00,2023-07-27 14:05:00,2023-07-27 15:15:00,NY   21-03JST,LONG,Q10+ac<0,154.954,155.13725,154.79325,3.11,14,stop,18.32,5700.0,1.14,0.16075,-0.00757,-0.1243,IS
2023-07-27 17:00:00,2023-07-27 17:05:00,2023-07-27 17:10:00,NY   21-03JST,LONG,Q10+ac<0,154.2295,154.11343,154.11593,4.4,1,stop,-11.61,-5110.0,-1.022,0.11357,-0.008594,-0.2102,IS
2023-07-27 17:30:00,2023-07-27 17:35:00,2023-07-27 17:40:00,NY   21-03JST,LONG,Q10+ac<0,153.6805,153.43468,153.43718,2.05,1,stop,-24.58,-5051.0,-1.01,0.24332,-0.01186,-0.1174,IS
2023-07-27 17:35:00,2023-07-27 17:40:00,2023-07-27 18:15:00,NY   21-03JST,LONG,Q10+ac<0,153.1065,153.16157,152.82507,1.78,7,stop,5.51,978.0,0.196,0.28143,-0.017008,-0.2516,IS
2023-07-27 17:40:00,2023-07-27 17:45:00,2023-07-27 18:35:00,NY   21-03JST,LONG,Q10+ac<0,153.2595,153.14614,152.96264,1.68,10,stop,-11.34,-1909.0,-0.382,0.29686,-0.015536,-0.407,IS
2023-07-27 17:45:00,2023-07-27 17:50:00,2023-07-27 18:35:00,NY   21-03JST,LONG,Q10+ac<0,153.3845,153.13357,153.07507,1.62,9,stop,-25.09,-4055.0,-0.811,0.30943,-0.01428,-0.2895,IS
2023-07-27 17:50:00,2023-07-27 17:55:00,2023-07-27 18:35:00,NY   21-03JST,LONG,Q10+ac<0,153.3185,153.11714,153.00364,1.59,8,stop,-20.14,-3198.0,-0.64,0.31486,-0.014859,-0.2761,IS
2023-07-27 17:55:00,2023-07-27 18:00:00,2023-07-27 18:35:00,NY   21-03JST,LONG,Q10+ac<0,153.4045,153.10679,153.08129,1.55,7,stop,-29.77,-4606.0,-0.921,0.32321,-0.013988,-0.1828,IS
2023-07-27 18:00:00,2023-07-27 18:05:00,2023-07-27 18:40:00,NY   21-03JST,LONG,Q10+ac<0,153.3265,153.10264,152.99914,1.53,7,stop,-22.39,-3419.0,-0.684,0.32736,-0.014735,-0.3491,IS
2023-07-27 18:05:00,2023-07-27 18:10:00,2023-07-27 18:50:00,NY   21-03JST,LONG,Q10+ac<0,153.257,153.09464,152.92164,1.49,8,stop,-16.24,-2421.0,-0.484,0.33536,-0.015189,-0.4108,IS
2023-07-27 18:10:00,2023-07-27 18:15:00,2023-07-27 18:35:00,NY   21-03JST,LONG,Q10+ac<0,153.1825,153.15389,152.90639,1.81,4,stop,-2.86,-518.0,-0.104,0.27611,-0.015871,-0.4413,IS
2023-07-27 18:15:00,2023-07-27 18:20:00,2023-07-27 18:35:00,NY   21-03JST,LONG,Q10+ac<0,153.287,153.12711,153.04561,2.07,3,stop,-15.99,-3312.0,-0.662,0.24139,-0.01557,-0.4447,IS
2023-07-27 18:20:00,2023-07-27 18:25:00,2023-07-27 18:35:00,NY   21-03JST,LONG,Q10+ac<0,153.3545,153.14436,153.14686,2.41,2,stop,-21.01,-5060.0,-1.012,0.20764,-0.015333,-0.3602,IS
2023-07-27 18:25:00,2023-07-27 18:30:00,2023-07-27 18:50:00,NY   21-03JST,LONG,Q10+ac<0,153.265,153.06311,153.06561,2.51,4,stop,-20.19,-5063.0,-1.013,0.19939,-0.015907,-0.3408,IS
2023-07-27 18:30:00,2023-07-27 18:35:00,2023-07-27 18:55:00,NY   21-03JST,LONG,Q10+ac<0,153.181,153.00379,152.99079,2.63,4,stop,-17.72,-4658.0,-0.932,0.19021,-0.016081,-0.3808,IS
2023-07-27 18:40:00,2023-07-27 18:45:00,2023-07-27 18:55:00,NY   21-03JST,LONG,Q10+ac<0,153.1475,152.98904,152.97104,2.83,2,stop,-15.85,-4490.0,-0.898,0.17646,-0.016454,-0.2008,IS
2023-07-27 18:45:00,2023-07-27 18:50:00,2023-07-27 18:55:00,NY   21-03JST,LONG,Q10+ac<0,153.129,152.98725,152.98975,3.59,1,stop,-14.18,-5090.0,-1.018,0.13925,-0.01627,-0.1116,IS
2023-07-27 23:50:00,2023-07-27 23:55:00,2023-07-28 00:00:00,NY   21-03JST,LONG,Q10+ac<0,152.4815,152.35946,152.36196,4.18,1,stop,-12.2,-5105.0,-1.021,0.11954,-0.005075,-0.2938,IS
2023-07-27 23:55:00,2023-07-28 00:00:00,2023-07-28 00:25:00,NY   21-03JST,LONG,Q10+ac<0,152.462,152.69821,152.33521,3.94,5,stop,23.62,9315.0,1.863,0.12679,-0.005188,-0.2378,IS
2023-07-28 05:25:00,2023-07-28 05:30:00,2023-07-28 06:00:00,NY   21-03JST,LONG,Q10+ac<0,152.2565,152.71446,151.97496,1.78,6,stop,45.8,8133.0,1.627,0.28154,-0.009503,-0.1346,IS
2023-07-28 05:30:00,2023-07-28 05:35:00,2023-07-28 06:00:00,NY   21-03JST,LONG,Q10+ac<0,152.2475,152.73411,151.98561,1.91,5,stop,48.66,9290.0,1.858,0.26189,-0.014439,-0.1666,IS
2023-07-28 05:35:00,2023-07-28 05:40:00,2023-07-28 06:00:00,NY   21-03JST,LONG,Q10+ac<0,152.5385,152.73396,152.27646,1.91,4,stop,19.55,3730.0,0.746,0.26204,-0.013963,-0.2244,IS
2023-07-28 05:40:00,2023-07-28 05:45:00,2023-07-28 06:00:00,NY   21-03JST,LONG,Q10+ac<0,152.5015,152.74939,152.25489,2.03,3,stop,24.79,5026.0,1.005,0.24661,-0.007537,-0.2548,IS
2023-07-28 05:45:00,2023-07-28 05:50:00,2023-07-28 06:00:00,NY   21-03JST,LONG,Q10+ac<0,152.6685,152.75164,152.42414,2.05,2,stop,8.31,1701.0,0.34,0.24436,-0.005631,-0.3839,IS
2023-07-28 05:50:00,2023-07-28 05:55:00,2023-07-28 06:05:00,NY   21-03JST,LONG,Q10+ac<0,152.7105,152.63646,152.48096,2.18,2,stop,-7.4,-1613.0,-0.323,0.22954,-0.006672,-0.3719,IS
2023-08-03 07:15:00,2023-08-03 07:20:00,2023-08-03 07:35:00,欧州 15-21JST,SHORT,Q10+ac>0,156.5315,156.29121,156.63421,4.87,3,stop,24.03,11697.0,2.339,0.10271,-0.005322,0.2188,IS
2023-08-03 07:20:00,2023-08-03 07:25:00,2023-08-03 07:35:00,欧州 15-21JST,SHORT,Q10+ac>0,156.442,156.29446,156.54796,4.72,2,stop,14.75,6962.0,1.392,0.10596,-0.006412,0.2991,IS
2023-08-03 07:25:00,2023-08-03 07:30:00,2023-08-03 07:35:00,欧州 15-21JST,SHORT,Q10+ac>0,156.2495,156.36911,156.36661,4.27,1,stop,-11.96,-5107.0,-1.021,0.11711,-0.007962,0.3042,IS
2023-08-03 08:05:00,2023-08-03 08:10:00,2023-08-03 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,156.208,156.14239,156.37139,3.06,10,stop,6.56,2008.0,0.402,0.16339,-0.006181,0.3159,IS
2023-08-03 08:10:00,2023-08-03 08:15:00,2023-08-03 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,156.2265,156.14025,156.38775,3.1,9,stop,8.63,2674.0,0.535,0.16125,-0.006325,0.2727,IS
2023-08-03 08:15:00,2023-08-03 08:20:00,2023-08-03 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,156.2165,156.13682,156.37432,3.17,8,stop,7.97,2524.0,0.505,0.15782,-0.006527,0.2177,IS
2023-08-03 08:25:00,2023-08-03 08:30:00,2023-08-03 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,156.2415,156.12393,156.38643,3.45,6,stop,11.76,4056.0,0.811,0.14493,-0.005881,0.1501,IS
2023-08-03 08:30:00,2023-08-03 08:35:00,2023-08-03 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,156.1575,156.12018,156.29868,3.54,5,stop,3.73,1322.0,0.264,0.14118,-0.006776,0.2257,IS
2023-08-03 08:35:00,2023-08-03 08:40:00,2023-08-03 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,156.1245,156.11036,156.25586,3.81,4,stop,1.41,538.0,0.108,0.13136,-0.006506,0.2404,IS
2023-08-03 08:40:00,2023-08-03 08:45:00,2023-08-03 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,156.0745,156.10893,156.20443,3.85,3,stop,-3.44,-1325.0,-0.265,0.12993,-0.00678,0.2629,IS
2023-08-03 08:45:00,2023-08-03 08:50:00,2023-08-03 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,156.1115,156.10039,156.23289,4.12,2,stop,1.11,457.0,0.091,0.12139,-0.006427,0.3141,IS
2023-08-03 08:50:00,2023-08-03 08:55:00,2023-08-03 09:05:00,欧州 15-21JST,SHORT,Q10+ac>0,156.098,156.16904,156.21504,4.27,2,stop,-7.1,-3035.0,-0.607,0.11704,-0.006444,0.1435,IS
2023-08-03 08:55:00,2023-08-03 09:00:00,2023-08-03 09:05:00,欧州 15-21JST,SHORT,Q10+ac>0,156.0525,156.17461,156.17211,4.18,1,stop,-12.21,-5105.0,-1.021,0.11961,-0.006431,0.3537,IS
2023-08-23 02:00:00,2023-08-23 02:05:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.0845,158.23011,157.94011,3.46,29,stop,14.56,5042.0,1.008,0.14439,-0.009771,-0.3674,IS
2023-08-23 02:05:00,2023-08-23 02:10:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.074,158.23,157.9295,3.46,28,stop,15.6,5398.0,1.08,0.1445,-0.010193,-0.1271,IS
2023-08-23 02:10:00,2023-08-23 02:15:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.0845,158.23354,157.94354,3.55,27,stop,14.9,5286.0,1.057,0.14096,-0.009599,-0.1185,IS
2023-08-23 02:15:00,2023-08-23 02:20:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.1025,158.23482,157.96282,3.58,26,stop,13.23,4737.0,0.947,0.13968,-0.009559,-0.1168,IS
2023-08-23 02:20:00,2023-08-23 02:25:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.1315,158.24082,157.99782,3.74,25,stop,10.93,4089.0,0.818,0.13368,-0.009249,-0.1153,IS
2023-08-23 02:25:00,2023-08-23 02:30:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.1285,158.24211,157.99611,3.78,24,stop,11.36,4291.0,0.858,0.13239,-0.009435,-0.1149,IS
2023-08-23 02:30:00,2023-08-23 02:35:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.1475,158.24504,158.01804,3.86,23,stop,9.75,3767.0,0.753,0.12946,-0.00959,-0.1126,IS
2023-08-23 02:35:00,2023-08-23 02:40:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.1295,158.24564,158.00064,3.88,22,stop,11.61,4507.0,0.901,0.12886,-0.009742,-0.1117,IS
2023-08-23 02:40:00,2023-08-23 02:45:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.154,158.24718,158.02668,3.93,21,stop,9.32,3659.0,0.732,0.12732,-0.009536,-0.1096,IS
2023-08-23 02:45:00,2023-08-23 02:50:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.119,158.24871,157.99321,3.98,20,stop,12.97,5156.0,1.031,0.12579,-0.009599,-0.107,IS
2023-08-23 02:50:00,2023-08-23 02:55:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.1135,158.24857,157.98757,3.97,19,stop,13.51,5363.0,1.073,0.12593,-0.009585,-0.1102,IS
2023-08-23 04:00:00,2023-08-23 04:05:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.1915,158.248,158.065,3.95,17,stop,5.65,2233.0,0.447,0.1265,-0.009299,-0.1415,IS
2023-08-23 04:05:00,2023-08-23 04:10:00,2023-08-23 07:30:00,NY   21-03JST,LONG,Q10+ac<0,158.176,158.24946,158.05096,4.0,16,stop,7.35,2938.0,0.588,0.12504,-0.009595,-0.2979,IS
2023-08-23 04:10:00,2023-08-23 04:15:00,2023-08-23 04:30:00,NY   21-03JST,LONG,Q10+ac<0,158.164,158.17496,158.12696,13.5,3,stop,1.1,1480.0,0.296,0.03704,-0.008793,-0.2099,IS
2023-08-23 04:15:00,2023-08-23 04:20:00,2023-08-23 04:30:00,NY   21-03JST,LONG,Q10+ac<0,158.1835,158.17679,158.14829,14.2,2,stop,-0.67,-953.0,-0.191,0.03521,-0.008359,-0.2967,IS
2023-08-23 04:20:00,2023-08-23 04:25:00,2023-08-23 04:45:00,NY   21-03JST,LONG,Q10+ac<0,158.1985,158.17532,158.16432,14.63,4,stop,-2.32,-3391.0,-0.678,0.03418,-0.008506,-0.239,IS
2023-08-23 04:25:00,2023-08-23 04:30:00,2023-08-23 04:45:00,NY   21-03JST,LONG,Q10+ac<0,158.204,158.176,158.1705,14.93,3,stop,-2.8,-4179.0,-0.836,0.0335,-0.0086,-0.2188,IS
2023-08-23 04:30:00,2023-08-23 04:35:00,2023-08-23 04:45:00,NY   21-03JST,LONG,Q10+ac<0,158.209,158.17543,158.17593,15.12,2,stop,-3.36,-5076.0,-1.015,0.03307,-0.008726,-0.1713,IS
2023-08-23 04:35:00,2023-08-23 04:40:00,2023-08-23 04:50:00,NY   21-03JST,LONG,Q10+ac<0,158.1945,158.17464,158.16114,14.99,2,stop,-1.99,-2976.0,-0.595,0.03336,-0.008699,-0.1114,IS
2023-08-23 04:45:00,2023-08-23 04:50:00,2023-08-23 07:05:00,NY   21-03JST,LONG,Q10+ac<0,158.1845,158.244,158.152,15.38,3,stop,5.95,9154.0,1.831,0.0325,-0.008739,-0.1318,IS
2023-08-23 04:55:00,2023-08-23 07:00:00,2023-08-23 07:05:00,NY   21-03JST,LONG,Q10+ac<0,158.2415,158.20657,158.20907,15.42,1,stop,-3.49,-5385.0,-1.077,0.03243,-0.008883,-0.2493,IS
2023-08-23 07:30:00,2023-08-23 07:35:00,2023-08-23 07:45:00,欧州 15-21JST,SHORT,Q10+ac>0,157.4705,157.43368,157.59518,4.01,2,stop,3.68,1477.0,0.295,0.12468,-0.005006,0.277,IS
2023-08-23 07:35:00,2023-08-23 07:40:00,2023-08-23 07:45:00,欧州 15-21JST,SHORT,Q10+ac>0,157.3435,157.48611,157.48361,3.57,1,stop,-14.26,-5089.0,-1.018,0.14011,-0.005726,0.1026,IS
2023-08-23 08:25:00,2023-08-23 08:30:00,2023-08-23 08:50:00,欧州 15-21JST,SHORT,Q10+ac>0,157.427,157.32443,157.59693,2.94,4,stop,10.26,3018.0,0.604,0.16993,-0.005568,0.3309,IS
2023-08-23 09:00:00,2023-08-23 09:05:00,2023-08-23 09:25:00,欧州 15-21JST,SHORT,Q10+ac>0,157.1845,157.23704,157.29204,4.65,4,stop,-5.25,-2443.0,-0.489,0.10754,-0.00703,0.2616,IS
2023-08-23 09:05:00,2023-08-23 09:10:00,2023-08-23 09:25:00,欧州 15-21JST,SHORT,Q10+ac>0,157.1985,157.235,157.304,4.74,3,stop,-3.65,-1730.0,-0.346,0.1055,-0.00749,0.2106,IS
2023-08-23 09:10:00,2023-08-23 09:15:00,2023-08-23 09:25:00,欧州 15-21JST,SHORT,Q10+ac>0,157.178,157.259,157.279,4.95,2,stop,-8.1,-4010.0,-0.802,0.101,-0.007578,0.1766,IS
2023-08-23 09:15:00,2023-08-23 09:20:00,2023-08-23 09:25:00,欧州 15-21JST,SHORT,Q10+ac>0,157.1735,157.27714,157.27464,4.94,1,stop,-10.36,-5124.0,-1.025,0.10114,-0.00813,0.1476,IS
2023-08-23 09:20:00,2023-08-23 09:25:00,2023-08-23 09:30:00,欧州 15-21JST,SHORT,Q10+ac>0,157.2025,157.30625,157.30375,4.94,1,stop,-10.37,-5123.0,-1.025,0.10125,-0.007715,0.1552,IS
2023-08-23 09:25:00,2023-08-23 09:30:00,2023-08-23 10:05:00,欧州 15-21JST,SHORT,Q10+ac>0,157.3025,157.30925,157.40725,4.77,7,stop,-0.67,-322.0,-0.064,0.10475,-0.006697,0.4204,IS
2023-08-29 15:40:00,2023-08-29 15:45:00,2023-08-29 19:45:00,NY   21-03JST,LONG,Q10+ac<0,158.396,158.686,158.28271,4.41,48,time,29.0,12799.0,2.56,0.11329,-0.004971,-0.2053,IS
2023-08-31 07:05:00,2023-08-31 07:10:00,2023-08-31 07:20:00,欧州 15-21JST,SHORT,Q10+ac>0,158.993,158.89011,159.08111,5.67,2,stop,10.29,5839.0,1.168,0.08811,-0.005306,0.2805,IS
2023-08-31 07:10:00,2023-08-31 07:15:00,2023-08-31 07:25:00,欧州 15-21JST,SHORT,Q10+ac>0,158.8965,158.85518,158.96718,7.07,2,stop,4.13,2923.0,0.585,0.07068,-0.006253,0.3342,IS
2023-08-31 07:15:00,2023-08-31 07:20:00,2023-08-31 07:25:00,欧州 15-21JST,SHORT,Q10+ac>0,158.83,158.90675,158.90425,6.73,1,stop,-7.68,-5168.0,-1.034,0.07425,-0.006642,0.3422,IS
2023-08-31 07:20:00,2023-08-31 07:25:00,2023-08-31 07:35:00,欧州 15-21JST,SHORT,Q10+ac>0,158.89,158.918,158.9665,6.54,2,stop,-2.8,-1830.0,-0.366,0.0765,-0.005984,0.2594,IS
2023-08-31 07:25:00,2023-08-31 07:30:00,2023-08-31 07:35:00,欧州 15-21JST,SHORT,Q10+ac>0,158.8745,158.95682,158.95432,6.26,1,stop,-8.23,-5157.0,-1.031,0.07982,-0.00618,0.2487,IS
2023-08-31 07:30:00,2023-08-31 07:35:00,2023-08-31 07:40:00,欧州 15-21JST,SHORT,Q10+ac>0,158.8945,158.97846,158.97596,6.14,1,stop,-8.4,-5153.0,-1.031,0.08146,-0.006594,0.2721,IS
2023-08-31 07:35:00,2023-08-31 07:40:00,2023-08-31 08:15:00,欧州 15-21JST,SHORT,Q10+ac>0,158.968,158.77832,159.05432,5.79,7,stop,18.97,10987.0,2.197,0.08632,-0.006303,0.3489,IS
2023-08-31 07:40:00,2023-08-31 07:45:00,2023-08-31 08:15:00,欧州 15-21JST,SHORT,Q10+ac>0,158.995,158.78218,159.08518,5.54,6,stop,21.28,11800.0,2.36,0.09018,-0.005997,0.4039,IS
2023-08-31 07:45:00,2023-08-31 07:50:00,2023-08-31 08:15:00,欧州 15-21JST,SHORT,Q10+ac>0,158.998,158.78343,159.08943,5.47,5,stop,21.46,11734.0,2.347,0.09143,-0.005893,0.4125,IS
2023-08-31 07:50:00,2023-08-31 07:55:00,2023-08-31 08:15:00,欧州 15-21JST,SHORT,Q10+ac>0,158.932,158.78893,159.02893,5.16,4,stop,14.31,7380.0,1.476,0.09693,-0.006017,0.3879,IS
2023-08-31 07:55:00,2023-08-31 08:00:00,2023-08-31 08:15:00,欧州 15-21JST,SHORT,Q10+ac>0,158.936,158.78975,159.03375,5.12,3,stop,14.62,7481.0,1.496,0.09775,-0.006257,0.6022,IS
2023-08-31 08:05:00,2023-08-31 08:10:00,2023-08-31 08:15:00,欧州 15-21JST,SHORT,Q10+ac>0,158.7095,158.82436,158.82186,4.45,1,stop,-11.49,-5111.0,-1.022,0.11236,-0.004907,0.2966,IS
2023-08-31 08:10:00,2023-08-31 08:15:00,2023-08-31 08:25:00,欧州 15-21JST,SHORT,Q10+ac>0,158.751,158.85482,158.85232,4.93,2,stop,-10.38,-5123.0,-1.025,0.10132,-0.005188,0.1108,IS
2023-08-31 15:55:00,2023-08-31 16:00:00,2023-08-31 16:15:00,NY   21-03JST,LONG,Q10+ac<0,157.912,157.80546,157.79996,4.46,3,stop,-10.65,-4755.0,-0.951,0.11204,-0.00504,-0.2075,IS
2023-08-31 16:00:00,2023-08-31 16:05:00,2023-08-31 16:20:00,NY   21-03JST,LONG,Q10+ac<0,157.885,157.77939,157.78189,4.85,3,stop,-10.56,-5121.0,-1.024,0.10311,-0.005049,-0.2389,IS
2023-08-31 16:05:00,2023-08-31 16:10:00,2023-08-31 16:20:00,NY   21-03JST,LONG,Q10+ac<0,157.8585,157.76554,157.76804,5.53,2,stop,-9.3,-5138.0,-1.028,0.09046,-0.005048,-0.2472,IS
2023-08-31 16:15:00,2023-08-31 16:20:00,2023-08-31 16:30:00,NY   21-03JST,LONG,Q10+ac<0,157.8015,157.72254,157.72504,6.54,2,stop,-7.9,-5163.0,-1.033,0.07646,-0.005845,-0.3495,IS
2023-08-31 16:20:00,2023-08-31 16:25:00,2023-08-31 16:30:00,NY   21-03JST,LONG,Q10+ac<0,157.7565,157.68425,157.68675,7.17,1,stop,-7.22,-5179.0,-1.036,0.06975,-0.00632,-0.3182,IS
2023-08-31 16:25:00,2023-08-31 16:30:00,2023-08-31 16:35:00,NY   21-03JST,LONG,Q10+ac<0,157.756,157.68979,157.69229,7.85,1,stop,-6.62,-5196.0,-1.039,0.06371,-0.006022,-0.3441,IS
2023-08-31 16:30:00,2023-08-31 16:35:00,2023-08-31 16:45:00,NY   21-03JST,LONG,Q10+ac<0,157.687,157.63971,157.62371,7.9,2,stop,-4.73,-3736.0,-0.747,0.06329,-0.006692,-0.5296,IS
2023-08-31 16:35:00,2023-08-31 16:40:00,2023-08-31 16:45:00,NY   21-03JST,LONG,Q10+ac<0,157.7045,157.64329,157.64579,8.52,1,stop,-6.12,-5213.0,-1.043,0.05871,-0.006304,-0.5298,IS
