Date,化学,ゴム製品,ガラス･土石製品,鉄鋼,海運業,卸売業,小売業,保険業,不動産業,サービス業
2022-02-22,102.53829916717135,135.667567214471,119.87136563950035,131.08357542064252,317.4905348971103,113.8596327701306,104.94479016026,107.65736404890825,112.27819874936027,99.78697092098872
2022-02-24,101.90395388484141,133.2308674130846,117.82250089466541,129.27259804485294,320.33308292108467,113.58988251039486,104.44464440364598,106.20133232794879,110.22448840586283,98.6886265729505
2022-02-25,102.7465370666634,133.59970720022497,118.82989736191504,128.82175785623474,332.0924114498058,115.3374535275886,104.80828629276428,103.62897797645209,112.36896482474812,101.43366248952839
2022-02-28,104.27545016263018,135.65699376108603,120.08911404268727,131.93736355018038,342.98710738300457,116.96953980747776,106.15418112657508,105.53420921371924,114.23527362271054,101.04053867578551
2022-03-01,104.58500711479685,134.96541976133315,120.32071290143716,132.01979433667688,349.3406038075058,117.26085485906607,106.14880424815539,105.49262369865149,115.17415506550748,102.84481915851265
2022-03-02,101.94007976349748,130.31401929035718,116.73544974213776,132.81932731143687,351.058366165095,115.45983612067428,104.3802309244385,102.31566132856278,112.30229725872091,101.02854517237407
2022-03-03,103.01711924772631,132.7310807229632,118.07644235982676,136.74617377230115,369.6189677874686,116.0839220455293,104.54982763462253,104.35873138839263,112.10858122172098,100.75629729663743
2022-03-04,100.74487894153722,131.3566131768847,114.44718171208149,133.74147887137576,371.8198107365573,114.39674576169465,103.13652291981148,102.36075505654189,110.43773962694156,98.57672336379552
2022-03-07,97.34434023347504,126.35676948914227,110.94123167129224,130.20727926660174,378.17862761839984,112.3884698024862,101.68413112047814,99.10335267823667,108.74144717556969,95.12086604903597
2022-03-08,93.92184455736069,122.72075620767109,108.0137156919939,121.4355609417748,351.8559049495909,109.75146280590684,99.52122112357222,97.04356426065331,106.90392041235515,92.84857974418645
2022-03-09,93.72742367690051,123.46372938938079,107.47365910059557,121.76362047709384,346.4648560458755,109.747764558205,99.4511698217689,97.16763377670196,106.72777202922347,92.22424883870154
2022-03-10,98.86984545155622,128.334370144752,113.51339959148612,126.11774774864446,366.62122622541744,114.63673478551712,102.47959067618449,101.01085836329821,111.0768841848603,96.76256617118611
2022-03-11,97.9907378204772,127.27631018853624,112.02011413754276,126.78113273407511,368.0222180402855,112.56544797698977,101.23645637640155,99.491587090389,109.22701539327038,94.15056001086703
2022-03-14,99.05031997240063,129.23654707544048,113.1502751918242,128.78066386801333,375.3290369784266,112.29833433732001,101.01632837080882,101.11967790069261,110.2276763355631,94.53330028144771
2022-03-15,100.9199294036457,131.3983880982204,115.08364681680212,126.2216476367225,363.1631651324039,113.41350741550656,102.51953233145113,103.33622376468048,111.10564482719857,96.18706975340537
2022-03-16,100.67340756150105,131.53258592270112,115.39643625348226,127.78038169120624,365.5702900652834,113.90051966545526,102.7082243299756,104.36001283166945,110.92788434099032,98.17616350548593
2022-03-17,103.43008908267193,134.62162204700357,117.9416062716351,128.88401756955642,369.87206970911757,115.34672852523262,103.6679675141912,105.68914980249812,113.47442123478156,100.7690021807069
2022-03-18,104.06677864213975,135.23984354427566,118.32626633931176,130.58794798746877,374.1422481449832,116.48185036718112,103.46141673486112,107.4918515847969,115.06770537856306,102.34132831633347
2022-03-22,104.42799698611512,135.69875693750728,118.62830471488772,132.9296677615807,373.8760379852433,116.46168805394153,103.0112658515113,110.93093598414225,115.49923091131751,101.71225764614933
2022-03-23,106.23790138628844,136.97521778656858,120.05116906971199,134.06580772379587,363.34962119505366,118.96630068810569,104.1102389821522,112.52363383820918,117.41458883221534,103.62472294113235
2022-03-24,106.60795719572494,137.19377607843927,120.48705732976899,135.43712418807763,341.0415272014367,119.29512472313135,104.03122294824286,112.61131896178644,117.5387498838778,104.48679767115475
2022-03-25,107.30404543558902,137.4609298332228,120.38891049655037,136.42240376553565,348.3400312745893,119.6382509943606,103.56779707035994,110.54072658791438,118.30464305732941,104.95464627014701
2022-03-28,106.63782306761024,137.9291078934214,119.84099224831286,134.29349109645776,340.2962610332081,119.1366799049548,103.36537120832965,110.71228699372418,117.81724678444452,103.80835283391745
2022-03-29,107.42188939790948,138.51411301340494,120.50865447055044,134.3784251395743,346.2270714715297,119.45033219931986,103.97587190558914,110.84742034016335,118.19512294652563,105.82335720432567
2022-03-30,107.7322322803975,139.49559060127365,121.39976480842253,133.45841778331774,352.3459233637065,119.62036292572348,104.42229978106813,111.12612078923179,119.40764684009797,107.10678147774355
2022-03-31,106.47808253123283,138.38175165246588,119.9067390910627,133.3884360258408,368.7787484431908,117.72428925217172,103.53255414701516,108.59438947157312,118.85168762890605,106.66234421561467
2022-04-01,106.47975170647683,138.9774661116192,119.5069297674123,132.84383042414407,350.9876157573671,117.79892687822044,103.6051572348728,109.09929162906711,120.96471967567888,106.38279301394873
2022-04-04,107.45302452170944,139.23337134565986,119.42064244910196,134.03662138957853,357.34338621401844,118.22217311622391,104.52430923610127,108.5163011244956,122.91347555033907,108.41059210839335
2022-04-05,107.12970069211234,138.70154586073417,118.60380202078002,132.00618234266983,343.675754496926,118.574269631576,105.5359453504057,106.76460145111555,123.82040858086168,109.2696777894035
2022-04-06,104.73062103305024,135.89433450724994,116.04866059099457,129.25980068666982,325.7578464544017,117.42572314511581,104.67437092992978,105.68178500778667,122.76370794504344,108.08988277157606
2022-04-07,103.06942452241647,133.7951193702156,113.57836844145348,127.70300645458062,322.1895455481257,115.19486094063845,103.35454495416501,104.14891150682179,120.17769140257262,105.34445540763733
2022-04-08,103.96959884522421,133.0110666639157,113.58518830312244,128.5395983710821,323.48519106054476,115.7470894939507,102.8647451731452,105.02588035335354,120.48477116621494,105.58854756100504
2022-04-11,103.59649328381617,133.84176778847097,112.85359963637416,127.65133717919888,325.22527724138297,114.85744386416567,103.04591088678943,105.42245683360372,119.88220378688182,103.9031275583748
2022-04-12,101.72409340734426,132.51259652155377,111.72576779117487,127.30434078330578,311.2439731328979,113.3714357853288,101.8885127797283,104.91628832672617,118.21479634458139,101.58872584214839
2022-04-13,103.32297948181792,134.50743631959114,113.67418353196072,128.58404730961954,324.072296158701,115.08442957792921,101.67469079656539,105.3299380294717,120.20175475876422,103.9723915176281
2022-04-14,104.60617109697057,135.95592853591296,115.05819312447116,130.70909378783944,332.78848118637876,115.7045159610426,102.48860028128281,105.86158902034705,121.17482577293708,104.20370040987008
2022-04-15,103.25891987986209,135.39171266063155,113.7725459029259,130.4093538110384,334.07201441951736,114.13618608702514,101.68007493753603,105.7245621535466,120.82006083109928,103.37599793568234
2022-04-18,102.13923861514562,133.95266392610102,113.00491588101032,128.555778913871,339.14738232702103,114.13034039086173,101.49067919491853,105.56956854309185,120.14158043464147,102.24280728046884
2022-04-19,103.41226747126248,135.60956724125734,114.4321289290477,131.1115452452691,351.14215261552977,115.69944061838949,101.29663003623133,106.26570364174084,120.7228922898421,102.84503575254018
2022-04-20,104.18738503895091,137.31168002722416,116.11930087845866,131.81950132041132,346.6330457886945,116.10378590644812,101.95274277437692,106.84480638952716,119.76000170690331,103.24268719122922
2022-04-21,105.00812599269436,138.1819851168545,117.82922152035738,131.6182738998807,349.9770314667245,116.8770974498478,102.03344103192653,106.72467774241001,120.17016540592532,102.89123073074676
2022-04-22,103.92789659351291,135.91095279671293,116.44969557750319,129.46185020187534,339.2055305071842,115.43939901584427,101.2233125761385,107.93838089256845,118.21034050724062,100.92932304114606
2022-04-25,101.99808612807036,134.4939483957872,114.57250123102133,126.8594112987337,327.93278541326976,114.27819626331504,100.24958093329914,105.58705757547531,115.87705659834407,99.80567544710935
2022-04-26,101.95930083105303,135.32495913664278,114.42119587146256,126.67016859915753,322.98822769206794,114.89084493359046,100.27457688578112,104.44597823865618,116.71327886206831,100.47395480875707
2022-04-27,100.23371317244202,131.47545001486898,112.6454647715001,124.784693286942,331.5016693943687,115.8163769788626,100.46253536851113,104.18517465730291,116.13137611905631,100.32209240382903
2022-04-28,103.98793903065491,136.7687272151678,116.47183516946708,130.10966589503494,323.5658947138812,118.06993580712037,101.60444237537706,106.7722523346929,117.5904911495421,100.77275109203505
2022-05-02,105.06673384716647,138.2155862686987,117.58696873559676,129.663538731342,340.6210850771274,118.30168249475459,101.82384555393686,107.20501887079028,117.05849417341298,100.15222302599842
2022-05-06,106.42014477382307,140.12688252894142,118.76918246490295,130.46187271856832,339.6179845876735,119.39603373427225,101.69034176452125,109.04653296585865,117.25199266530795,99.69947687073483
2022-05-09,105.44900078310833,137.92952642311428,116.98905861102753,127.34270985563984,344.2435476179721,117.68496005456535,101.46005731523647,108.67627916875556,115.76689476247945,97.24614914879311
2022-05-10,105.68947673417632,137.75952038798067,117.06311912688732,124.70283122269836,335.88754018426,116.86526048457605,102.05807315058948,108.0777397078595,115.02062885475435,95.43511929702137
2022-05-11,104.84271740060389,135.80413593495845,115.96248213386771,121.70549147278011,342.43239299014493,117.51743130578673,101.78624198823604,105.03329173800702,114.0116874425238,96.90161900394565
2022-05-12,104.22437141798949,135.0851322135221,114.81983109094274,122.25842526292053,335.1677269901927,116.39761492811095,99.86876867019102,106.47145369997328,112.30798462305272,92.82951633233819
2022-05-13,104.97048418249958,142.41964609913913,116.02110853821077,124.78598656144524,346.42230823847837,118.86910766663681,102.14996284159636,106.47748086509701,115.71573690333908,95.87976421043805
2022-05-16,104.97020695498138,144.73164032884708,115.53187006772289,122.18843980021967,343.2985583717154,118.21773930713601,101.60061635521143,106.77787003484033,114.90301096151462,96.48791289520284
2022-05-17,105.59602255401586,146.6035475054466,115.38039903616692,122.99363520716462,353.87320854173527,119.28363992411879,102.06692765521626,105.9005257138524,115.0449017296791,96.7711005049316
2022-05-18,105.78599040473182,146.84874282547605,115.4763145605037,124.48535508026201,355.8654686355572,119.67408859855036,101.77776129486911,107.57393974328224,115.77499075037767,97.42185713211545
2022-05-19,104.80848448525064,146.582385712665,114.8444502905778,124.03323370239121,343.3657739418285,118.85080162705155,100.89718166531398,105.93086215413314,115.66169613226944,96.32424970841582
2022-05-20,105.5809801135289,147.17781303356932,115.58956228535658,126.92195651175986,358.73900083710964,119.18091324592419,101.19518211793232,106.50256443872136,117.04289631284324,97.65725361806112
2022-05-23,105.85418872373799,148.2741262049429,116.28247946114875,127.29721755895231,373.7018872760013,120.5234614762261,102.09186800285481,111.24626546937218,117.87343170758531,99.04745658067907
2022-05-24,104.00620216823981,146.47303033836008,114.81207881014413,127.03029688709353,373.7673973824734,119.48192111891096,100.93338121104311,108.54854926693878,116.42694603697738,96.28755029369282
2022-05-25,103.23872298866348,145.65726825794036,115.01475534837569,126.21971826380968,376.2061518998757,118.82902476591953,99.80501970840136,108.32047673088408,115.98554458284032,94.94550576353625
2022-05-26,102.95066992684477,146.76685014384708,115.5728899604008,126.55841352882098,375.35287606449634,119.24495130179338,100.34069424971659,109.1249361478724,116.21763701066364,95.80631586397541
2022-05-27,103.98113817666434,147.50671648150973,116.74410965663836,128.22987037061193,392.2351729242529,119.85849079717244,101.16945575273739,111.81094052230758,117.17043127897269,95.66675154928973
2022-05-30,106.85567679569641,151.20218770048422,119.17669038070689,129.75426940908775,382.3417677876418,121.79193086336481,102.79089225550169,111.93233564379736,119.71721266250432,98.9593682915585
2022-05-31,106.30260181618804,150.72806731060706,118.92078055018509,129.18644378493138,372.4268512939708,121.34266889961867,102.55325845297887,111.94649079008099,118.50397648561749,98.16519652943505
2022-06-01,109.17846850273543,154.05261263616174,121.20693322109584,130.97881342208206,391.1564501904591,123.30978250333801,104.29071765099849,113.97310293623484,120.299533172872,98.12113192326979
2022-06-02,108.9983420437186,155.06054467691868,120.95459166214582,131.10146008324054,399.9434812668295,121.91213936347651,104.13185599752077,114.14670917240531,119.99235166918241,96.197937375345
2022-06-03,109.98573686329938,154.65360948406658,121.7582344650253,132.12868700374176,397.6848613561143,122.45827614902818,105.29271192443359,113.04375590283303,120.75776101014652,97.5607239775342
2022-06-06,110.85858025893039,154.68501595766642,121.85728872981481,134.19328118144423,389.8213284851453,122.6059156305863,106.16886385408976,113.79393758924479,121.89044447284414,97.25060533601744
2022-06-07,112.32259999294615,155.94496271738973,123.1624947912755,136.03255167254247,392.0387025174408,123.57210408481403,106.29936653957735,114.20045257980955,122.15619957595302,96.48931176774144
2022-06-08,113.65694566233566,157.0529305463707,124.01733250142549,136.18250940550482,386.22572256404214,124.82382898236719,106.50486213481982,114.75934008863149,122.87353317105905,97.18194632673112
2022-06-09,113.26896537204685,156.8279190024018,123.50260387301834,135.17356952749157,360.2555135645884,124.50630139352255,106.11539633511869,115.58122937044979,123.18092829921486,97.47726051862819
2022-06-10,112.87531648429405,155.65113330167034,122.24009189720908,132.64136358393154,358.75711411608614,122.2668291934829,105.20525683576778,115.0795165693157,121.51929590698019,95.82002428168279
2022-06-13,110.51820667899041,153.80955113207827,119.57528700108564,130.09704227051276,349.8748965889152,120.69441260213625,104.61271770578718,114.40415235148326,119.15414818835433,93.67000518378326
2022-06-14,109.89792830936402,151.7063065547086,119.20341395510104,129.1828493334786,355.79501531362433,119.28760360309619,103.08664409147099,115.14987161834568,117.86319574661147,92.82741600821551
2022-06-15,109.14507744537507,150.1601838326739,118.271338918014,127.01848154034126,357.7456358179667,117.9299685318369,101.50937486618818,114.17024576575659,116.78482459700798,90.85750776138049
2022-06-16,109.14212192885968,152.673078783209,118.82018808011516,128.61487351238316,349.9158731106427,118.07314731753297,102.04139607230147,113.7773061337382,117.80614863549579,90.15288785865306
2022-06-17,106.30569255712174,149.31638113298303,116.11246019901684,126.31935141752363,342.37478591891846,117.21121259129654,101.88499698745197,112.7421462874932,116.52699427586126,88.00050785926267
2022-06-20,103.96205874892661,147.48090868403207,113.95522974014862,123.5331743416473,334.6454365680851,115.66644694389375,101.41119915847933,112.03453465514022,115.10635514764931,87.72098198254498
2022-06-21,106.1018929253049,151.41671854626384,116.55726097597852,125.82013923809443,341.90504832418213,118.09201250452894,102.24796833334683,114.68945832174929,118.69191627353966,89.59027885150924
2022-06-22,105.41413174684129,152.642727620997,115.71494436750878,124.96248833866825,331.9182465656754,116.89067189997986,102.55845973321709,114.86754410243252,118.51399271515115,88.75858165259865
2022-06-23,104.62672607356467,152.93265956365224,115.77044398590304,124.50130252615953,321.75229912509036,117.30189427253414,104.16165388271021,115.9173135295638,120.25910706666814,90.04801442129016
2022-06-24,105.56092996341822,152.77291228550718,116.84573935228492,124.6568737226974,327.62850224111423,118.46665942154316,105.14854192688605,114.80367436526862,121.2199335277736,93.09010229081557
2022-06-27,107.07589966352423,153.30118143788843,118.5141542855434,126.61477571927544,344.33227351730875,119.23802360134168,105.36303312260493,115.70657944580347,121.88023920375626,94.30802272012063
2022-06-28,108.16495352917717,154.90356200476037,119.43734676831114,128.0358484276703,348.4586978895405,120.60850738362868,106.40129032885555,118.34680917843212,123.6297088779995,94.43513343595976
2022-06-29,107.22946032395859,153.10855858852966,117.94365714608561,127.55223183618882,340.6051965443869,120.61513555845278,107.5599764761413,118.20268311163528,124.23034192028813,95.30846157513076
2022-06-30,105.96246686860013,152.72781748104103,116.3754107676058,126.1554489215416,333.88442951306604,119.16521161000888,107.15667527352934,117.28880371234001,122.86592423856521,94.83178396172084
2022-07-01,105.07286864616101,150.01623881545575,114.61863811344321,125.58427799125514,326.8139012156531,118.08197460181373,105.229592324062,116.7506607278599,121.13667961734731,93.46166369771267
2022-07-04,105.98564146386329,151.6696691018573,115.51766658293403,126.94086314714201,330.19072458365514,118.94938059644313,106.3891784601779,116.61418922919013,121.34096764274587,95.0655810040452
2022-07-05,106.40863013529788,152.1261784062948,115.9405590808187,127.4562501924405,324.5398689256951,118.9615188905637,106.73874569452167,119.00632853226263,122.20446432592603,96.09341097104604
2022-07-06,104.53752122576998,150.24169950091405,114.66227998075642,124.54499525454918,324.27702825600824,118.9284825557279,106.60075291175559,115.26626938892734,121.98857513401529,96.83728001208061
2022-07-07,106.07711225553417,153.94679615079718,116.2591008543401,125.46018125592411,322.46968058354025,119.81457120292967,106.54992017584937,116.48511357119385,122.89839208005822,98.27079617963732
2022-07-08,106.66197340741184,153.91059972124646,116.75898586769561,126.88568463768202,332.05337219487706,120.4609648955787,107.38579493119174,116.02876943360705,122.37576997454963,98.11686245253168
2022-07-11,108.19797376750621,155.53512334702663,118.47987347233504,128.65797076281353,331.95803059609153,122.80119868925551,109.99860439520543,117.41711959916886,124.30685736855311,99.08352923562576
2022-07-12,105.39478989532304,152.9343039406076,115.63227898624136,125.8044172849786,326.91877157947454,120.36891922773565,109.62749915631764,117.11352459327406,122.14634303653294,97.03624508908784
2022-07-13,105.72341375918361,153.87431576301873,115.99352092241924,126.46646341355388,329.590823206599,120.98082984623302,111.75735114991265,116.52657414667284,122.34885155706732,98.5987161980839
2022-07-14,106.17248713295855,155.26897329675936,116.24590745830727,127.25756368930341,337.5780363628982,121.44601272648852,111.5490736141737,115.60215821800372,122.82686974238644,98.49606322190554
2022-07-15,105.41239049482267,155.04007965223857,116.08663385403368,126.55984543834803,336.6457827636845,121.55754045119738,110.9430185659092,113.4258382211482,121.12091538597653,98.78064638999669
2022-07-19,107.51793822844431,157.24861854904074,117.45384868432774,128.59564872232366,350.4675308382911,121.84017318387895,110.69042793129947,114.28401628943523,122.01210127161464,98.46183283044745
2022-07-20,110.3005189181069,160.0808673806745,120.27126375510937,130.3789754551453,354.6795847013906,124.22439318704039,112.5238038465588,116.66785553064693,123.76072988333682,101.36809491441315
2022-07-21,110.30467376900805,160.58599433595316,120.67097041022674,130.53167236257536,358.08006504888414,125.0241057325464,112.75937785802756,116.95950404530701,123.80087222942888,102.78938209427679
2022-07-22,110.42859291041482,160.91394222064827,120.99272711910827,130.76673086701527,373.70748085521495,125.358017387094,113.2604165482199,116.35425362684302,123.8389175071531,103.70315676887338
2022-07-25,109.52000125525029,159.87204574961237,120.1964978447438,129.43687138855563,370.4366607965153,125.61888549392401,113.55307810865227,116.4228194186832,123.92282154933531,102.5251980183508
2022-07-26,109.9862392710802,161.90040883914526,120.59493904649104,130.55008256555945,365.3744423308179,126.31508891363015,112.8351971732755,118.46367375660478,124.81764939966114,102.43271253945403
2022-07-27,110.29668966593876,161.0455374225312,121.18691867689844,130.5231546945947,369.25716648802836,126.3123656031654,111.53773400177568,118.57457856169091,124.72534049357478,102.05834059432681
2022-07-28,109.83622424984812,161.13135227295749,121.63816400075922,131.02693506797178,371.8625725132665,126.5237072382629,112.60185088705892,118.32476168806183,125.74877373401489,103.60140371090651
2022-07-29,108.82245904613387,159.44885910218431,120.90060440482388,130.8620626022698,373.24650697339115,124.97706591433398,112.49198517892171,116.6949603996855,126.36316214055086,103.55819779725479
2022-08-01,110.52468161717877,162.06623656214066,122.24768192880082,132.55271461127097,398.32793613155184,126.48564348241149,113.47428708451079,117.93972296999804,127.45817866611335,105.2669186554495
2022-08-02,109.69213604705574,160.35986227349315,120.49345880383811,130.71039700041467,406.83927095609596,125.04971012747903,112.55441157688632,116.1163432967725,125.60248464024441,103.89390196491904
2022-08-03,109.70212984777945,159.91001617106414,120.4540611759904,129.8527042852843,413.61196405202963,124.70014261727698,111.12173265883567,117.8367120476769,124.89454486392222,105.00613963297734
2022-08-04,109.44434085113673,160.32680124462883,121.81128401704481,130.3457551839567,428.23001945283517,124.62398719557603,112.42719038253885,115.76157731553731,125.87033909828813,105.78636739783056
2022-08-05,110.04670105297147,161.40126413348375,121.76377552941686,133.6791055549182,431.86363158400695,126.57496442507829,113.15547528564372,116.2282628534711,126.61153645621812,106.6098534045189
2022-08-08,111.09421630250884,164.43460931733392,123.45608896857003,135.9771073916776,420.16114972353023,127.45183552004443,112.25679926619333,113.52259351456301,126.7182131399584,105.19286535180375
2022-08-09,111.32414253433969,161.28061451479485,122.6311235685084,134.98742257260918,420.18294467695966,127.15059000583658,112.00376367211501,113.6982772049983,126.88132375467075,106.47227980742761
2022-08-10,111.62841611906767,160.44502016658515,122.46085781052483,134.24938096348347,419.1020845364287,126.68310313945739,111.81022704875467,113.15708308994647,126.59244790809971,105.26931227300189
2022-08-12,114.21044272426776,162.6395950666967,125.13273164771974,136.1106462861435,423.95579486535524,128.5137029821119,114.08054900510064,115.70496927325226,128.85343722442767,108.52592373743066
2022-08-15,114.65420347633903,163.85296644868637,126.34205318148331,137.05759344146986,412.9199312503519,128.86970524100906,113.39581112441748,116.32724008410675,128.36686573415872,108.22729525182378
2022-08-16,114.3094061660581,164.10876667627602,125.57028186445845,136.5939393318264,395.1138229650199,128.79492621306866,113.90894059736867,115.31404606440867,127.98716480414643,109.3904075141715
2022-08-17,115.60365595199265,166.1045774052431,127.48561442110697,137.66259406968626,402.5521767211395,129.8954785538577,115.14912834282498,117.68387792469855,129.19708087717893,109.31644968554306
2022-08-18,114.54118110472481,166.20362591313844,127.61277941891862,137.77407872817824,404.00641670042666,129.72559116165024,114.86382042618723,117.8081831626975,128.5797841279344,108.55723732810416
2022-08-19,115.07386072356762,166.3963946749782,127.57813581503261,138.9535531980855,405.8750567077074,130.38365475293568,114.60505956204369,119.099720690749,129.40973366064574,108.2413742013185
2022-08-22,114.767994641502,167.46836519329298,126.76759770226678,138.9844147388708,406.25304315949774,131.26525580819498,115.21849190721467,118.71787598230547,129.16059384833994,107.34704541827804
2022-08-23,114.08574441556523,167.02687243953176,125.49567857023231,138.76863546299637,412.8231900237183,130.0856900242356,115.87889256796775,118.09609267058087,127.53216076557523,107.12736237277076
2022-08-24,115.04981315846692,168.0908172100297,126.18848618392975,139.58599995191898,407.40635785226925,130.55556695999832,115.64629030043008,117.96704357651488,127.83364552053085,106.55403378215695
2022-08-25,115.4075208883677,168.09822894563746,127.33248119320155,139.80681624056194,410.1051865880995,130.63602601120482,115.65568992035169,118.8121608533313,129.09648674398125,107.67417301107918
2022-08-26,115.58228731843903,168.0194919486264,127.19833205105373,141.1589497720523,413.0697126453103,131.36209998380056,115.97565165049947,118.24930080308191,129.24107407019622,107.47941711678601
2022-08-29,113.8620725040834,165.63748081301932,124.91376297786655,139.50460557087249,403.8431452453611,129.71943628690124,115.44677909331817,116.71058076475084,127.13699310766728,105.15190925843905
2022-08-30,115.4616942994807,166.6021532649946,126.3789758153866,141.85876346484102,404.0821189381676,132.14782191769928,117.30904336227412,118.19300334143747,128.8010317595139,106.65153380438845
2022-08-31,115.08545037395292,166.24361683650227,126.57803164976286,140.51287741008434,396.7266655209203,131.05696424062052,116.19858463635313,118.73268850487551,128.08352962389267,107.81944567986326
2022-09-01,113.57869693173865,164.41540191034716,125.35521082345187,138.7740974310036,382.92029564194615,130.30159055221623,114.86660262046746,116.43463315318769,127.24210196925965,105.86021695245822
2022-09-02,113.2353340843101,164.30701667710508,124.89044276958413,136.7684110249475,380.11753226461195,129.2370695939049,114.6624482162749,117.32381700072318,127.04531864003476,104.70877801873625
2022-09-05,113.4238339478036,163.44175673826277,124.43469590434721,137.35955444620396,380.145207099876,129.188125064661,114.82043303798302,117.2974454687736,126.8765387573305,105.73266202560785
2022-09-06,113.90581768972801,164.5847218826636,125.14532257779554,138.62893846671338,378.4586743671169,129.5460073853778,115.04033660655561,116.68908876985418,127.16636911164242,105.46777694748715
2022-09-07,113.1700386088835,164.1049747563349,124.54631995932752,136.683496669335,356.29060782602437,128.39319647704286,114.35671293913134,117.2480592402341,126.7350342532995,103.87764224240696
2022-09-08,115.98633374689022,166.84771010851512,127.37947825830187,138.81342781793396,362.35076823060797,130.65364273041254,116.535080440048,118.96014819220117,128.55709835072616,105.83486255866221
2022-09-09,116.87573975639731,166.51936184914857,127.84551477441192,139.59966286588784,369.3906366939799,130.960686181697,117.14313256058155,119.5336854158049,129.94112812040504,106.8214313382788
2022-09-12,117.41395149130378,166.74813165222636,128.3282099532025,140.2709377110822,366.06839934949585,131.52432887914864,118.35176976016764,120.03738922668478,131.62992314449608,108.15467261350726
2022-09-13,117.26879843775029,167.03575095414513,128.18712538131973,141.0436955040712,371.788251410455,131.76253620754355,117.93172767672779,119.8359848036708,132.22315878061983,110.21272628184849
2022-09-14,115.00928837535021,164.53810107388583,126.44372176722352,139.5541592819292,369.154535608011,129.84931282669072,116.36600036500468,119.21715229287236,131.25802156083267,107.67060510708069
2022-09-15,114.78622322171216,164.21263689128057,126.2530267985303,138.35871560079883,368.15348214700435,129.50408932380762,117.3688125884509,120.37042406018183,131.86967860028898,108.87309616161652
2022-09-16,113.38460416575134,162.71435729631435,125.79132808563902,136.75637636992377,354.9772081272159,128.29309096924143,116.31792218115109,120.90564376802449,131.89085947912605,107.92508822509366
2022-09-20,114.82929401700022,164.87234615638295,127.19042891360719,139.55393681902063,350.4252171794707,129.48883912513412,117.15690813612942,121.19757923569301,131.7493879866008,108.29359184057708
2022-09-21,113.36368173859697,162.57512932163672,124.96139511757094,139.36619429521545,356.40980202099024,128.47076235629817,116.44708136509787,120.97210664108063,131.42557362574289,106.70313925324382
2022-09-22,113.46859476376207,162.8931898896803,125.13308104910755,139.25916850358516,351.4290610725667,127.90516075818795,116.23006108032563,120.25080010192508,130.82143631051093,106.27615789609632
2022-09-26,109.5643107366535,158.03823046097955,120.81183856872815,134.28191289449882,340.92860145602083,125.29466366948931,115.50302835740693,115.11359490010706,127.82659287106044,104.93299709187367
2022-09-27,109.51750829361929,159.31840283141716,121.40506682180754,134.48179720212437,338.64181924057215,125.94068461859081,116.28608883283205,114.00017614878217,127.7858350905183,106.40737100564601
2022-09-28,109.3867454779688,158.22482639738277,120.80790997674502,132.90416754253405,326.97209463331427,125.84373354565813,114.28633415731848,112.26074716588137,125.44669314242411,105.79267982639035
2022-09-29,111.56369183649737,160.50138505619685,122.66100521507329,134.88037220588976,317.52069207774156,127.74004469348972,116.16871238691722,114.11247449379505,128.65337487148622,108.12532812249323
2022-09-30,110.61679193306031,157.62263651419246,120.44052267500642,132.83942975929097,311.93057475377645,126.06627195056579,115.06952148691789,113.08092002338104,128.7681252566413,107.48548707609262
2022-10-03,110.90997818392208,159.1248841359037,121.86654289355756,134.12326764183524,322.12822608835796,126.63396384135484,114.181370659139,112.18084522879457,128.21195069453955,108.08587799463547
2022-10-04,113.76342177135822,162.99873110483668,125.35952855295245,138.82155502453793,324.7788094138262,130.7733365880185,116.9792281246987,115.95635234107962,132.01801503857985,111.53121273800566
2022-10-05,114.58095676350672,163.16344706973703,125.56202335199973,139.53529285203788,325.2551725806629,130.99465212956153,118.30396245786254,117.11599218761286,131.22242362865273,112.04438006218342
2022-10-06,114.95132227804,164.5391372514419,126.65997293878159,140.05681431564818,329.56576920709125,131.92708589216636,118.64905463863647,119.31765186002465,132.63372556512454,112.31787307206784
2022-10-07,114.0002092107276,164.81672581524109,125.77330662869883,138.96632463338133,323.49762312415277,131.4083085752853,118.24815116973286,118.03469242046492,132.4889523529898,111.48073812243476
2022-10-11,112.0645128666322,161.16982810120987,122.78017332055296,136.73550229454986,324.6622005282888,128.0573647230725,116.8819976887063,117.04765155035295,130.65957400676334,110.2182344663984
2022-10-12,111.19445716377243,160.2906525742224,121.39985077119475,136.07473726330676,324.8615118666687,127.93620192040736,116.76584740152592,116.14742655634633,132.09710582659923,110.61415713454453
2022-10-13,110.32232575453529,159.48583892622116,120.74766103961704,134.82275897208027,325.50076708948865,126.49221844610703,116.04386277453054,115.76968914975554,130.1438681693756,109.5751290352675
2022-10-14,112.61305312816994,163.1284352980794,123.09685329346532,137.97905646641587,334.14302681329633,128.52878906022005,117.19377018065904,118.41254109127526,133.90341194182662,112.22705018558953
2022-10-17,112.66400423041776,162.05020174980177,121.86801481745948,136.70545630580457,343.0506728329778,127.9974732435887,116.02055962022943,116.88497224736783,134.20611000621773,110.84557314953196
2022-10-18,113.7259823970943,163.56433446652818,123.14747233570438,137.2443373161901,346.6495970681535,129.41520561162042,116.52862174445447,118.83679851572941,136.10672438271806,112.887594195513
