entry_time,exit_time,direction,entry_price,exit_price,stop_price,pnl_pips,exit_reason,hold_bars
2023-04-18 03:10:00+00:00,2023-04-18 03:35:00+00:00,Short,134.4315,134.513,134.513,-8.65,stop,5
2023-04-18 05:00:00+00:00,2023-04-18 05:40:00+00:00,Short,134.44,134.3915,134.48,4.35,tp,8
2023-04-18 18:30:00+00:00,2023-04-18 18:50:00+00:00,Short,134.023,134.06925,134.06925,-5.13,stop,4
2023-04-18 19:25:00+00:00,2023-04-18 20:05:00+00:00,Long,134.0845,134.0525,134.0525,-3.7,stop,8
2023-04-18 20:45:00+00:00,2023-04-18 21:05:00+00:00,Long,134.0945,134.12,134.0615,2.05,tp,4
2023-04-18 23:30:00+00:00,2023-04-18 23:55:00+00:00,Short,134.001,134.0355,134.0355,-3.95,stop,5
2023-04-19 00:00:00+00:00,2023-04-19 00:25:00+00:00,Long,134.046,134.1045,134.019,5.35,tp,5
2023-04-19 00:50:00+00:00,2023-04-19 01:15:00+00:00,Short,134.013,134.007,134.07025,0.1,tp,5
2023-04-19 03:35:00+00:00,2023-04-19 03:50:00+00:00,Short,134.281,134.325,134.325,-4.9,stop,3
2023-04-19 03:55:00+00:00,2023-04-19 04:30:00+00:00,Long,134.334,134.29925,134.29925,-3.98,stop,7
2023-04-19 04:45:00+00:00,2023-04-19 04:55:00+00:00,Short,134.2835,134.31125,134.31125,-3.27,stop,2
2023-04-19 05:10:00+00:00,2023-04-19 05:55:00+00:00,Long,134.3475,134.4465,134.30425,9.4,tp,9
2023-04-19 09:25:00+00:00,2023-04-19 09:55:00+00:00,Long,134.95,134.8495,134.8495,-10.55,stop,6
2023-04-19 11:55:00+00:00,2023-04-19 12:30:00+00:00,Short,134.6625,134.5595,134.85125,9.8,tp,7
2023-04-19 18:20:00+00:00,2023-04-19 18:40:00+00:00,Short,134.7205,134.714,134.75925,0.15,tp,4
2023-04-19 19:25:00+00:00,2023-04-19 19:40:00+00:00,Long,134.763,134.7735,134.717,0.55,tp,3
2023-04-19 20:00:00+00:00,2023-04-19 20:10:00+00:00,Long,134.799,134.75475,134.75475,-4.93,stop,2
2023-04-19 20:35:00+00:00,2023-04-19 20:50:00+00:00,Short,134.721,134.693,134.78525,2.3,tp,3
2023-04-19 23:35:00+00:00,2023-04-19 23:50:00+00:00,Long,134.754,134.70675,134.70675,-5.23,stop,3
2023-04-20 03:25:00+00:00,2023-04-20 04:05:00+00:00,Short,134.6955,134.76775,134.76775,-7.72,stop,8
2023-04-20 04:30:00+00:00,2023-04-20 04:50:00+00:00,Long,134.7905,134.8055,134.73475,1.0,tp,4
2023-04-20 05:20:00+00:00,2023-04-20 05:45:00+00:00,Long,134.829,134.77025,134.77025,-6.38,stop,5
2023-04-20 05:50:00+00:00,2023-04-20 06:25:00+00:00,Short,134.7425,134.5315,134.79575,20.6,tp,7
2023-04-20 08:50:00+00:00,2023-04-20 09:20:00+00:00,Long,134.6385,134.817,134.578,17.35,tp,6
2023-04-20 13:40:00+00:00,2023-04-20 14:15:00+00:00,Short,134.2235,134.123,134.28175,9.55,tp,7
2023-04-20 16:35:00+00:00,2023-04-20 16:55:00+00:00,Long,134.148,134.157,134.10125,0.4,tp,4
2023-04-20 17:15:00+00:00,2023-04-20 17:45:00+00:00,Long,134.2005,134.225,134.159,1.95,tp,6
2023-04-20 17:55:00+00:00,2023-04-20 18:20:00+00:00,Long,134.28,134.315,134.19175,3.0,tp,5
2023-04-20 18:45:00+00:00,2023-04-20 19:00:00+00:00,Long,134.327,134.3275,134.27475,-0.45,tp,3
2023-04-20 19:10:00+00:00,2023-04-20 19:20:00+00:00,Long,134.35,134.32,134.32,-3.5,stop,2
2023-04-20 20:00:00+00:00,2023-04-20 20:15:00+00:00,Short,134.279,134.246,134.33025,2.8,tp,3
2023-04-20 22:00:00+00:00,2023-04-20 22:20:00+00:00,Short,134.2285,134.204,134.24025,1.95,tp,4
2023-04-20 22:30:00+00:00,2023-04-20 23:20:00+00:00,Short,134.1725,134.1305,134.2145,3.7,tp,10
2023-04-20 23:30:00+00:00,2023-04-20 23:55:00+00:00,Short,134.091,134.0005,134.152,8.55,tp,5
2023-04-21 04:05:00+00:00,2023-04-21 06:05:00+00:00,Short,133.851,133.765,133.90775,8.1,tp,24
2023-04-21 16:15:00+00:00,2023-04-21 16:40:00+00:00,Short,134.17,134.1375,134.26875,2.75,tp,5
2023-04-21 17:10:00+00:00,2023-04-21 17:35:00+00:00,Short,134.0735,134.175,134.175,-10.65,stop,5
2023-04-21 18:55:00+00:00,2023-04-21 19:45:00+00:00,Long,134.196,134.119,134.119,-8.2,stop,10
2023-04-23 22:05:00+00:00,2023-04-23 23:10:00+00:00,Short,134.026,134.014,134.1105,0.7,tp,13
2023-04-23 23:25:00+00:00,2023-04-23 23:50:00+00:00,Short,134.0095,133.976,134.05575,2.85,tp,5
2023-04-24 04:55:00+00:00,2023-04-24 05:00:00+00:00,Long,134.4345,134.395,134.395,-4.45,stop,1
2023-04-24 05:05:00+00:00,2023-04-24 05:35:00+00:00,Short,134.3225,134.3955,134.3955,-7.8,stop,6
2023-04-24 08:10:00+00:00,2023-04-24 08:30:00+00:00,Long,134.3045,134.3465,134.22025,3.7,tp,4
2023-04-24 10:00:00+00:00,2023-04-24 10:30:00+00:00,Long,134.413,134.584,134.31475,16.6,tp,6
2023-04-24 11:20:00+00:00,2023-04-24 12:10:00+00:00,Long,134.65,134.671,134.602,1.6,tp,10
2023-04-24 12:25:00+00:00,2023-04-24 13:00:00+00:00,Short,134.5475,134.508,134.65225,3.45,tp,7
2023-04-24 15:45:00+00:00,2023-04-24 15:55:00+00:00,Short,134.359,134.39925,134.39925,-4.52,stop,2
2023-04-24 16:35:00+00:00,2023-04-24 16:40:00+00:00,Short,134.358,134.38525,134.38525,-3.23,stop,1
2023-04-24 17:05:00+00:00,2023-04-24 17:15:00+00:00,Short,134.3375,134.3815,134.3815,-4.9,stop,2
2023-04-24 17:35:00+00:00,2023-04-24 17:50:00+00:00,Short,134.3205,134.37025,134.37025,-5.48,stop,3
2023-04-24 18:25:00+00:00,2023-04-24 18:50:00+00:00,Short,134.312,134.2465,134.34625,6.05,tp,5
2023-04-24 20:15:00+00:00,2023-04-24 20:30:00+00:00,Short,134.273,134.31225,134.31225,-4.43,stop,3
2023-04-24 20:50:00+00:00,2023-04-24 21:15:00+00:00,Short,134.262,134.139,134.29425,11.8,tp,5
2023-04-25 00:15:00+00:00,2023-04-25 01:00:00+00:00,Long,134.1985,134.2825,134.07225,7.9,tp,9
2023-04-25 03:40:00+00:00,2023-04-25 04:20:00+00:00,Long,134.3745,134.3145,134.3145,-6.5,stop,8
2023-04-25 05:05:00+00:00,2023-04-25 05:45:00+00:00,Short,134.264,134.2065,134.3145,5.25,tp,8
2023-04-25 05:55:00+00:00,2023-04-25 06:15:00+00:00,Short,134.173,134.1515,134.24625,1.65,tp,4
2023-04-25 12:00:00+00:00,2023-04-25 12:30:00+00:00,Long,134.2,134.09975,134.09975,-10.52,stop,6
2023-04-25 16:50:00+00:00,2023-04-25 17:25:00+00:00,Short,133.8875,133.6515,133.9345,23.1,tp,7
2023-04-25 22:55:00+00:00,2023-04-25 23:10:00+00:00,Short,133.704,133.695,133.75475,0.4,tp,3
2023-04-26 00:05:00+00:00,2023-04-26 00:25:00+00:00,Short,133.597,133.5465,133.69175,4.55,tp,4
2023-04-26 03:20:00+00:00,2023-04-26 03:35:00+00:00,Long,133.6205,133.576,133.576,-4.95,stop,3
2023-04-26 04:05:00+00:00,2023-04-26 04:25:00+00:00,Short,133.5225,133.58075,133.58075,-6.33,stop,4
2023-04-26 05:15:00+00:00,2023-04-26 05:35:00+00:00,Long,133.6135,133.6185,133.565,0.0,tp,4
2023-04-26 05:45:00+00:00,2023-04-26 06:05:00+00:00,Long,133.6235,133.716,133.58075,8.75,tp,4
2023-04-26 10:10:00+00:00,2023-04-26 10:30:00+00:00,Short,133.4195,133.378,133.4825,3.65,tp,4
2023-04-26 17:50:00+00:00,2023-04-26 18:05:00+00:00,Short,133.7525,133.736,133.808,1.15,tp,3
2023-04-26 18:40:00+00:00,2023-04-26 19:05:00+00:00,Short,133.5915,133.54,133.753,4.65,tp,5
2023-04-27 03:30:00+00:00,2023-04-27 03:45:00+00:00,Long,133.6125,133.675,133.56025,5.75,tp,3
2023-04-27 05:25:00+00:00,2023-04-27 05:40:00+00:00,Short,133.669,133.6615,133.71175,0.25,tp,3
2023-04-27 05:50:00+00:00,2023-04-27 05:55:00+00:00,Long,133.7545,133.68825,133.68825,-7.13,stop,1
2023-04-27 09:50:00+00:00,2023-04-27 10:25:00+00:00,Short,133.7775,133.7085,133.82925,6.4,tp,7
2023-04-27 12:10:00+00:00,2023-04-27 12:30:00+00:00,Short,133.2945,133.4705,133.4705,-18.1,stop,4
2023-04-27 17:10:00+00:00,2023-04-27 17:35:00+00:00,Short,133.9455,133.8775,134.01525,6.3,tp,5
2023-04-27 20:00:00+00:00,2023-04-27 20:30:00+00:00,Short,133.91,133.95575,133.95575,-5.07,stop,6
2023-04-27 20:45:00+00:00,2023-04-27 21:20:00+00:00,Long,134.023,133.93325,133.93325,-9.48,stop,7
2023-04-27 23:40:00+00:00,2023-04-27 23:55:00+00:00,Short,133.8635,133.8055,133.9045,5.3,tp,3
2023-04-28 18:20:00+00:00,2023-04-28 18:55:00+00:00,Long,136.2245,136.257,136.1575,2.75,tp,7
2023-04-28 19:35:00+00:00,2023-04-28 20:00:00+00:00,Short,136.194,136.2495,136.2495,-6.05,stop,5
2023-05-01 03:50:00+00:00,2023-05-01 04:25:00+00:00,Long,136.919,136.84525,136.84525,-7.87,stop,7
2023-05-01 04:35:00+00:00,2023-05-01 05:25:00+00:00,Short,136.8365,136.88875,136.88875,-5.73,stop,10
2023-05-01 05:30:00+00:00,2023-05-01 06:25:00+00:00,Long,136.932,136.9435,136.851,0.65,tp,11
2023-05-01 07:10:00+00:00,2023-05-01 07:25:00+00:00,Short,136.8485,136.824,136.92525,1.95,tp,3
2023-05-01 09:05:00+00:00,2023-05-01 09:10:00+00:00,Long,136.8145,136.7795,136.7795,-4.0,stop,1
2023-05-01 09:20:00+00:00,2023-05-01 09:35:00+00:00,Short,136.7435,136.734,136.78725,0.45,tp,3
2023-05-01 11:15:00+00:00,2023-05-01 11:50:00+00:00,Long,136.758,136.855,136.65475,9.2,tp,7
2023-05-01 14:05:00+00:00,2023-05-01 14:35:00+00:00,Long,137.1125,137.1405,136.78775,2.3,tp,6
2023-05-01 16:10:00+00:00,2023-05-01 16:25:00+00:00,Long,137.406,137.4415,137.3365,3.05,tp,3
2023-05-01 16:50:00+00:00,2023-05-01 17:50:00+00:00,Long,137.449,137.39625,137.39625,-5.78,stop,12
2023-05-01 17:55:00+00:00,2023-05-01 18:20:00+00:00,Short,137.3745,137.43675,137.43675,-6.73,stop,5
2023-05-01 18:25:00+00:00,2023-05-01 18:45:00+00:00,Long,137.458,137.461,137.41025,-0.2,tp,4
2023-05-01 19:10:00+00:00,2023-05-01 19:40:00+00:00,Long,137.4855,137.4895,137.436,-0.1,tp,6
2023-05-01 19:50:00+00:00,2023-05-01 20:00:00+00:00,Long,137.5295,137.48725,137.48725,-4.72,stop,2
2023-05-01 23:15:00+00:00,2023-05-01 23:40:00+00:00,Long,137.5025,137.555,137.44425,4.75,tp,5
2023-05-02 02:10:00+00:00,2023-05-02 02:55:00+00:00,Long,137.4365,137.377,137.377,-6.45,stop,9
2023-05-02 03:00:00+00:00,2023-05-02 03:45:00+00:00,Short,137.361,137.41725,137.41725,-6.13,stop,9
2023-05-02 04:00:00+00:00,2023-05-02 04:20:00+00:00,Long,137.4975,137.5445,137.40975,4.2,tp,4
2023-05-02 06:55:00+00:00,2023-05-02 07:00:00+00:00,Short,137.5485,137.596,137.596,-5.25,stop,1
2023-05-02 09:55:00+00:00,2023-05-02 10:30:00+00:00,Short,137.393,137.475,137.475,-8.7,stop,7
2023-05-03 03:45:00+00:00,2023-05-03 05:00:00+00:00,Long,136.09,136.043,136.043,-5.2,stop,15
2023-05-03 05:05:00+00:00,2023-05-03 05:20:00+00:00,Short,136.0345,136.0185,136.078,1.1,tp,3
2023-05-03 05:30:00+00:00,2023-05-03 06:15:00+00:00,Short,135.963,136.06225,136.06225,-10.43,stop,9
2023-05-03 10:20:00+00:00,2023-05-03 10:35:00+00:00,Long,135.7,135.64275,135.64275,-6.23,stop,3
2023-05-03 10:40:00+00:00,2023-05-03 10:55:00+00:00,Short,135.5935,135.54,135.6535,4.85,tp,3
2023-05-04 02:30:00+00:00,2023-05-04 03:15:00+00:00,Short,134.481,134.53775,134.53775,-6.18,stop,9
2023-05-04 04:10:00+00:00,2023-05-04 04:15:00+00:00,Short,134.4715,134.5145,134.5145,-4.8,stop,1
2023-05-04 04:30:00+00:00,2023-05-04 04:50:00+00:00,Short,134.461,134.501,134.501,-4.5,stop,4
2023-05-04 04:55:00+00:00,2023-05-04 05:25:00+00:00,Long,134.5465,134.49475,134.49475,-5.67,stop,6
2023-05-04 05:35:00+00:00,2023-05-04 06:00:00+00:00,Short,134.4655,134.457,134.5255,0.35,tp,5
2023-05-04 06:20:00+00:00,2023-05-04 06:40:00+00:00,Short,134.407,134.2255,134.4865,17.65,tp,4
2023-05-04 11:55:00+00:00,2023-05-04 12:20:00+00:00,Short,134.381,134.4755,134.4755,-9.95,stop,5
2023-05-04 20:15:00+00:00,2023-05-04 20:35:00+00:00,Long,134.182,134.3015,134.14675,11.45,tp,4
2023-05-04 22:55:00+00:00,2023-05-04 23:00:00+00:00,Long,134.3085,134.264,134.264,-4.95,stop,1
2023-05-04 23:45:00+00:00,2023-05-05 00:45:00+00:00,Short,134.172,134.122,134.263,4.5,tp,12
2023-05-05 02:30:00+00:00,2023-05-05 03:20:00+00:00,Long,134.1315,134.05375,134.05375,-8.28,stop,10
2023-05-05 03:30:00+00:00,2023-05-05 04:30:00+00:00,Short,134.009,133.944,134.08975,6.0,tp,12
2023-05-05 05:35:00+00:00,2023-05-05 05:45:00+00:00,Short,133.8985,133.94425,133.94425,-5.07,stop,2
2023-05-05 09:50:00+00:00,2023-05-05 10:00:00+00:00,Long,134.238,134.1515,134.1515,-9.15,stop,2
2023-05-05 10:35:00+00:00,2023-05-05 10:50:00+00:00,Long,134.28,134.19275,134.19275,-9.23,stop,3
2023-05-05 11:55:00+00:00,2023-05-05 12:05:00+00:00,Long,134.262,134.2185,134.2185,-4.85,stop,2
2023-05-05 12:10:00+00:00,2023-05-05 12:20:00+00:00,Short,134.1965,134.2335,134.2335,-4.2,stop,2
2023-05-05 12:25:00+00:00,2023-05-05 12:45:00+00:00,Long,134.3035,134.913,134.222,60.45,tp,4
2023-05-05 16:45:00+00:00,2023-05-05 17:05:00+00:00,Short,134.75,134.686,134.8185,5.9,tp,4
2023-05-05 18:25:00+00:00,2023-05-05 19:50:00+00:00,Long,134.808,134.8135,134.7575,0.05,tp,17
2023-05-05 20:00:00+00:00,2023-05-07 22:10:00+00:00,Long,134.8645,134.9595,134.80375,9.0,tp,14
2023-05-08 04:35:00+00:00,2023-05-08 05:00:00+00:00,Short,134.791,134.753,134.83625,3.3,tp,5
2023-05-08 05:40:00+00:00,2023-05-08 06:20:00+00:00,Short,134.7065,134.6925,134.762,0.9,tp,8
2023-05-08 06:45:00+00:00,2023-05-08 07:35:00+00:00,Long,134.8045,135.0005,134.72575,19.1,tp,10
2023-05-08 10:15:00+00:00,2023-05-08 10:35:00+00:00,Short,134.9655,134.9975,134.9975,-3.7,stop,4
2023-05-08 10:50:00+00:00,2023-05-08 11:00:00+00:00,Long,135.0495,134.99025,134.99025,-6.42,stop,2
2023-05-08 11:45:00+00:00,2023-05-08 12:00:00+00:00,Long,135.0755,135.1795,135.01775,9.9,tp,3
2023-05-08 13:50:00+00:00,2023-05-08 14:40:00+00:00,Short,134.9185,134.8915,135.01175,2.2,tp,10
2023-05-08 15:25:00+00:00,2023-05-08 16:25:00+00:00,Short,134.815,134.7445,134.888,6.55,tp,12
2023-05-08 19:30:00+00:00,2023-05-08 19:50:00+00:00,Long,135.148,135.1565,135.09675,0.35,tp,4
2023-05-08 20:10:00+00:00,2023-05-08 21:30:00+00:00,Short,135.09,135.09,135.13675,-0.5,tp,16
2023-05-08 22:45:00+00:00,2023-05-08 23:15:00+00:00,Short,135.021,135.06575,135.06575,-4.97,stop,6
2023-05-08 23:25:00+00:00,2023-05-09 00:15:00+00:00,Long,135.1155,135.2355,135.0335,11.5,tp,10
2023-05-09 03:25:00+00:00,2023-05-09 04:05:00+00:00,Short,135.037,134.9205,135.0745,11.15,tp,8
2023-05-09 05:25:00+00:00,2023-05-09 06:05:00+00:00,Short,134.918,134.857,134.9815,5.6,tp,8
2023-05-09 11:00:00+00:00,2023-05-09 11:25:00+00:00,Short,134.789,134.874,134.874,-9.0,stop,5
2023-05-09 14:55:00+00:00,2023-05-09 15:15:00+00:00,Short,134.978,135.0735,135.0735,-10.05,stop,4
2023-05-09 16:35:00+00:00,2023-05-09 17:10:00+00:00,Long,135.197,135.2055,135.14975,0.35,tp,7
2023-05-09 18:10:00+00:00,2023-05-09 18:15:00+00:00,Long,135.22,135.1695,135.1695,-5.55,stop,1
2023-05-09 18:30:00+00:00,2023-05-09 18:40:00+00:00,Short,135.1155,135.17475,135.17475,-6.42,stop,2
2023-05-09 19:30:00+00:00,2023-05-09 19:50:00+00:00,Long,135.221,135.2545,135.166,2.85,tp,4
2023-05-09 23:10:00+00:00,2023-05-09 23:50:00+00:00,Long,135.252,135.2865,135.1935,2.95,tp,8
2023-05-10 00:55:00+00:00,2023-05-10 01:10:00+00:00,Short,135.1265,135.112,135.2645,0.95,tp,3
2023-05-10 02:35:00+00:00,2023-05-10 03:50:00+00:00,Long,135.208,135.14975,135.14975,-6.33,stop,15
2023-05-10 03:55:00+00:00,2023-05-10 04:20:00+00:00,Short,135.144,135.17075,135.17075,-3.17,stop,5
2023-05-10 04:25:00+00:00,2023-05-10 04:50:00+00:00,Long,135.191,135.2245,135.15775,2.85,tp,5
2023-05-10 05:25:00+00:00,2023-05-10 06:05:00+00:00,Long,135.3395,135.382,135.23225,3.75,tp,8
2023-05-10 06:25:00+00:00,2023-05-10 06:40:00+00:00,Long,135.428,135.3715,135.3715,-6.15,stop,3
2023-05-10 07:40:00+00:00,2023-05-10 08:10:00+00:00,Short,135.3035,135.1985,135.3655,10.0,tp,6
2023-05-10 09:40:00+00:00,2023-05-10 09:55:00+00:00,Short,135.2065,135.194,135.25375,0.75,tp,3
2023-05-10 11:10:00+00:00,2023-05-10 11:35:00+00:00,Long,135.2575,135.288,135.205,2.55,tp,5
2023-05-10 12:25:00+00:00,2023-05-10 12:30:00+00:00,Long,135.3715,135.3015,135.3015,-7.5,stop,1
2023-05-10 12:35:00+00:00,2023-05-10 12:55:00+00:00,Short,134.767,134.405,135.32875,35.7,tp,4
2023-05-10 18:50:00+00:00,2023-05-10 18:55:00+00:00,Short,134.197,134.246,134.246,-5.4,stop,1
2023-05-10 19:10:00+00:00,2023-05-10 19:45:00+00:00,Long,134.329,134.363,134.24,2.9,tp,7
2023-05-10 20:10:00+00:00,2023-05-10 20:20:00+00:00,Short,134.3015,134.34575,134.34575,-4.93,stop,2
2023-05-10 20:55:00+00:00,2023-05-10 21:25:00+00:00,Long,134.3875,134.33525,134.33525,-5.72,stop,6
2023-05-11 00:05:00+00:00,2023-05-11 00:25:00+00:00,Short,134.0285,133.9525,134.09225,7.1,tp,4
2023-05-11 02:05:00+00:00,2023-05-11 02:40:00+00:00,Long,134.1315,134.231,134.075,9.45,tp,7
2023-05-11 04:05:00+00:00,2023-05-11 04:40:00+00:00,Long,134.227,134.2635,134.159,3.15,tp,7
2023-05-11 06:00:00+00:00,2023-05-11 06:25:00+00:00,Long,134.2945,134.2215,134.2215,-7.8,stop,5
2023-05-11 06:30:00+00:00,2023-05-11 06:55:00+00:00,Short,134.194,134.25525,134.25525,-6.62,stop,5
2023-05-11 07:00:00+00:00,2023-05-11 07:20:00+00:00,Long,134.3425,134.471,134.24325,12.35,tp,4
2023-05-11 10:30:00+00:00,2023-05-11 11:25:00+00:00,Short,134.619,134.22,134.6875,39.4,tp,11
2023-05-11 18:00:00+00:00,2023-05-11 18:45:00+00:00,Long,134.454,134.5245,134.399,6.55,tp,9
2023-05-11 20:00:00+00:00,2023-05-11 20:20:00+00:00,Long,134.559,134.56,134.52875,-0.4,tp,4
2023-05-11 20:45:00+00:00,2023-05-11 20:55:00+00:00,Long,134.579,134.55575,134.55575,-2.83,stop,2
2023-05-11 23:05:00+00:00,2023-05-12 00:10:00+00:00,Short,134.497,134.496,134.5445,-0.4,tp,13
2023-05-12 00:25:00+00:00,2023-05-12 00:45:00+00:00,Short,134.427,134.5,134.5,-7.8,stop,4
2023-05-12 00:55:00+00:00,2023-05-12 01:15:00+00:00,Long,134.5425,134.5475,134.46625,-0.0,tp,4
2023-05-12 02:20:00+00:00,2023-05-12 02:35:00+00:00,Long,134.5935,134.5945,134.53175,-0.4,tp,3
2023-05-12 04:40:00+00:00,2023-05-12 04:55:00+00:00,Short,134.539,134.56925,134.56925,-3.53,stop,3
2023-05-12 05:05:00+00:00,2023-05-12 05:45:00+00:00,Long,134.6155,134.6545,134.55475,3.4,tp,8
2023-05-12 05:55:00+00:00,2023-05-12 06:20:00+00:00,Long,134.6775,134.74,134.615,5.75,tp,5
2023-05-12 07:00:00+00:00,2023-05-12 07:20:00+00:00,Long,134.8,134.8135,134.74625,0.85,tp,4
2023-05-12 09:20:00+00:00,2023-05-12 09:30:00+00:00,Short,134.6965,134.74075,134.74075,-4.92,stop,2
2023-05-12 09:45:00+00:00,2023-05-12 09:55:00+00:00,Long,134.79,134.73475,134.73475,-6.02,stop,2
2023-05-12 10:35:00+00:00,2023-05-12 10:50:00+00:00,Short,134.6975,134.6825,134.744,1.0,tp,3
2023-05-15 14:20:00+00:00,2023-05-15 15:05:00+00:00,Long,136.172,136.0945,136.0945,-8.25,stop,9
2023-05-15 15:10:00+00:00,2023-05-15 15:45:00+00:00,Short,136.0765,136.0505,136.1485,2.1,tp,7
2023-05-15 17:15:00+00:00,2023-05-15 17:30:00+00:00,Long,136.128,136.07225,136.07225,-6.07,stop,3
2023-05-15 17:35:00+00:00,2023-05-15 19:15:00+00:00,Short,136.0635,136.0585,136.099,-0.0,tp,20
2023-05-16 11:10:00+00:00,2023-05-16 11:15:00+00:00,Long,135.842,135.80375,135.80375,-4.32,stop,1
2023-05-16 11:30:00+00:00,2023-05-16 11:55:00+00:00,Long,135.8575,135.859,135.8105,-0.35,tp,5
2023-05-16 12:05:00+00:00,2023-05-16 12:35:00+00:00,Long,135.9085,135.976,135.83125,6.25,tp,6
2023-05-16 17:15:00+00:00,2023-05-16 17:35:00+00:00,Short,136.524,136.3715,136.60125,14.75,tp,4
2023-05-16 18:40:00+00:00,2023-05-16 20:05:00+00:00,Short,136.284,136.34275,136.34275,-6.38,stop,17
2023-05-16 20:10:00+00:00,2023-05-16 20:35:00+00:00,Long,136.3605,136.3905,136.3055,2.5,tp,5
2023-05-16 20:55:00+00:00,2023-05-16 22:00:00+00:00,Long,136.402,136.34525,136.34525,-6.17,stop,13
2023-05-16 23:10:00+00:00,2023-05-16 23:50:00+00:00,Long,136.4305,136.4355,136.364,-0.0,tp,8
2023-05-17 01:40:00+00:00,2023-05-17 02:35:00+00:00,Long,136.451,136.4995,136.403,4.35,tp,11
2023-05-17 04:15:00+00:00,2023-05-17 05:00:00+00:00,Long,136.542,136.577,136.46475,3.0,tp,9
2023-05-17 05:10:00+00:00,2023-05-17 05:25:00+00:00,Long,136.643,136.7545,136.5405,10.65,tp,3
2023-05-17 07:40:00+00:00,2023-05-17 08:00:00+00:00,Long,136.884,136.946,136.80825,5.7,tp,4
2023-05-17 11:30:00+00:00,2023-05-17 11:45:00+00:00,Short,136.922,136.98325,136.98325,-6.63,stop,3
2023-05-17 16:50:00+00:00,2023-05-17 17:10:00+00:00,Short,137.457,137.49825,137.49825,-4.62,stop,4
2023-05-17 17:15:00+00:00,2023-05-17 18:40:00+00:00,Long,137.53,137.593,137.46175,5.8,tp,17
2023-05-18 05:05:00+00:00,2023-05-18 05:20:00+00:00,Long,137.673,137.56925,137.56925,-10.87,stop,3
2023-05-18 10:15:00+00:00,2023-05-18 11:10:00+00:00,Short,137.709,137.8105,137.8105,-10.65,stop,11
2023-05-18 11:15:00+00:00,2023-05-18 11:30:00+00:00,Long,137.8325,137.833,137.7495,-0.45,tp,3
2023-05-18 21:45:00+00:00,2023-05-18 22:10:00+00:00,Short,138.692,138.641,138.7125,4.6,tp,5
2023-05-18 22:30:00+00:00,2023-05-18 23:10:00+00:00,Short,138.638,138.5435,138.67725,8.95,tp,8
2023-05-19 03:00:00+00:00,2023-05-19 04:15:00+00:00,Short,138.4225,138.402,138.50325,1.55,tp,15
2023-05-19 04:35:00+00:00,2023-05-19 05:10:00+00:00,Long,138.4805,138.42325,138.42325,-6.23,stop,7
2023-05-19 05:40:00+00:00,2023-05-19 06:00:00+00:00,Short,138.4055,138.3595,138.439,4.1,tp,4
2023-05-19 09:40:00+00:00,2023-05-19 09:55:00+00:00,Short,138.0805,138.072,138.15075,0.35,tp,3
2023-05-19 18:30:00+00:00,2023-05-19 19:00:00+00:00,Long,137.8955,138.075,137.845,17.45,tp,6
2023-05-21 22:00:00+00:00,2023-05-21 22:35:00+00:00,Short,137.9985,137.705,137.9525,28.85,tp,7
2023-05-22 04:00:00+00:00,2023-05-22 04:10:00+00:00,Long,137.7005,137.66425,137.66425,-4.12,stop,2
2023-05-22 04:40:00+00:00,2023-05-22 05:05:00+00:00,Long,137.7175,137.809,137.667,8.65,tp,5
2023-05-22 12:45:00+00:00,2023-05-22 13:25:00+00:00,Long,138.4225,138.4685,138.28325,4.1,tp,8
2023-05-22 13:50:00+00:00,2023-05-22 14:05:00+00:00,Long,138.5415,138.44375,138.44375,-10.27,stop,3
2023-05-23 20:00:00+00:00,2023-05-23 22:45:00+00:00,Long,138.5885,138.5345,138.5345,-5.9,stop,33
2023-05-23 22:50:00+00:00,2023-05-23 23:30:00+00:00,Short,138.522,138.56325,138.56325,-4.63,stop,8
2023-05-23 23:35:00+00:00,2023-05-24 00:55:00+00:00,Long,138.594,138.542,138.542,-5.7,stop,16
2023-05-24 01:00:00+00:00,2023-05-24 01:15:00+00:00,Short,138.517,138.458,138.57875,5.4,tp,3
2023-05-24 02:30:00+00:00,2023-05-24 02:35:00+00:00,Short,138.3855,138.448,138.448,-6.75,stop,1
2023-05-24 03:15:00+00:00,2023-05-24 03:45:00+00:00,Short,138.364,138.42875,138.42875,-6.97,stop,6
2023-05-24 04:05:00+00:00,2023-05-24 04:40:00+00:00,Long,138.455,138.402,138.402,-5.8,stop,7
2023-05-24 04:45:00+00:00,2023-05-24 05:50:00+00:00,Short,138.384,138.302,138.43975,7.7,tp,13
2023-05-24 11:20:00+00:00,2023-05-24 11:30:00+00:00,Long,138.5375,138.49275,138.49275,-4.98,stop,2
2023-05-24 11:35:00+00:00,2023-05-24 12:00:00+00:00,Short,138.4665,138.384,138.52,7.75,tp,5
2023-05-24 17:55:00+00:00,2023-05-24 18:20:00+00:00,Short,139.251,139.1195,139.29,12.65,tp,5
2023-05-25 00:30:00+00:00,2023-05-25 00:45:00+00:00,Long,139.3775,139.3945,139.324,1.2,tp,3
2023-05-25 03:05:00+00:00,2023-05-25 03:25:00+00:00,Long,139.6435,139.686,139.59025,3.75,tp,4
2023-05-25 04:40:00+00:00,2023-05-25 05:05:00+00:00,Short,139.5765,139.5715,139.66375,-0.0,tp,5
2023-05-25 12:05:00+00:00,2023-05-25 12:25:00+00:00,Short,139.401,139.2585,139.6025,13.75,tp,4
