pair,direction,signal_bar,entry_bar,pnl_yen,r_mult,held,session,combo,period,year_week
EURAUD,long,2022-12-28 12:45:00,2022-12-28 12:50:00,-3282.71028037408,-0.656542056074816,2,"NY
21-03JST","EURAUD_NY
21-03JST",IS,2022_52
EURAUD,long,2022-12-28 12:50:00,2022-12-28 12:55:00,-5830.367734282851,-1.1660735468565704,1,"NY
21-03JST","EURAUD_NY
21-03JST",IS,2022_52
EURGBP,long,2022-12-28 12:50:00,2022-12-28 12:55:00,-5815.731973780285,-1.1631463947560572,1,"NY
21-03JST","EURGBP_NY
21-03JST",IS,2022_52
EURAUD,long,2022-12-28 12:55:00,2022-12-28 13:00:00,-4972.78382581752,-0.994556765163504,3,"NY
21-03JST","EURAUD_NY
21-03JST",IS,2022_52
EURGBP,long,2022-12-28 12:55:00,2022-12-28 13:00:00,-5862.201693610964,-1.1724403387221929,1,"NY
21-03JST","EURGBP_NY
21-03JST",IS,2022_52
EURAUD,long,2022-12-28 13:00:00,2022-12-28 13:05:00,-3675.601103667016,-0.7351202207334032,2,"NY
21-03JST","EURAUD_NY
21-03JST",IS,2022_52
EURGBP,long,2022-12-28 13:00:00,2022-12-28 13:05:00,-1766.0208643799835,-0.3532041728759967,2,"NY
21-03JST","EURGBP_NY
21-03JST",IS,2022_52
EURGBP,long,2022-12-28 13:05:00,2022-12-28 13:10:00,5554.6875000011205,1.1109375000002242,8,"NY
21-03JST","EURGBP_NY
21-03JST",IS,2022_52
EURAUD,long,2022-12-28 13:05:00,2022-12-28 13:10:00,-5842.020850039459,-1.1684041700078918,1,"NY
21-03JST","EURAUD_NY
21-03JST",IS,2022_52
EURGBP,long,2022-12-28 13:10:00,2022-12-28 13:15:00,772.1139430283712,0.15442278860567424,7,"NY
21-03JST","EURGBP_NY
21-03JST",IS,2022_52
EURAUD,long,2022-12-28 13:15:00,2022-12-28 13:20:00,5049.504950495667,1.0099009900991334,3,"NY
21-03JST","EURAUD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 15:50:00,2022-12-28 15:55:00,-4140.145170295507,-0.8280290340591014,2,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 15:55:00,2022-12-28 16:00:00,-2214.3263217732756,-0.4428652643546551,2,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 16:00:00,2022-12-28 16:05:00,-5475.920679887127,-1.0951841359774255,1,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 16:05:00,2022-12-28 16:10:00,-6021.897810218636,-1.2043795620437272,1,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 16:05:00,2022-12-28 16:10:00,-3111.111111111325,-0.622222222222265,3,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 16:10:00,2022-12-28 16:15:00,-2877.5968556998305,-0.5755193711399661,2,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 16:10:00,2022-12-28 16:15:00,-6105.710814094945,-1.221142162818989,1,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 16:15:00,2022-12-28 16:20:00,-3275.07163323786,-0.6550143266475721,2,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 16:15:00,2022-12-28 16:20:00,-1794.7993216500108,-0.35895986433000215,3,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 16:25:00,2022-12-28 16:30:00,-1042.9621254934443,-0.20859242509868886,5,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 16:25:00,2022-12-28 16:30:00,18780.48780487802,3.7560975609756038,22,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 16:30:00,2022-12-28 16:35:00,-3670.343137255647,-0.7340686274511294,3,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 16:30:00,2022-12-28 16:35:00,-2394.043528063194,-0.47880870561263883,4,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 16:35:00,2022-12-28 16:40:00,-3635.4775828475895,-0.7270955165695179,2,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 16:35:00,2022-12-28 16:40:00,-1839.5363026220698,-0.36790726052441397,3,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 16:45:00,2022-12-28 16:50:00,21741.573033707773,4.348314606741555,18,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 16:50:00,2022-12-28 16:55:00,275.2293577974542,0.055045871559490846,5,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 16:50:00,2022-12-28 16:55:00,23592.200925313984,4.718440185062796,17,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 16:55:00,2022-12-28 17:00:00,20242.847638056544,4.048569527611309,16,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 16:55:00,2022-12-28 17:00:00,-4130.150425115336,-0.8260300850230671,4,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 17:05:00,2022-12-28 17:10:00,8400.000000000244,1.6800000000000488,14,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 17:05:00,2022-12-28 17:10:00,22021.877205363788,4.404375441072758,14,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 17:15:00,2022-12-28 17:20:00,13871.999999997917,2.7743999999995834,11,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 17:15:00,2022-12-28 17:20:00,-902.7205276168419,-0.1805441055233684,4,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 17:20:00,2022-12-28 17:25:00,-1848.4848484839163,-0.36969696969678323,3,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 17:20:00,2022-12-28 17:25:00,-1120.7609594713722,-0.22415219189427443,3,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 17:35:00,2022-12-28 17:40:00,36058.4343991172,7.21168687982344,7,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
NZDUSD,long,2022-12-28 17:40:00,2022-12-28 17:45:00,38230.76923076666,7.646153846153331,6,"NY
21-03JST","NZDUSD_NY
21-03JST",IS,2022_52
AUDUSD,long,2022-12-28 17:40:00,2022-12-28 17:45:00,16628.122109155705,3.325624421831141,6,"NY
21-03JST","AUDUSD_NY
21-03JST",IS,2022_52
AUDNZD,long,2022-12-28 19:20:00,2022-12-28 19:25:00,-8198.338525441633,-1.6396677050883266,1,"深夜
03-09JST","AUDNZD_深夜
03-09JST",IS,2022_52
AUDNZD,long,2022-12-28 19:25:00,2022-12-28 19:30:00,-638.4065372803075,-0.1276813074560615,4,"深夜
03-09JST","AUDNZD_深夜
03-09JST",IS,2022_52
AUDNZD,long,2022-12-28 19:30:00,2022-12-28 19:35:00,1439.169139464661,0.28783382789293216,3,"深夜
03-09JST","AUDNZD_深夜
03-09JST",IS,2022_52
AUDNZD,long,2022-12-28 19:35:00,2022-12-28 19:40:00,2463.976945246829,0.4927953890493658,2,"深夜
03-09JST","AUDNZD_深夜
03-09JST",IS,2022_52
AUDNZD,long,2022-12-28 19:50:00,2022-12-28 19:55:00,-7779.783393501555,-1.555956678700311,1,"深夜
03-09JST","AUDNZD_深夜
03-09JST",IS,2022_52
AUDNZD,long,2022-12-28 19:55:00,2022-12-28 20:00:00,-7659.758203798421,-1.5319516407596843,1,"深夜
03-09JST","AUDNZD_深夜
03-09JST",IS,2022_52
AUDNZD,long,2022-12-28 20:00:00,2022-12-28 20:05:00,6467.964314681087,1.2935928629362174,10,"深夜
03-09JST","AUDNZD_深夜
03-09JST",IS,2022_52
CHFJPY,short,2022-12-29 00:00:00,2022-12-29 00:05:00,-6407.678244972605,-1.281535648994521,1,"東京
09-15JST","CHFJPY_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 00:55:00,2022-12-29 01:00:00,679.2452830175966,0.13584905660351934,2,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 01:00:00,2022-12-29 01:05:00,-7732.919254659038,-1.5465838509318077,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
CHFJPY,short,2022-12-29 01:05:00,2022-12-29 01:10:00,-6149.253731342833,-1.2298507462685666,1,"東京
09-15JST","CHFJPY_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 01:10:00,2022-12-29 01:15:00,-4935.483870968574,-0.9870967741937148,2,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 01:15:00,2022-12-29 01:20:00,-7892.018779342623,-1.5784037558685247,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 01:25:00,2022-12-29 01:30:00,-7685.265911071684,-1.5370531822143367,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 01:30:00,2022-12-29 01:35:00,-7543.352601157665,-1.508670520231533,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 01:35:00,2022-12-29 01:40:00,-7520.458265138732,-1.5040916530277464,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 01:40:00,2022-12-29 01:45:00,1188.1589618841235,0.23763179237682472,2,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 01:45:00,2022-12-29 01:50:00,-5785.256410254748,-1.1570512820509495,2,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 01:55:00,2022-12-29 02:00:00,-28.985507245786266,-0.005797101449157253,10,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 02:00:00,2022-12-29 02:05:00,-3008.534850640885,-0.601706970128177,9,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDJPY,short,2022-12-29 02:05:00,2022-12-29 02:10:00,2516.3398692809724,0.5032679738561945,7,"東京
09-15JST","AUDJPY_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 02:15:00,2022-12-29 02:20:00,-4229.466553765984,-0.8458933107531967,5,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 02:25:00,2022-12-29 02:30:00,-6900.17513135208,-1.380035026270416,4,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDJPY,short,2022-12-29 02:25:00,2022-12-29 02:30:00,-457.7056778680939,-0.09154113557361879,2,"東京
09-15JST","AUDJPY_東京
09-15JST",IS,2022_52
AUDJPY,short,2022-12-29 02:30:00,2022-12-29 02:35:00,-4186.991869919081,-0.8373983739838162,2,"東京
09-15JST","AUDJPY_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 02:35:00,2022-12-29 02:40:00,-6178.671655752337,-1.2357343311504674,2,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDJPY,short,2022-12-29 02:35:00,2022-12-29 02:40:00,-5513.1337813067485,-1.1026267562613496,1,"東京
09-15JST","AUDJPY_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 02:40:00,2022-12-29 02:45:00,-8025.54027504988,-1.6051080550099759,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 02:45:00,2022-12-29 02:50:00,-8080.000000001399,-1.6160000000002797,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
USDJPY,short,2022-12-29 02:50:00,2022-12-29 02:55:00,-5146.9045120675855,-1.0293809024135172,4,"東京
09-15JST","USDJPY_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 02:50:00,2022-12-29 02:55:00,-8201.66320166183,-1.640332640332366,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
CHFJPY,short,2022-12-29 02:50:00,2022-12-29 02:55:00,-5038.4404173539515,-1.0076880834707902,2,"東京
09-15JST","CHFJPY_東京
09-15JST",IS,2022_52
AUDJPY,short,2022-12-29 02:50:00,2022-12-29 02:55:00,-5610.909090908677,-1.1221818181817353,1,"東京
09-15JST","AUDJPY_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 03:00:00,2022-12-29 03:05:00,-8315.392895586645,-1.663078579117329,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 03:05:00,2022-12-29 03:10:00,-1358.8110403356725,-0.27176220806713447,6,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 03:10:00,2022-12-29 03:15:00,-939.8496240596896,-0.18796992481193792,5,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 03:15:00,2022-12-29 03:20:00,-1558.6592178729456,-0.3117318435745891,4,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 05:25:00,2022-12-29 05:30:00,-4408.03382663673,-0.8816067653273459,2,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 05:30:00,2022-12-29 05:35:00,-5984.848484848945,-1.196969696969789,2,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
AUDNZD,long,2022-12-29 05:55:00,2022-12-30 03:00:00,-8083.083083082143,-1.6166166166164286,1,"東京
09-15JST","AUDNZD_東京
09-15JST",IS,2022_52
USDJPY,short,2022-12-30 03:00:00,2022-12-30 03:05:00,-4325.44052863406,-0.8650881057268119,11,"東京
09-15JST","USDJPY_東京
09-15JST",IS,2022_52
AUDJPY,short,2022-12-30 03:00:00,2022-12-30 03:05:00,-859.1549295779025,-0.1718309859155805,5,"東京
09-15JST","AUDJPY_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 03:45:00,2022-12-30 03:50:00,-6430.8176100629225,-1.2861635220125844,2,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 03:50:00,2022-12-30 03:55:00,-6394.63601532577,-1.278927203065154,1,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 03:55:00,2022-12-30 04:00:00,-6422.986708366003,-1.2845973416732006,1,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
USDJPY,short,2022-12-30 03:55:00,2022-12-30 04:00:00,3503.2993401317085,0.7006598680263417,22,"東京
09-15JST","USDJPY_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 04:05:00,2022-12-30 04:10:00,522.1637866257552,0.10443275732515103,11,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
USDJPY,short,2022-12-30 04:15:00,2022-12-30 04:20:00,4188.544152744236,0.8377088305488473,5,"東京
09-15JST","USDJPY_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 04:20:00,2022-12-30 04:25:00,5807.770961144886,1.1615541922289772,8,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
USDJPY,short,2022-12-30 04:25:00,2022-12-30 04:30:00,-437.20190778782495,-0.08744038155756499,3,"東京
09-15JST","USDJPY_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 04:25:00,2022-12-30 04:30:00,34.482758618877824,0.0068965517237755646,7,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
USDJPY,short,2022-12-30 04:30:00,2022-12-30 04:35:00,-724.7557003293575,-0.1449511400658715,2,"東京
09-15JST","USDJPY_東京
09-15JST",IS,2022_52
USDJPY,short,2022-12-30 04:35:00,2022-12-30 04:40:00,-3430.2325581435384,-0.6860465116287077,2,"東京
09-15JST","USDJPY_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 04:40:00,2022-12-30 04:45:00,2497.181510709289,0.4994363021418578,4,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
USDJPY,short,2022-12-30 04:40:00,2022-12-30 04:45:00,-2776.7695099827542,-0.5553539019965509,2,"東京
09-15JST","USDJPY_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 04:45:00,2022-12-30 04:50:00,2193.995381060757,0.4387990762121514,3,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 04:50:00,2022-12-30 04:55:00,3584.9056603772347,0.7169811320754469,2,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
NZDUSD,long,2022-12-30 05:05:00,2022-12-30 05:10:00,4999.999999999687,0.9999999999999374,4,"東京
09-15JST","NZDUSD_東京
09-15JST",IS,2022_52
EURGBP,long,2022-12-30 06:00:00,2022-12-30 06:05:00,-3221.415607982991,-0.6442831215965982,2,"欧州
15-21JST","EURGBP_欧州
15-21JST",IS,2022_52
EURGBP,long,2022-12-30 06:10:00,2022-12-30 06:15:00,-6869.782971618573,-1.3739565943237146,1,"欧州
15-21JST","EURGBP_欧州
15-21JST",IS,2022_52
EURGBP,long,2022-12-30 06:15:00,2022-12-30 06:20:00,-6747.269890794525,-1.349453978158905,1,"欧州
15-21JST","EURGBP_欧州
15-21JST",IS,2022_52
EURGBP,long,2022-12-30 06:20:00,2022-12-30 06:25:00,2166.9004207583334,0.4333800841516667,2,"欧州
15-21JST","EURGBP_欧州
15-21JST",IS,2022_52
EURGBP,long,2022-12-30 06:35:00,2022-12-30 06:40:00,16027.308192455852,3.2054616384911703,9,"欧州
15-21JST","EURGBP_欧州
15-21JST",IS,2022_52
EURGBP,long,2022-12-30 06:40:00,2022-12-30 06:45:00,15663.198959687716,3.1326397919375433,8,"欧州
15-21JST","EURGBP_欧州
15-21JST",IS,2022_52
NZDJPY,short,2022-12-30 07:40:00,2022-12-30 07:45:00,6454.545454546875,1.290909090909375,2,"欧州
15-21JST","NZDJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 07:40:00,2022-12-30 07:45:00,14799.07264296815,2.9598145285936304,3,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
NZDJPY,short,2022-12-30 07:45:00,2022-12-30 07:50:00,-1447.6252439823927,-0.28952504879647856,2,"欧州
15-21JST","NZDJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 07:45:00,2022-12-30 07:50:00,-5532.769556025741,-1.1065539112051481,1,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
USDJPY,short,2022-12-30 07:45:00,2022-12-30 07:50:00,3371.757925071963,0.6743515850143926,2,"欧州
15-21JST","USDJPY_欧州
15-21JST",IS,2022_52
AUDJPY,short,2022-12-30 07:45:00,2022-12-30 07:50:00,-2241.3793103444914,-0.4482758620688983,2,"欧州
15-21JST","AUDJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 07:45:00,2022-12-30 07:50:00,3964.4012944982446,0.792880258899649,2,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 07:50:00,2022-12-30 07:55:00,-5501.7921146958,-1.1003584229391599,1,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 07:50:00,2022-12-30 07:55:00,-5315.741993685162,-1.0631483987370325,1,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
NZDJPY,short,2022-12-30 07:50:00,2022-12-30 07:55:00,-6551.49934810989,-1.310299869621978,1,"欧州
15-21JST","NZDJPY_欧州
15-21JST",IS,2022_52
USDJPY,short,2022-12-30 07:50:00,2022-12-30 07:55:00,15361.278369614747,3.0722556739229496,4,"欧州
15-21JST","USDJPY_欧州
15-21JST",IS,2022_52
NZDJPY,short,2022-12-30 07:55:00,2022-12-30 08:00:00,-3574.0740740741894,-0.7148148148148379,2,"欧州
15-21JST","NZDJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 07:55:00,2022-12-30 08:00:00,-5297.492562685583,-1.0594985125371166,1,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
AUDJPY,short,2022-12-30 07:55:00,2022-12-30 08:00:00,5362.90322580672,1.072580645161344,3,"欧州
15-21JST","AUDJPY_欧州
15-21JST",IS,2022_52
USDJPY,short,2022-12-30 07:55:00,2022-12-30 08:00:00,13104.545454545607,2.6209090909091213,3,"欧州
15-21JST","USDJPY_欧州
15-21JST",IS,2022_52
AUDJPY,short,2022-12-30 08:05:00,2022-12-30 08:10:00,925.5079006764802,0.18510158013529604,2,"欧州
15-21JST","AUDJPY_欧州
15-21JST",IS,2022_52
NZDJPY,short,2022-12-30 08:05:00,2022-12-30 08:10:00,8075.1708428254815,1.6150341685650964,3,"欧州
15-21JST","NZDJPY_欧州
15-21JST",IS,2022_52
USDJPY,short,2022-12-30 08:05:00,2022-12-30 08:10:00,19501.578709967238,3.9003157419934475,3,"欧州
15-21JST","USDJPY_欧州
15-21JST",IS,2022_52
NZDJPY,short,2022-12-30 08:10:00,2022-12-30 08:15:00,2182.3498139280873,0.43646996278561745,3,"欧州
15-21JST","NZDJPY_欧州
15-21JST",IS,2022_52
AUDJPY,short,2022-12-30 08:10:00,2022-12-30 08:15:00,-5441.176470587842,-1.0882352941175684,1,"欧州
15-21JST","AUDJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 08:10:00,2022-12-30 08:15:00,7020.470053070946,1.4040940106141893,2,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
USDJPY,short,2022-12-30 08:10:00,2022-12-30 08:15:00,6347.0319634694515,1.2694063926938903,2,"欧州
15-21JST","USDJPY_欧州
15-21JST",IS,2022_52
USDJPY,short,2022-12-30 08:20:00,2022-12-30 08:25:00,-4884.981925731504,-0.9769963851463008,2,"欧州
15-21JST","USDJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 08:20:00,2022-12-30 08:25:00,-4793.035479631848,-0.9586070959263696,2,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 08:45:00,2022-12-30 08:50:00,7680.586907447926,1.5361173814895852,6,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 08:50:00,2022-12-30 08:55:00,8572.519083969752,1.7145038167939504,5,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
USDJPY,short,2022-12-30 08:50:00,2022-12-30 08:55:00,1678.9354473395924,0.33578708946791846,5,"欧州
15-21JST","USDJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 08:50:00,2022-12-30 08:55:00,3820.7415667684822,0.7641483133536965,5,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 08:55:00,2022-12-30 09:00:00,4368.620037807404,0.8737240075614807,4,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 08:55:00,2022-12-30 09:00:00,3628.723090533804,0.7257446181067608,4,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 09:00:00,2022-12-30 09:05:00,-1394.361106090964,-0.27887222121819283,3,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 09:00:00,2022-12-30 09:05:00,-2287.4268190689922,-0.45748536381379845,3,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 09:05:00,2022-12-30 09:10:00,-1725.0647023685224,-0.34501294047370445,2,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 09:10:00,2022-12-30 09:15:00,-5203.547542890377,-1.0407095085780755,1,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 09:10:00,2022-12-30 09:15:00,-5265.822784809886,-1.0531645569619772,1,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
USDJPY,short,2022-12-30 09:10:00,2022-12-30 09:15:00,-5082.111436950565,-1.016422287390113,1,"欧州
15-21JST","USDJPY_欧州
15-21JST",IS,2022_52
AUDJPY,short,2022-12-30 09:15:00,2022-12-30 09:20:00,-5370.69726390101,-1.074139452780202,1,"欧州
15-21JST","AUDJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 09:15:00,2022-12-30 09:20:00,-5257.985257985023,-1.0515970515970046,3,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
EURJPY,short,2022-12-30 09:15:00,2022-12-30 09:20:00,-5197.963800904582,-1.0395927601809165,2,"欧州
15-21JST","EURJPY_欧州
15-21JST",IS,2022_52
NZDJPY,short,2022-12-30 09:30:00,2022-12-30 09:35:00,149.3362831860827,0.02986725663721654,3,"欧州
15-21JST","NZDJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 09:40:00,2022-12-30 09:45:00,-657.8289144566531,-0.13156578289133064,2,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
NZDJPY,short,2022-12-30 09:45:00,2022-12-30 09:50:00,-6274.772362077787,-1.2549544724155575,1,"欧州
15-21JST","NZDJPY_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 09:45:00,2022-12-30 09:50:00,-5325.497287522606,-1.0650994575045212,1,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
USDJPY,short,2022-12-30 09:45:00,2022-12-30 09:50:00,-5103.397341211442,-1.0206794682422884,1,"欧州
15-21JST","USDJPY_欧州
15-21JST",IS,2022_52
GBPUSD,long,2022-12-30 09:55:00,2022-12-30 10:00:00,1874.7399084469334,0.3749479816893867,3,"欧州
15-21JST","GBPUSD_欧州
15-21JST",IS,2022_52
GBPJPY,short,2022-12-30 10:10:00,2022-12-30 10:15:00,-5347.107438016999,-1.0694214876033998,1,"欧州
15-21JST","GBPJPY_欧州
15-21JST",IS,2022_52
GBPUSD,long,2022-12-30 10:15:00,2022-12-30 10:20:00,775.9024847646034,0.1551804969529207,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",IS,2022_52
GBPUSD,long,2022-12-30 10:50:00,2022-12-30 10:55:00,-1195.6521739118812,-0.23913043478237622,5,"欧州
15-21JST","GBPUSD_欧州
15-21JST",IS,2022_52
EURAUD,long,2022-12-30 14:15:00,2022-12-30 14:20:00,4004.474272930509,0.8008948545861018,2,"NY
21-03JST","EURAUD_NY
21-03JST",IS,2022_52
EURGBP,long,2022-12-30 14:40:00,2022-12-30 14:45:00,16104.294478527145,3.220858895705429,13,"NY
21-03JST","EURGBP_NY
21-03JST",IS,2022_52
EURGBP,long,2022-12-30 15:05:00,2022-12-30 15:10:00,10344.978165939196,2.068995633187839,8,"NY
21-03JST","EURGBP_NY
21-03JST",IS,2022_52
