datetime,direction,move0_pip,has_e2,pnl1,pnl2,pnl_total,month
2022-09-22 08:45:00,buy,12.3,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-22 11:35:00,sell,13.1,True,-5000.0,2500.0,-2500.0,2022-09
2022-09-22 14:10:00,sell,12.9,False,2500.0,0.0,2500.0,2022-09
2022-09-23 01:30:00,buy,10.1,True,2500.0,2500.0,5000.0,2022-09
2022-09-23 09:55:00,sell,17.9,False,1653.0,0.0,1653.0,2022-09
2022-09-23 13:45:00,buy,10.0,False,-4025.0,0.0,-4025.0,2022-09
2022-09-23 14:30:00,buy,11.3,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-25 22:00:00,buy,11.3,False,2500.0,0.0,2500.0,2022-09
2022-09-26 00:40:00,buy,10.1,True,-5000.0,2500.0,-2500.0,2022-09
2022-09-26 01:00:00,sell,26.6,True,-2194.0,-5000.0,-7194.0,2022-09
2022-09-26 05:45:00,sell,9.8,False,2500.0,0.0,2500.0,2022-09
2022-09-26 07:00:00,sell,15.5,True,-5000.0,2500.0,-2500.0,2022-09
2022-09-26 07:35:00,buy,10.4,False,-5000.0,0.0,-5000.0,2022-09
2022-09-26 12:20:00,sell,11.6,False,2500.0,0.0,2500.0,2022-09
2022-09-26 12:45:00,sell,11.7,True,2500.0,2500.0,5000.0,2022-09
2022-09-26 13:30:00,sell,12.5,False,2500.0,0.0,2500.0,2022-09
2022-09-26 13:45:00,sell,14.4,False,2500.0,0.0,2500.0,2022-09
2022-09-26 14:45:00,buy,12.3,False,2500.0,0.0,2500.0,2022-09
2022-09-26 15:30:00,buy,19.2,False,-4582.0,0.0,-4582.0,2022-09
2022-09-26 16:20:00,buy,10.1,True,2931.0,-5000.0,-2069.0,2022-09
2022-09-26 18:45:00,sell,11.3,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-27 05:40:00,sell,12.1,True,-4897.0,-5000.0,-9897.0,2022-09
2022-09-27 13:30:00,sell,9.8,True,2500.0,2500.0,5000.0,2022-09
2022-09-27 14:00:00,buy,13.4,True,2500.0,2500.0,5000.0,2022-09
2022-09-27 14:40:00,sell,11.2,True,2500.0,-5000.0,-2500.0,2022-09
2022-09-28 05:40:00,sell,10.5,False,2500.0,0.0,2500.0,2022-09
2022-09-28 06:00:00,sell,13.3,True,2500.0,2500.0,5000.0,2022-09
2022-09-28 06:55:00,buy,13.3,False,2500.0,0.0,2500.0,2022-09
2022-09-28 07:40:00,sell,10.0,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-28 10:00:00,sell,12.3,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-28 10:15:00,sell,13.8,True,2500.0,2500.0,5000.0,2022-09
2022-09-28 11:00:00,buy,9.9,True,-5635.0,-5000.0,-10635.0,2022-09
2022-09-28 12:20:00,sell,10.5,False,2500.0,0.0,2500.0,2022-09
2022-09-28 13:40:00,sell,15.1,True,2500.0,2500.0,5000.0,2022-09
2022-09-28 14:10:00,sell,14.5,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-28 14:50:00,buy,10.3,False,2500.0,0.0,2500.0,2022-09
2022-09-28 15:50:00,sell,10.9,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-29 07:55:00,sell,10.1,True,-3465.0,-5000.0,-8465.0,2022-09
2022-09-29 09:40:00,sell,13.9,True,2500.0,2500.0,5000.0,2022-09
2022-09-29 11:55:00,buy,10.1,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-29 12:30:00,buy,21.8,False,3222.0,0.0,3222.0,2022-09
2022-09-29 13:15:00,sell,10.4,False,2500.0,0.0,2500.0,2022-09
2022-09-29 13:40:00,buy,18.8,False,2500.0,0.0,2500.0,2022-09
2022-09-29 14:10:00,buy,11.3,True,-5000.0,2500.0,-2500.0,2022-09
2022-09-29 14:40:00,sell,12.3,True,-5000.0,-5000.0,-10000.0,2022-09
2022-09-29 15:05:00,sell,18.9,False,2500.0,0.0,2500.0,2022-09
2022-09-29 16:15:00,buy,12.8,False,2500.0,0.0,2500.0,2022-09
2022-09-30 02:15:00,buy,10.9,False,2500.0,0.0,2500.0,2022-09
2022-09-30 13:30:00,sell,9.8,False,2500.0,0.0,2500.0,2022-09
2022-09-30 14:40:00,buy,16.1,False,-5000.0,0.0,-5000.0,2022-09
2022-09-30 15:25:00,buy,9.8,False,2500.0,0.0,2500.0,2022-09
2022-10-03 05:50:00,sell,10.2,False,2500.0,0.0,2500.0,2022-10
2022-10-03 06:40:00,buy,10.0,False,2500.0,0.0,2500.0,2022-10
2022-10-03 07:15:00,sell,10.6,True,-2524.0,-5000.0,-7524.0,2022-10
2022-10-05 00:20:00,buy,12.4,False,-5000.0,0.0,-5000.0,2022-10
2022-10-05 01:05:00,sell,11.1,False,-5000.0,0.0,-5000.0,2022-10
2022-10-05 01:30:00,buy,13.4,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-05 02:05:00,buy,15.2,False,2500.0,0.0,2500.0,2022-10
2022-10-05 02:45:00,buy,11.0,False,2500.0,0.0,2500.0,2022-10
2022-10-05 07:05:00,buy,10.1,True,-2822.0,-5000.0,-7822.0,2022-10
2022-10-05 11:35:00,buy,16.7,True,1078.0,-5000.0,-3922.0,2022-10
2022-10-05 13:30:00,sell,12.0,False,2500.0,0.0,2500.0,2022-10
2022-10-05 14:00:00,buy,27.8,False,3133.0,0.0,3133.0,2022-10
2022-10-06 06:00:00,buy,10.6,False,2500.0,0.0,2500.0,2022-10
2022-10-06 06:55:00,buy,11.1,False,2500.0,0.0,2500.0,2022-10
2022-10-06 08:20:00,buy,12.9,True,-2093.0,-5000.0,-7093.0,2022-10
2022-10-06 12:30:00,sell,13.3,True,2500.0,2500.0,5000.0,2022-10
2022-10-06 13:00:00,buy,10.5,False,2500.0,0.0,2500.0,2022-10
2022-10-06 13:45:00,buy,16.9,False,-5000.0,0.0,-5000.0,2022-10
2022-10-06 15:55:00,buy,15.2,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-07 06:20:00,buy,11.2,True,-2277.0,2500.0,223.0,2022-10
2022-10-07 07:35:00,sell,9.7,False,2500.0,0.0,2500.0,2022-10
2022-10-07 12:40:00,buy,10.6,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-07 13:10:00,sell,15.7,True,2500.0,2500.0,5000.0,2022-10
2022-10-07 13:40:00,buy,9.6,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-07 14:10:00,sell,13.6,True,2500.0,-5000.0,-2500.0,2022-10
2022-10-07 14:45:00,sell,11.3,True,2500.0,2500.0,5000.0,2022-10
2022-10-09 22:00:00,buy,12.9,False,2500.0,0.0,2500.0,2022-10
2022-10-10 04:45:00,buy,9.7,False,2500.0,0.0,2500.0,2022-10
2022-10-10 09:00:00,sell,9.5,False,-579.0,0.0,-579.0,2022-10
2022-10-10 17:45:00,sell,10.6,True,900.0,-5000.0,-4100.0,2022-10
2022-10-11 00:00:00,buy,11.7,False,2500.0,0.0,2500.0,2022-10
2022-10-11 01:40:00,buy,13.1,False,2500.0,0.0,2500.0,2022-10
2022-10-11 02:10:00,buy,14.8,False,2500.0,0.0,2500.0,2022-10
2022-10-11 07:15:00,sell,9.6,False,2500.0,0.0,2500.0,2022-10
2022-10-11 12:30:00,sell,10.0,False,2500.0,0.0,2500.0,2022-10
2022-10-11 13:50:00,buy,12.5,True,2500.0,-5000.0,-2500.0,2022-10
2022-10-11 15:00:00,sell,14.0,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-11 18:45:00,buy,16.3,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-12 04:00:00,sell,22.1,False,2500.0,0.0,2500.0,2022-10
2022-10-12 05:40:00,sell,12.5,True,-1740.0,-5000.0,-6740.0,2022-10
2022-10-12 07:25:00,buy,17.2,False,-971.0,0.0,-971.0,2022-10
2022-10-12 08:30:00,buy,9.6,True,-1641.0,2500.0,859.0,2022-10
2022-10-12 13:05:00,buy,11.7,False,2500.0,0.0,2500.0,2022-10
2022-10-12 14:30:00,sell,10.2,False,2500.0,0.0,2500.0,2022-10
2022-10-12 14:50:00,sell,14.3,False,702.0,0.0,702.0,2022-10
2022-10-12 18:05:00,sell,12.9,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-13 12:30:00,buy,99.7,False,532.0,0.0,532.0,2022-10
2022-10-13 13:15:00,buy,17.0,False,2500.0,0.0,2500.0,2022-10
2022-10-13 13:45:00,sell,18.5,True,2183.0,-5000.0,-2817.0,2022-10
2022-10-13 14:30:00,sell,9.7,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-13 15:05:00,sell,14.9,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-13 15:35:00,sell,21.0,False,2500.0,0.0,2500.0,2022-10
2022-10-13 16:00:00,sell,11.4,False,2500.0,0.0,2500.0,2022-10
2022-10-13 16:40:00,sell,10.8,False,2500.0,0.0,2500.0,2022-10
2022-10-13 17:00:00,sell,11.4,False,2500.0,0.0,2500.0,2022-10
2022-10-14 00:15:00,buy,10.5,False,2500.0,0.0,2500.0,2022-10
2022-10-14 00:45:00,sell,9.9,True,2500.0,-5000.0,-2500.0,2022-10
2022-10-14 01:40:00,sell,17.9,True,-1941.0,2500.0,559.0,2022-10
2022-10-14 06:50:00,buy,9.9,False,2500.0,0.0,2500.0,2022-10
2022-10-14 12:50:00,sell,11.5,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-14 13:25:00,buy,10.4,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-14 14:00:00,buy,12.1,False,-5000.0,0.0,-5000.0,2022-10
2022-10-14 14:40:00,buy,14.5,True,2500.0,2500.0,5000.0,2022-10
2022-10-14 15:15:00,buy,10.6,False,2500.0,0.0,2500.0,2022-10
2022-10-14 16:00:00,sell,11.0,False,2500.0,0.0,2500.0,2022-10
2022-10-17 07:00:00,sell,18.4,False,2500.0,0.0,2500.0,2022-10
2022-10-17 10:05:00,sell,11.1,False,2500.0,0.0,2500.0,2022-10
2022-10-17 12:20:00,sell,11.4,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-17 13:35:00,sell,10.1,False,2500.0,0.0,2500.0,2022-10
2022-10-18 03:40:00,sell,11.0,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-18 07:05:00,buy,11.9,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-18 13:50:00,buy,11.8,False,-5000.0,0.0,-5000.0,2022-10
2022-10-18 15:10:00,buy,11.6,True,-5000.0,-5000.0,-10000.0,2022-10
