pair,base,quote,session,horizon,group,n,mean,skew,kurt
NZDUSD,NZD,USD,東京 09-15JST,12,Q10+ac>0,745,0.0257311462427345,3.0458485166944413,25.276196917356785
NZDUSD,NZD,USD,東京 09-15JST,12,Q10+ac<0,1409,0.01310045073963756,1.0041953149540133,5.057668711482524
NZDUSD,NZD,USD,東京 09-15JST,24,全BreakDown,20012,0.0008572304744809354,-0.6485325984432048,13.325544640042587
NZDUSD,NZD,USD,東京 09-15JST,24,Q10,2154,0.01625126781076541,0.9522330010130535,5.1338915224451735
NZDUSD,NZD,USD,東京 09-15JST,24,Q10+ac>0,745,0.01991003253699296,1.694193537621854,9.419254473473806
NZDUSD,NZD,USD,東京 09-15JST,24,Q10+ac<0,1409,0.014316718682987178,0.5680576755771598,2.888561512404446
NZDUSD,NZD,USD,欧州 15-21JST,1,全BreakDown,20464,-0.00013486878026858855,-0.11563538757006667,2.373141246931242
NZDUSD,NZD,USD,欧州 15-21JST,1,Q10,2550,-0.00025484463077086864,-0.28514643176928567,2.5670693783886724
NZDUSD,NZD,USD,欧州 15-21JST,1,Q10+ac>0,930,-0.0006497678499925965,-0.4113828857755666,2.3049215421632656
NZDUSD,NZD,USD,欧州 15-21JST,1,Q10+ac<0,1620,-2.8129449365802375e-05,-0.21467902041611778,2.7089768751619685
NZDUSD,NZD,USD,欧州 15-21JST,3,全BreakDown,20464,-2.9779988438481137e-05,-2.60478067065661,74.75762938479637
NZDUSD,NZD,USD,欧州 15-21JST,3,Q10,2550,0.0018020224456000928,-0.404600296263349,4.297855158707857
NZDUSD,NZD,USD,欧州 15-21JST,3,Q10+ac>0,930,0.0015574443505480514,-0.5785322065823884,7.837873987994726
NZDUSD,NZD,USD,欧州 15-21JST,3,Q10+ac<0,1620,0.0019424283890558936,-0.27860115359380644,1.5212845406790105
NZDUSD,NZD,USD,欧州 15-21JST,6,全BreakDown,20464,-0.0007777901362530501,-3.5390017719626163,78.50224602859402
NZDUSD,NZD,USD,欧州 15-21JST,6,Q10,2550,0.003192005210595442,-0.5371593735987694,6.620586987127135
NZDUSD,NZD,USD,欧州 15-21JST,6,Q10+ac>0,930,0.0014142457933427205,-0.6104139250765881,9.063372827912438
NZDUSD,NZD,USD,欧州 15-21JST,6,Q10+ac<0,1620,0.004212570801981261,-0.4606204377503908,3.921870989064418
NZDUSD,NZD,USD,欧州 15-21JST,12,全BreakDown,20464,-0.0028502825041149056,-2.1963564203276364,33.33221657168156
NZDUSD,NZD,USD,欧州 15-21JST,12,Q10,2550,0.0048385415808949945,-0.846523709769766,6.671980200612126
NZDUSD,NZD,USD,欧州 15-21JST,12,Q10+ac>0,930,0.004875119858612762,-0.7393111182144037,7.196626549391473
NZDUSD,NZD,USD,欧州 15-21JST,12,Q10+ac<0,1620,0.004817542939982947,-0.9276724466284993,5.87312740697268
NZDUSD,NZD,USD,欧州 15-21JST,24,全BreakDown,20464,-0.00451271028596508,-0.9869315797867725,13.659498383012622
NZDUSD,NZD,USD,欧州 15-21JST,24,Q10,2550,-0.00023432003920414762,0.017729554432393747,10.558452213563022
NZDUSD,NZD,USD,欧州 15-21JST,24,Q10+ac>0,930,0.002670573872816137,0.022015420285506026,6.780554567839323
NZDUSD,NZD,USD,欧州 15-21JST,24,Q10+ac<0,1620,-0.0019019443220306051,0.015087155915474553,12.762649147517573
NZDUSD,NZD,USD,NY   21-03JST,1,全BreakDown,20548,0.00037822431114337927,1.6045270296910814,67.85665899394395
NZDUSD,NZD,USD,NY   21-03JST,1,Q10,3985,0.0002618604123716661,-0.19673576734746195,4.7589803312413
NZDUSD,NZD,USD,NY   21-03JST,1,Q10+ac>0,1409,0.00033784636812496686,0.029633915274975466,2.690191569262021
NZDUSD,NZD,USD,NY   21-03JST,1,Q10+ac<0,2576,0.00022029821840567206,-0.32620042214643663,5.95588683711177
NZDUSD,NZD,USD,NY   21-03JST,3,全BreakDown,20548,0.0008253658468435928,0.6524090717240776,29.736708915724762
NZDUSD,NZD,USD,NY   21-03JST,3,Q10,3985,0.0016972915385475005,0.7545446583270741,12.42019168183891
NZDUSD,NZD,USD,NY   21-03JST,3,Q10+ac>0,1409,0.0007214667944790964,1.6390660282691119,21.14331422054981
NZDUSD,NZD,USD,NY   21-03JST,3,Q10+ac<0,2576,0.0022310403989482704,0.11546386573180009,5.334531339745528
NZDUSD,NZD,USD,NY   21-03JST,6,全BreakDown,20548,0.0003005793216898768,0.23217166429559963,15.005070020174422
NZDUSD,NZD,USD,NY   21-03JST,6,Q10,3985,0.004820868971325286,0.7123786348591178,6.966128550012007
NZDUSD,NZD,USD,NY   21-03JST,6,Q10+ac>0,1409,0.009686682053086844,1.335084993844761,11.155546707080257
NZDUSD,NZD,USD,NY   21-03JST,6,Q10+ac<0,2576,0.002159405216588472,0.33885427237476284,4.315648554672279
NZDUSD,NZD,USD,NY   21-03JST,12,全BreakDown,20548,-0.00013262729831448343,0.21065829124092064,9.768932480936574
NZDUSD,NZD,USD,NY   21-03JST,12,Q10,3985,0.0087556513979194,0.8973520668981628,6.532168757630469
NZDUSD,NZD,USD,NY   21-03JST,12,Q10+ac>0,1409,0.010562470854382444,1.4751926977377583,11.04157812980678
NZDUSD,NZD,USD,NY   21-03JST,12,Q10+ac<0,2576,0.007767371656399048,0.4829959361320841,2.925334074054998
NZDUSD,NZD,USD,NY   21-03JST,24,全BreakDown,20548,-0.0018197592157960364,0.166257141081516,6.621455412513283
NZDUSD,NZD,USD,NY   21-03JST,24,Q10,3985,0.01860022282802171,0.6170208993861795,3.884395895194725
NZDUSD,NZD,USD,NY   21-03JST,24,Q10+ac>0,1409,0.014987353301752167,0.778726542903881,5.892624041269292
NZDUSD,NZD,USD,NY   21-03JST,24,Q10+ac<0,2576,0.020576361478065887,0.5317561327261419,2.8529040567627684
NZDUSD,NZD,USD,深夜 03-09JST,1,全BreakDown,18809,0.0007318417552813724,0.3877853642745277,42.75856588603483
NZDUSD,NZD,USD,深夜 03-09JST,1,Q10,1431,0.0007690128825484434,2.890674015947162,48.167231000881614
NZDUSD,NZD,USD,深夜 03-09JST,1,Q10+ac>0,546,-0.0009387867547830425,-0.2676972731730917,3.3280967545410043
NZDUSD,NZD,USD,深夜 03-09JST,1,Q10+ac<0,885,0.001822638421512276,4.56220471295797,70.32791052060361
NZDUSD,NZD,USD,深夜 03-09JST,3,全BreakDown,18807,0.0010348819656068853,-1.2339093704488164,78.08346056367338
NZDUSD,NZD,USD,深夜 03-09JST,3,Q10,1431,0.0037139958549708457,0.627500506580073,13.939482436096139
NZDUSD,NZD,USD,深夜 03-09JST,3,Q10+ac>0,546,-0.0010993782007956588,-0.6989018235572123,6.383786166609266
NZDUSD,NZD,USD,深夜 03-09JST,3,Q10+ac<0,885,0.006683602899545434,1.768884169534345,20.346430559470495
NZDUSD,NZD,USD,深夜 03-09JST,6,全BreakDown,18805,0.0008437690965733412,-0.5190810357402996,50.8763886067957
NZDUSD,NZD,USD,深夜 03-09JST,6,Q10,1431,0.004340549526425799,-0.011282364625154983,9.715850703049455
NZDUSD,NZD,USD,深夜 03-09JST,6,Q10+ac>0,546,-0.0050995310183901375,-1.389306862197424,4.9655064836560605
NZDUSD,NZD,USD,深夜 03-09JST,6,Q10+ac<0,885,0.010164599218481734,1.4457764704915972,13.98407434177102
NZDUSD,NZD,USD,深夜 03-09JST,12,全BreakDown,18804,-0.000906209472546136,-1.0984255193638206,31.67438992533308
NZDUSD,NZD,USD,深夜 03-09JST,12,Q10,1431,0.0018402045379974502,0.18555390269423405,11.79714441501542
NZDUSD,NZD,USD,深夜 03-09JST,12,Q10+ac>0,546,-0.004444056563993775,-1.1596470184713326,4.421942605918306
NZDUSD,NZD,USD,深夜 03-09JST,12,Q10+ac<0,885,0.005717274099225937,1.4979551337034749,19.011519404150707
NZDUSD,NZD,USD,深夜 03-09JST,24,全BreakDown,18798,-0.0012901061026603005,-0.4106859182249801,15.444428066696336
NZDUSD,NZD,USD,深夜 03-09JST,24,Q10,1431,-0.005332692344249042,-0.21159464369406714,9.067701891993503
NZDUSD,NZD,USD,深夜 03-09JST,24,Q10+ac>0,546,-0.009631396200791231,-0.9297986242446717,4.448566900655471
NZDUSD,NZD,USD,深夜 03-09JST,24,Q10+ac<0,885,-0.002680610642924711,0.19156705055165077,11.538903623022188
EURGBP,EUR,GBP,東京 09-15JST,1,全BreakDown,19892,0.00046217825490768794,2.2311514353422472,66.39698891656218
EURGBP,EUR,GBP,東京 09-15JST,1,Q10,959,0.0013980418819647651,0.006439292209190074,6.8425817162627585
EURGBP,EUR,GBP,東京 09-15JST,1,Q10+ac>0,298,0.0026591552078031933,-0.049401738112005315,1.7805075974728144
EURGBP,EUR,GBP,東京 09-15JST,1,Q10+ac<0,661,0.0008294915474717974,0.046909498801473395,7.889531225236535
EURGBP,EUR,GBP,東京 09-15JST,3,全BreakDown,19892,0.000563605847160728,0.7481501606434445,71.04051653120901
EURGBP,EUR,GBP,東京 09-15JST,3,Q10,959,0.0022271568592324834,-0.6194247993988395,6.243134281879456
EURGBP,EUR,GBP,東京 09-15JST,3,Q10+ac>0,298,0.0059776064427033305,-0.387424747844019,7.15863948221517
EURGBP,EUR,GBP,東京 09-15JST,3,Q10+ac<0,661,0.0005363339002698319,-0.7824418270774806,5.690964333107299
EURGBP,EUR,GBP,東京 09-15JST,6,全BreakDown,19892,0.0007749856462834341,0.6192093867977473,39.65308006656915
EURGBP,EUR,GBP,東京 09-15JST,6,Q10,959,0.0057927335026329435,-0.3866851736287088,7.6254596470785
EURGBP,EUR,GBP,東京 09-15JST,6,Q10+ac>0,298,0.009157004384774525,0.852833243012606,7.18660268996158
EURGBP,EUR,GBP,東京 09-15JST,6,Q10+ac<0,661,0.004276012287991201,-0.8633428363745667,7.601562000049675
EURGBP,EUR,GBP,東京 09-15JST,12,全BreakDown,19892,0.0009273676021858908,0.585370655788344,20.436648269178402
EURGBP,EUR,GBP,東京 09-15JST,12,Q10,959,0.006444454296288971,-0.15334787215096143,3.3494327321367967
EURGBP,EUR,GBP,東京 09-15JST,12,Q10+ac>0,298,0.009879954838695764,0.5662600304473361,2.9196118457079097
EURGBP,EUR,GBP,東京 09-15JST,12,Q10+ac<0,661,0.004895620466278041,-0.49446297664949457,3.454590857760783
EURGBP,EUR,GBP,東京 09-15JST,24,全BreakDown,19892,0.0024990399983984934,0.8621654899333491,11.667057796753415
EURGBP,EUR,GBP,東京 09-15JST,24,Q10,959,0.006147613829416616,0.5788770984123773,4.54512220903248
EURGBP,EUR,GBP,東京 09-15JST,24,Q10+ac>0,298,0.015314563134016801,0.8581054416315954,3.727900855958845
EURGBP,EUR,GBP,東京 09-15JST,24,Q10+ac<0,661,0.002014859074846488,0.24772175321101825,4.5377066110761595
EURGBP,EUR,GBP,欧州 15-21JST,1,全BreakDown,20663,0.00020522444669622282,0.17584206341921987,31.035570973817343
EURGBP,EUR,GBP,欧州 15-21JST,1,Q10,3493,0.0005482003363103896,1.150035105269395,51.09480113284439
EURGBP,EUR,GBP,欧州 15-21JST,1,Q10+ac>0,1276,0.0019230817526282693,4.320201691172323,71.72943343704742
EURGBP,EUR,GBP,欧州 15-21JST,1,Q10+ac<0,2217,-0.00024311616672146206,-1.8295320970298472,25.30015644625544
EURGBP,EUR,GBP,欧州 15-21JST,3,全BreakDown,20663,0.0008920246708596395,-0.35116475228657074,24.54093823321026
EURGBP,EUR,GBP,欧州 15-21JST,3,Q10,3493,0.002164382820292265,0.7627190918114976,20.638740347133385
EURGBP,EUR,GBP,欧州 15-21JST,3,Q10+ac>0,1276,0.0037708418536416123,2.0977122890541056,28.92646862114129
EURGBP,EUR,GBP,欧州 15-21JST,3,Q10+ac<0,2217,0.001239781229604955,-0.2420753307385837,13.46365377679533
EURGBP,EUR,GBP,欧州 15-21JST,6,全BreakDown,20663,0.0021045300498578378,0.09675009350083373,14.272672240859446
EURGBP,EUR,GBP,欧州 15-21JST,6,Q10,3493,0.00505716709423154,0.9964751458898105,12.652628502108675
EURGBP,EUR,GBP,欧州 15-21JST,6,Q10+ac>0,1276,0.0034134542885143645,1.2662948858735554,14.833884420066322
EURGBP,EUR,GBP,欧州 15-21JST,6,Q10+ac<0,2217,0.006003210188545979,0.7673781006367754,10.107278679114687
EURGBP,EUR,GBP,欧州 15-21JST,12,全BreakDown,20663,0.0026907750730715187,0.15817177285336909,8.400273988124987
EURGBP,EUR,GBP,欧州 15-21JST,12,Q10,3493,0.006475721601137479,0.9853193291939745,8.806455087694246
EURGBP,EUR,GBP,欧州 15-21JST,12,Q10+ac>0,1276,0.002737597359049982,0.5089445118259341,6.647080413157749
EURGBP,EUR,GBP,欧州 15-21JST,12,Q10+ac<0,2217,0.008627208535239255,1.3099169635504786,10.23953756346883
EURGBP,EUR,GBP,欧州 15-21JST,24,全BreakDown,20663,0.002047132545452922,0.01142953786546801,4.707030516555136
EURGBP,EUR,GBP,欧州 15-21JST,24,Q10,3493,0.004678231986024265,0.21616012068176813,3.878756849261551
EURGBP,EUR,GBP,欧州 15-21JST,24,Q10+ac>0,1276,0.002789769980786231,0.074395098574655,3.847890843562551
EURGBP,EUR,GBP,欧州 15-21JST,24,Q10+ac<0,2217,0.005765141105863568,0.2824556670329844,3.8588291697438546
EURGBP,EUR,GBP,NY   21-03JST,1,全BreakDown,20619,0.00021479785724315967,0.20190781934078575,8.218052121966226
EURGBP,EUR,GBP,NY   21-03JST,1,Q10,4291,0.0018733971642807456,0.5800170288352394,12.513481814505136
EURGBP,EUR,GBP,NY   21-03JST,1,Q10+ac>0,1477,0.0024656176448519603,1.369787613845389,23.94013671204424
EURGBP,EUR,GBP,NY   21-03JST,1,Q10+ac<0,2814,0.0015625550712446102,0.005358569090344755,3.121641606500706
EURGBP,EUR,GBP,NY   21-03JST,3,全BreakDown,20619,0.00025941660020174843,0.018730613030001016,13.277423954644284
EURGBP,EUR,GBP,NY   21-03JST,3,Q10,4291,0.004106232539856422,0.8266047867255747,10.538386942731337
EURGBP,EUR,GBP,NY   21-03JST,3,Q10+ac>0,1477,0.0045886339677659645,0.9809057765541419,8.225035399076832
EURGBP,EUR,GBP,NY   21-03JST,3,Q10+ac<0,2814,0.0038530317903815144,0.7368843114794167,11.8833397644026
EURGBP,EUR,GBP,NY   21-03JST,6,全BreakDown,20619,-0.00038027242312092645,0.34034713159811775,11.080112107043023
EURGBP,EUR,GBP,NY   21-03JST,6,Q10,4291,0.004952826220789882,1.2396171426716316,14.157273853150723
EURGBP,EUR,GBP,NY   21-03JST,6,Q10+ac>0,1477,0.005168874143027554,0.716465678492965,3.327999054320915
EURGBP,EUR,GBP,NY   21-03JST,6,Q10+ac<0,2814,0.004839427933247223,1.4854737622968337,19.05128932603185
EURGBP,EUR,GBP,NY   21-03JST,12,全BreakDown,20619,-0.0017332885996710274,0.541547899258574,13.11832315676281
EURGBP,EUR,GBP,NY   21-03JST,12,Q10,4291,0.0038816611454754657,1.304475538017051,15.452706975250639
EURGBP,EUR,GBP,NY   21-03JST,12,Q10+ac>0,1477,0.007651236032780904,0.35083912206188633,2.462543459175703
EURGBP,EUR,GBP,NY   21-03JST,12,Q10+ac<0,2814,0.0019031031822380345,1.7828998574782529,21.93985201163962
EURGBP,EUR,GBP,NY   21-03JST,24,全BreakDown,20619,-0.004721586012607676,0.6659875575227905,8.28905780078935
EURGBP,EUR,GBP,NY   21-03JST,24,Q10,4291,0.00064050414999016,1.4413427392323528,13.456223709725926
EURGBP,EUR,GBP,NY   21-03JST,24,Q10+ac>0,1477,0.005009021695749782,0.7404684575208005,6.467477727285663
EURGBP,EUR,GBP,NY   21-03JST,24,Q10+ac<0,2814,-0.00165242421358019,1.8026308565662004,17.097892469949674
EURGBP,EUR,GBP,深夜 03-09JST,1,全BreakDown,19064,0.0007768149314311857,-0.4505790134757144,14.211001322470963
EURGBP,EUR,GBP,深夜 03-09JST,1,Q10,996,0.0022810684280020537,0.08961101627691198,3.2780947822763755
EURGBP,EUR,GBP,深夜 03-09JST,1,Q10+ac>0,311,0.0019324002432481357,0.11047083080858877,2.4613506136451075
EURGBP,EUR,GBP,深夜 03-09JST,1,Q10+ac<0,685,0.0024393688739268254,0.08045874825404185,3.6765419685987624
EURGBP,EUR,GBP,深夜 03-09JST,3,全BreakDown,19063,0.0015751592799330642,3.2303792075954068,166.8763852255427
EURGBP,EUR,GBP,深夜 03-09JST,3,Q10,996,0.004166698623594099,0.26000912321082326,5.051887028395873
EURGBP,EUR,GBP,深夜 03-09JST,3,Q10+ac>0,311,0.005423499832449876,1.134217775527544,10.326924754989035
EURGBP,EUR,GBP,深夜 03-09JST,3,Q10+ac<0,685,0.003596092527310674,-0.13923715937476072,2.561749724715357
EURGBP,EUR,GBP,深夜 03-09JST,6,全BreakDown,19062,0.0019584835465629633,1.9917269412731222,107.51642761408351
EURGBP,EUR,GBP,深夜 03-09JST,6,Q10,996,0.006276852277530302,0.09245895243439861,4.720344468229261
EURGBP,EUR,GBP,深夜 03-09JST,6,Q10+ac>0,311,0.009665521440075408,0.7718707771370418,4.941675554087499
EURGBP,EUR,GBP,深夜 03-09JST,6,Q10+ac<0,685,0.004738347008112015,-0.21817058905747236,4.515902062322637
EURGBP,EUR,GBP,深夜 03-09JST,12,全BreakDown,19062,0.0030140897516712536,1.97497290493104,65.75751829652482
EURGBP,EUR,GBP,深夜 03-09JST,12,Q10,996,0.009146924172255875,0.036059149462454386,3.897044131784705
EURGBP,EUR,GBP,深夜 03-09JST,12,Q10+ac>0,311,0.011610287282018062,0.8478496908444548,4.347317499296455
EURGBP,EUR,GBP,深夜 03-09JST,12,Q10+ac<0,685,0.008028521358918591,-0.23492040118091415,3.635785717794853
EURGBP,EUR,GBP,深夜 03-09JST,24,全BreakDown,19055,0.004023991339177891,1.4706383588945922,34.293192641889505
EURGBP,EUR,GBP,深夜 03-09JST,24,Q10,996,0.01193994386718939,0.3086727897732529,1.2730527264379559
EURGBP,EUR,GBP,深夜 03-09JST,24,Q10+ac>0,311,0.016620653183800765,0.20959111920102197,1.2316777289030796
EURGBP,EUR,GBP,深夜 03-09JST,24,Q10+ac<0,685,0.009814833505924957,0.35751774485058324,1.292725438592882
EURAUD,EUR,AUD,東京 09-15JST,1,全BreakDown,20527,0.00011916251999565348,-1.5364177199724032,59.07316158579581
EURAUD,EUR,AUD,東京 09-15JST,1,Q10,2376,0.0005759382504159139,-0.6680035518332648,9.539332590411847
EURAUD,EUR,AUD,東京 09-15JST,1,Q10+ac>0,922,0.002071941072050377,0.3165164360291561,6.18166568391894
EURAUD,EUR,AUD,東京 09-15JST,1,Q10+ac<0,1454,-0.00037269627609507285,-1.2034825486648817,11.142912395484085
EURAUD,EUR,AUD,東京 09-15JST,3,全BreakDown,20527,0.00040283155658715715,0.5604398096242137,30.335115410269132
EURAUD,EUR,AUD,東京 09-15JST,3,Q10,2376,0.0016857596909109287,-0.15678647770518161,5.11634270475475
EURAUD,EUR,AUD,東京 09-15JST,3,Q10+ac>0,922,0.004460934170257086,0.1850553926658209,4.243744824585482
EURAUD,EUR,AUD,東京 09-15JST,3,Q10+ac<0,1454,-7.401394729894409e-05,-0.334174934058546,5.49945368541381
EURAUD,EUR,AUD,東京 09-15JST,6,全BreakDown,20527,0.00018480793593118468,0.4159497164571825,20.889133774616372
EURAUD,EUR,AUD,東京 09-15JST,6,Q10,2376,0.0004072137409665184,-0.24271879678932387,5.78629646934913
EURAUD,EUR,AUD,東京 09-15JST,6,Q10+ac>0,922,0.006587497520309793,0.37626499866687596,8.337692211268092
EURAUD,EUR,AUD,東京 09-15JST,6,Q10+ac<0,1454,-0.0035117832635413898,-0.6234804679902841,4.111207938156595
EURAUD,EUR,AUD,東京 09-15JST,12,全BreakDown,20527,-0.0013390615078296242,0.09740202316379887,10.526348492797933
EURAUD,EUR,AUD,東京 09-15JST,12,Q10,2376,-0.0018919229758604602,-0.20728166949898194,7.022942619475764
EURAUD,EUR,AUD,東京 09-15JST,12,Q10+ac>0,922,0.0049395248880603915,0.6488529642786565,6.074642331517696
EURAUD,EUR,AUD,東京 09-15JST,12,Q10+ac<0,1454,-0.006223831456283448,-0.7282600296741542,7.444607073332692
EURAUD,EUR,AUD,東京 09-15JST,24,全BreakDown,20527,-0.002477669813680333,0.10293621954458662,5.083623907877346
EURAUD,EUR,AUD,東京 09-15JST,24,Q10,2376,-0.004277780000674973,0.45983524930319536,2.864093968954556
EURAUD,EUR,AUD,東京 09-15JST,24,Q10+ac>0,922,0.006070958525711829,0.9374315709317125,3.961460645710237
EURAUD,EUR,AUD,東京 09-15JST,24,Q10+ac<0,1454,-0.010840047484394802,0.11970035029615518,1.9352149488113097
EURAUD,EUR,AUD,欧州 15-21JST,1,全BreakDown,21013,0.00013562646132805558,-0.15446782122524522,6.7771534700586
EURAUD,EUR,AUD,欧州 15-21JST,1,Q10,3094,-0.00045384463291472596,-0.35455572104080074,11.819307520780201
EURAUD,EUR,AUD,欧州 15-21JST,1,Q10+ac>0,1095,0.00013391543489402096,0.9422564254136477,12.891474296802055
EURAUD,EUR,AUD,欧州 15-21JST,1,Q10+ac<0,1999,-0.0007758042498484818,-1.0048383624655106,11.222546745107543
EURAUD,EUR,AUD,欧州 15-21JST,3,全BreakDown,21013,0.0002177659991666231,-0.11752181239681962,19.1567652298349
EURAUD,EUR,AUD,欧州 15-21JST,3,Q10,3094,-0.00025734312948050053,0.12749568357533625,5.932819850484732
EURAUD,EUR,AUD,欧州 15-21JST,3,Q10+ac>0,1095,0.0018959165899523611,0.9285438220612291,8.025493691365542
EURAUD,EUR,AUD,欧州 15-21JST,3,Q10+ac<0,1999,-0.0014368425755930492,-0.2937239342920641,4.766239346595987
EURAUD,EUR,AUD,欧州 15-21JST,6,全BreakDown,21013,0.00036717552319217136,3.6071228065576917,169.79226407325626
EURAUD,EUR,AUD,欧州 15-21JST,6,Q10,3094,0.0016993854229356887,0.039182403913036984,2.8126734958879673
EURAUD,EUR,AUD,欧州 15-21JST,6,Q10+ac>0,1095,0.0007314220401376466,0.00978578640382947,4.369380958312544
EURAUD,EUR,AUD,欧州 15-21JST,6,Q10+ac<0,1999,0.002229610487549924,0.05726872064297326,1.8725303420013883
EURAUD,EUR,AUD,欧州 15-21JST,12,全BreakDown,21013,0.0010133720817839668,5.30355534272882,157.3140208855467
EURAUD,EUR,AUD,欧州 15-21JST,12,Q10,3094,0.0002586359250593741,0.08988312639396778,3.4869310509236584
EURAUD,EUR,AUD,欧州 15-21JST,12,Q10+ac>0,1095,-0.00030532201924928567,-0.03285291732884144,4.114117919928619
EURAUD,EUR,AUD,欧州 15-21JST,12,Q10+ac<0,1999,0.0005675573602859786,0.1812547323224065,2.8672768935382393
EURAUD,EUR,AUD,欧州 15-21JST,24,全BreakDown,21013,0.0007616915681726502,3.142144917035491,68.38776547256757
EURAUD,EUR,AUD,欧州 15-21JST,24,Q10,3094,0.001487900375848856,2.5131845725373427,50.5459241161591
EURAUD,EUR,AUD,欧州 15-21JST,24,Q10+ac>0,1095,0.009719018541596257,4.464972202146324,77.9010084125409
EURAUD,EUR,AUD,欧州 15-21JST,24,Q10+ac<0,1999,-0.003020891215693618,0.13109232311468053,2.525457633193967
EURAUD,EUR,AUD,NY   21-03JST,1,全BreakDown,20688,0.0006236315475253497,-0.20287171781445631,9.714758763920129
EURAUD,EUR,AUD,NY   21-03JST,1,Q10,3795,0.0008297034910781173,0.06887352914909096,6.038255474887833
EURAUD,EUR,AUD,NY   21-03JST,1,Q10+ac>0,1369,0.0008212325621910661,0.27381760715311854,10.834777532954142
EURAUD,EUR,AUD,NY   21-03JST,1,Q10+ac<0,2426,0.0008344836648812395,-0.04938708534294447,3.2491323718079137
EURAUD,EUR,AUD,NY   21-03JST,3,全BreakDown,20688,0.00025788888907430653,-1.3628693946392045,47.38313340231399
EURAUD,EUR,AUD,NY   21-03JST,3,Q10,3795,0.0001485792650463688,0.880710750021843,10.299286352502602
EURAUD,EUR,AUD,NY   21-03JST,3,Q10+ac>0,1369,-0.0006457267205469896,2.1843609405723674,18.61815992977682
EURAUD,EUR,AUD,NY   21-03JST,3,Q10+ac<0,2426,0.0005968088175102208,0.09618712230258,5.2248022737790425
EURAUD,EUR,AUD,NY   21-03JST,6,全BreakDown,20688,0.00012161823383351332,-1.0384972744022836,25.186741402847584
EURAUD,EUR,AUD,NY   21-03JST,6,Q10,3795,-0.0006242125889971158,0.7230140066170796,5.794270559635471
EURAUD,EUR,AUD,NY   21-03JST,6,Q10+ac>0,1369,-0.004276789632706957,1.1269040829497015,8.952658365900401
EURAUD,EUR,AUD,NY   21-03JST,6,Q10+ac<0,2426,0.0014369489826594264,0.4952932489237105,4.062968981862281
EURAUD,EUR,AUD,NY   21-03JST,12,全BreakDown,20688,0.0007597527042678394,-0.6882591963049972,15.575358914599512
EURAUD,EUR,AUD,NY   21-03JST,12,Q10,3795,0.0004979777308952938,0.40097263898223423,3.4801954516035343
EURAUD,EUR,AUD,NY   21-03JST,12,Q10+ac>0,1369,-0.001538129102626598,0.4158505840324223,3.9861470229393916
EURAUD,EUR,AUD,NY   21-03JST,12,Q10+ac<0,2426,0.0016469596991935077,0.3897955346893037,3.2220254725164974
EURAUD,EUR,AUD,NY   21-03JST,24,全BreakDown,20688,0.002032422692040028,-0.09908036634659231,6.858152785438511
EURAUD,EUR,AUD,NY   21-03JST,24,Q10,3795,-0.0026865607899073034,0.21340916997266285,2.2540651348157317
EURAUD,EUR,AUD,NY   21-03JST,24,Q10+ac>0,1369,-0.008621782694446588,0.41189915434033836,1.8769598963291125
EURAUD,EUR,AUD,NY   21-03JST,24,Q10+ac<0,2426,0.0006627049921678313,0.10305557385746923,2.4880803052034866
EURAUD,EUR,AUD,深夜 03-09JST,1,全BreakDown,19749,0.0009695799111181818,-0.054185843127342086,8.189435477409232
EURAUD,EUR,AUD,深夜 03-09JST,1,Q10,903,0.002739608460255576,0.47672270508662745,5.218578932357293
EURAUD,EUR,AUD,深夜 03-09JST,1,Q10+ac>0,279,0.003264177044042136,0.9758104587196803,6.655115879360844
EURAUD,EUR,AUD,深夜 03-09JST,1,Q10+ac<0,624,0.0025050657761587006,-0.09376770411652609,1.6534022467055705
EURAUD,EUR,AUD,深夜 03-09JST,3,全BreakDown,19747,0.002117813001468644,3.735586783833765,262.5002201008802
EURAUD,EUR,AUD,深夜 03-09JST,3,Q10,903,0.004942200557573764,0.4403686596662888,6.073771112821648
EURAUD,EUR,AUD,深夜 03-09JST,3,Q10+ac>0,279,0.00826132476227027,0.3885509507320949,6.574984892257559
EURAUD,EUR,AUD,深夜 03-09JST,3,Q10+ac<0,624,0.003458169062204652,0.379600778138589,2.7059509278012843
EURAUD,EUR,AUD,深夜 03-09JST,6,全BreakDown,19746,0.002746395675303078,3.032797745572443,149.6413207649292
EURAUD,EUR,AUD,深夜 03-09JST,6,Q10,903,0.011449513922907896,1.6149495948641366,12.152185396745683
EURAUD,EUR,AUD,深夜 03-09JST,6,Q10+ac>0,279,0.01569944545968545,0.2967605395823916,4.295341891099423
EURAUD,EUR,AUD,深夜 03-09JST,6,Q10+ac<0,624,0.009549304149252548,2.3280868782565514,16.898330483571822
EURAUD,EUR,AUD,深夜 03-09JST,12,全BreakDown,19743,0.003415328218844565,1.5628693078690277,69.08643177640366
EURAUD,EUR,AUD,深夜 03-09JST,12,Q10,903,0.019947843935895042,1.197386208381611,6.297156525339114
EURAUD,EUR,AUD,深夜 03-09JST,12,Q10+ac>0,279,0.03786872505514951,1.5192794301570984,7.167258705896694
EURAUD,EUR,AUD,深夜 03-09JST,12,Q10+ac<0,624,0.011935142281612996,0.9674767683235654,5.422241770805973
EURAUD,EUR,AUD,深夜 03-09JST,24,全BreakDown,19738,0.003912010770529634,1.3879546194108072,38.5163296429217
